gene_id	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000044012.4	0.00661	0.0034	0.00423	0.00606	0.00624	0.0065	0.01383	0.01216	0.41556	0.00397	0.0098	0.00636	0.00649	0.00609	0.01041	0.01002	0.04923	0.00357	0.01049	0.01392	0.00756	0.01293	0.00408	0.00869	0.00555	0.00518	0.00517	0.0063	0.00687	0.00291	0.00783	0.00557	0.0118	0.00692	0.01407
ENSG00000048462.11	NA	NA	0.00875	0.02493	0.01978	0.47049	0.00697	0.00444	0.23136	0.01868	0.00986	NA	0.0119	0.00284	0.02372	0.01366	NA	0.08503	0.00495	0.01398	0.00482	NA	NA	NA	NA	NA	0.01496	0.00298	0.00097	0.00181	0.58884	NA	0.01269	NA	0.02002
ENSG00000048545.18	0.30556	0.16616	0.18814	0.26356	0.08809	0.29996	0.23148	0.14525	0.33809	0.2464	0.29004	0.29654	0.09556	0.14113	0.16932	0.11965	0.09517	0.63304	0.13961	0.27898	0.31763	0.12819	0.53469	0.35229	0.36847	0.23739	0.38417	0.31122	0.30684	0.10586	0.20771	0.21695	0.05791	0.30963	0.1641
ENSG00000053372.5	0.25406	0.47821	0.26811	0.27665	0.4679	0.88891	0.50778	0.51417	0.61879	0.90153	0.42676	0.79058	0.52038	0.86285	0.11616	0.18543	0.48496	0.88907	0.38384	NA	0.39818	0.55065	0.80759	0.51649	0.51678	0.7591	0.4958	0.32424	0.49744	0.0	0.38177	0.31902	0.88208	0.46369	0.73836
ENSG00000053438.11	0.09773	NA	0.24915	0.77909	0.27998	NA	NA	0.16273	NA	0.03314	0.29302	NA	0.36353	0.76433	0.12777	0.17793	0.0532	NA	0.28125	NA	NA	NA	0.22717	NA	NA	NA	0.73107	0.25578	NA	NA	NA	0.15395	0.74892	0.31545	NA
ENSG00000053501.14	0.43465	0.55927	0.06367	0.02957	0.5604	0.41078	0.43001	0.48357	0.0	0.0378	0.03592	0.55865	0.68425	0.03675	0.40688	0.10659	0.497	0.05729	0.46755	0.2037	0.02581	0.23783	0.393	0.29936	0.01282	0.42324	0.54066	0.01767	0.00552	0.05321	0.01531	0.61571	0.04061	0.63506	0.32666
ENSG00000054148.18	0.12626	0.10556	0.12093	0.61085	0.16943	0.04501	0.06668	NA	0.3531	0.22684	0.42559	0.02729	NA	0.04625	NA	0.10583	0.03004	0.11458	0.06634	NA	0.04358	0.45972	0.00563	NA	0.3058	0.01535	0.12597	0.16548	NA	NA	0.10619	0.03609	0.62072	0.19727	0.21026
ENSG00000057757.10	0.18251	0.48933	0.53012	0.39467	0.17122	0.15381	0.3627	0.178	0.76245	0.12173	0.79125	0.11742	0.62997	0.80943	0.08169	0.12917	0.12193	0.18931	0.38034	0.08422	0.4341	0.14127	0.16356	0.1049	0.08155	0.23042	0.36066	0.14201	0.15048	0.18136	0.57286	0.0	0.16204	0.09926	0.16831
ENSG00000060491.17	0.27361	0.26924	0.20104	0.25369	0.20579	0.20636	0.1615	0.10116	0.91236	0.56827	0.10982	0.05523	0.12426	0.24812	0.18707	0.11259	0.5555	0.4115	0.07669	0.24044	0.32766	0.50295	0.41065	0.08259	0.14215	0.25961	0.11602	0.30633	0.14117	0.1363	0.15241	0.11412	0.16852	0.29398	0.39965
ENSG00000061492.12	0.1467	0.02343	0.63836	0.72079	0.03843	0.64476	0.48964	0.71153	0.12799	0.77014	0.09941	0.50379	0.65967	0.7306	0.53055	0.33985	0.73377	0.70501	0.57008	0.07531	0.06867	0.10709	0.34867	0.1229	0.7604	0.57907	0.57655	0.08008	0.5793	0.17066	0.09299	0.5988	0.62289	0.22194	0.05626
ENSG00000061656.11	0.26667	0.20839	0.28256	0.03808	0.12508	0.19767	0.33674	0.12128	0.81591	0.30244	0.20784	0.14134	0.11065	0.2985	0.11063	0.159	0.11204	0.1258	0.12755	0.75057	0.27282	0.29089	0.42249	0.25872	0.43913	0.43229	0.27977	0.02329	0.18782	0.76745	0.06244	0.0758	0.07855	0.2943	0.18524
ENSG00000063322.15	0.82635	0.31162	0.10687	0.14613	0.35453	0.07594	0.10363	0.7966	0.51082	0.26126	0.06127	0.06978	0.31139	0.77154	0.68523	0.05985	0.60007	0.66449	0.74845	0.41801	0.33695	0.79181	0.69376	0.73164	0.45017	0.11586	0.23853	0.35757	0.65279	0.06495	0.18885	0.30159	0.09093	0.45454	0.6488
ENSG00000065518.8	0.08332	NA	0.72115	0.04498	0.04869	NA	NA	NA	NA	NA	NA	NA	0.10517	NA	0.10453	NA	0.39047	NA	NA	0.04175	NA	NA	NA	NA	NA	NA	NA	0.05955	0.19536	NA	0.05818	NA	0.08438	0.05787	NA
ENSG00000066379.15	0.24967	0.26838	0.2623	NA	NA	NA	0.00412	NA	0.50097	NA	0.01517	0.01321	0.13053	0.25481	NA	0.13392	NA	0.63785	NA	0.06906	0.02442	0.52921	0.03472	0.06663	0.33478	0.14786	0.48831	0.13315	0.07325	0.22287	0.1763	0.26056	0.11872	0.04105	0.20227
ENSG00000068079.8	0.04253	0.75632	0.28261	NA	0.63956	NA	0.66978	0.64293	0.40254	0.43117	0.07664	0.3407	0.10597	0.0088	0.14211	0.079	NA	NA	0.16805	NA	0.0052	0.19839	0.48041	0.05277	0.28103	0.02705	0.72917	0.21061	0.73657	0.00983	0.12043	0.02905	0.57666	0.02897	0.02628
ENSG00000069482.7	NA	NA	NA	0.02318	0.12554	0.16048	NA	0.1823	NA	NA	NA	0.25278	NA	0.00255	NA	NA	0.14843	NA	NA	NA	0.1052	0.17669	NA	NA	0.14038	NA	0.28537	NA	0.09682	0.09323	0.44582	0.05444	NA	NA	NA
ENSG00000069696.7	0.22225	0.04795	0.08859	0.12162	0.08494	0.10486	0.1334	0.82689	0.87116	0.76455	0.05291	0.14655	0.91093	0.77172	0.28438	0.6937	0.04306	0.0915	0.91093	0.03333	0.75523	0.75806	0.0665	0.06202	0.87116	0.35476	0.70193	0.68362	0.07297	0.09894	0.38148	0.13002	0.77729	0.37531	0.12466
ENSG00000070388.12	NA	NA	NA	NA	0.0789	NA	NA	0.43611	0.74729	0.29379	NA	0.43445	0.43641	NA	NA	0.34988	0.15878	0.17443	0.35478	0.7377	0.46116	0.32617	NA	NA	NA	0.37739	NA	NA	0.36379	0.14506	0.32987	0.42705	NA	0.37929	0.72303
ENSG00000070404.10	0.00818	0.16914	0.72802	0.35242	0.64872	0.5357	0.64388	NA	0.04937	0.18644	0.20376	NA	0.64826	0.54898	NA	0.21347	0.04329	NA	0.01707	NA	NA	NA	NA	0.19147	0.72548	0.56243	NA	0.27612	0.03833	NA	NA	0.10587	NA	NA	0.687
ENSG00000071859.15	NA	0.04578	0.12788	NA	0.14033	0.03567	0.16246	0.15874	0.57036	0.71903	0.0249	NA	0.01188	0.32677	NA	0.01679	0.27363	NA	0.36117	0.04259	0.26731	0.16581	0.05304	0.73067	0.06214	0.01399	NA	0.00996	0.23342	NA	0.0342	NA	0.10671	0.14488	0.01667
ENSG00000073067.14	0.03143	0.29577	0.16962	0.04718	0.42401	0.30137	0.24225	0.30302	NA	0.12225	0.05348	NA	NA	0.19998	0.81978	0.05769	0.05559	0.06742	0.06863	0.02861	0.22849	0.45415	0.76148	NA	0.74783	0.75813	0.37691	0.13605	0.05432	0.11124	NA	0.34078	0.13497	0.12736	0.64305
ENSG00000073150.14	0.81175	0.48692	0.38981	0.122	0.72842	0.23011	0.5192	0.29995	0.14285	0.31371	0.4166	0.42557	0.30192	0.34525	0.46179	0.67421	0.0576	0.53909	0.38142	0.43496	0.34563	0.35793	0.14455	0.61453	0.75947	0.47334	0.09141	0.78924	0.77274	0.4177	0.43797	0.43914	0.44378	0.80821	0.13522
ENSG00000073598.6	0.05049	0.44065	0.00727	0.0697	0.04827	0.06634	0.0495	0.05009	0.45285	0.22459	0.02023	0.4382	0.05	0.08139	0.07152	0.44305	0.47146	0.05265	0.05783	0.06418	0.05659	0.06416	0.04327	0.05319	0.05026	0.10409	0.05048	0.05443	0.07098	0.3665	0.0664	0.05681	0.05187	0.07853	0.01075
ENSG00000077009.14	0.01005	0.58982	0.65625	0.33014	0.51862	0.00281	0.75785	0.76345	0.53697	0.14151	0.56364	0.00542	0.00879	0.55563	0.17521	0.02978	0.00615	0.04804	0.54765	0.11753	0.03436	0.75495	0.64575	0.54806	0.74006	0.77041	0.03719	0.7144	0.66649	0.73072	0.00788	0.01098	0.01237	0.04689	0.05311
ENSG00000078401.7	0.4042	0.23269	0.15553	0.41701	0.11209	0.13997	0.22582	0.18227	0.65918	0.5233	0.40547	0.16642	0.15927	0.14783	0.19571	0.19991	0.28252	0.39652	0.20309	0.21097	0.22344	0.15732	0.24781	0.43493	0.16352	0.14289	0.14995	0.58185	0.15817	0.18039	0.15845	0.5782	0.11594	0.3935	0.19212
ENSG00000078804.13	0.01599	0.04545	0.29446	0.82418	0.20674	0.04673	0.75043	0.15604	0.46445	0.06092	0.03105	0.05441	0.05456	0.02233	0.18133	0.04205	0.02496	0.469	0.10165	0.11448	0.17412	0.73845	0.03601	0.18862	0.16895	0.04712	0.50004	0.12982	0.15369	0.05262	0.04727	0.06889	0.50411	0.15538	0.08642
ENSG00000080511.5	0.7766	NA	0.11447	0.20635	0.42585	NA	0.04653	0.16842	0.79853	0.11994	0.47685	0.18136	0.42994	0.37262	0.20821	0.11874	0.72451	0.8447	0.22663	0.12491	NA	NA	0.09283	0.03957	0.41695	0.29741	0.08671	NA	NA	NA	0.17386	0.18483	NA	0.11176	0.40822
ENSG00000081721.12	0.27631	0.07047	0.36613	0.1333	0.18282	0.49608	0.02856	0.28523	0.4336	NA	0.62991	0.77852	0.1061	NA	0.30916	0.08961	0.12359	0.05036	0.05981	NA	0.24422	0.0957	NA	0.10565	0.5486	0.07344	NA	0.16172	0.02714	0.08358	0.01778	0.1109	0.30865	0.24766	NA
ENSG00000083812.13	0.55803	0.91312	0.90236	0.76107	0.63632	NA	0.65729	NA	0.91449	NA	0.11239	NA	0.25524	0.23075	0.28414	0.0701	0.52222	0.83286	0.1218	0.43677	0.7105	0.16424	NA	NA	NA	0.73547	0.66968	NA	0.85048	0.93935	0.2046	0.96139	0.6622	0.12373	NA
ENSG00000083838.17	0.60455	0.08056	0.14772	0.75417	0.19608	0.38456	NA	0.02433	0.35663	0.71887	0.21468	0.74625	0.52006	0.23124	0.77676	0.26347	0.39518	0.21805	NA	0.75938	0.67421	0.05366	0.0938	0.2843	0.15965	NA	0.18622	0.78663	NA	0.59471	0.42278	0.25122	0.0437	0.10827	NA
ENSG00000083845.9	0.2922	0.15012	0.1325	NA	0.03205	NA	0.29053	0.03684	0.11327	0.0081	0.1913	0.35946	NA	0.12095	0.15455	0.0091	NA	0.06857	0.18707	0.29995	0.03978	0.43253	0.03763	0.19468	0.25296	0.40655	0.18635	0.04287	0.20713	0.0531	0.11943	0.17914	0.22721	0.02425	0.02905
ENSG00000084207.18	NA	0.22284	0.17254	0.01261	0.04826	0.2173	0.28794	0.03794	0.01595	0.06475	0.02633	0.63345	0.38964	0.64786	0.22554	0.05089	0.00744	0.19697	0.10414	NA	0.26904	0.04934	0.36983	0.67811	0.10839	0.05793	0.18988	NA	0.62627	0.19949	0.33147	0.05443	0.04586	0.21866	NA
ENSG00000086159.14	0.67634	0.15652	NA	0.46144	0.5452	0.44102	0.51185	0.57103	0.18833	0.2065	0.32072	0.47809	0.52676	0.34349	0.19399	0.15408	0.2386	0.49708	0.45129	0.36848	0.65348	NA	NA	0.13935	NA	NA	NA	0.77479	0.63051	0.15688	NA	0.34729	0.87241	0.56498	0.34723
ENSG00000086506.3	0.00072	9.0e-05	0.00028	0.00085	0.00059	0.00073	0.00063	0.00105	0.47259	0.00018	0.00087	0.00056	0.00082	0.00103	0.00068	0.0	0.0006	0.00057	0.00147	0.00049	0.00073	0.00078	0.0	0.00084	0.00084	0.00068	0.00101	0.00086	0.00107	0.00125	0.0009	0.00042	0.00055	0.00058	0.0009
ENSG00000087074.9	0.22708	0.3305	NA	NA	NA	NA	NA	0.37809	0.8133	0.36882	NA	0.72119	0.82159	0.22227	NA	NA	0.53814	0.77048	NA	NA	0.27427	0.3382	0.68801	NA	0.64827	NA	0.17501	0.64486	0.59415	0.28294	NA	0.33638	NA	NA	0.71007
ENSG00000087077.14	0.0711	0.0739	0.45998	0.17208	0.2474	0.17905	0.10256	0.66525	0.58282	0.31273	0.43733	0.32634	0.20029	0.3553	0.27423	0.11258	0.18527	0.13236	0.08236	0.01722	0.38455	0.10268	0.08815	0.23204	NA	0.24121	0.65474	0.0974	0.1886	NA	0.08108	0.11689	0.31409	0.65004	0.12006
ENSG00000087086.15	0.20441	0.26547	0.03275	0.01939	0.0108	0.01124	0.24221	0.01161	0.34717	0.20959	0.00853	0.01254	0.20239	0.03091	0.01112	0.01708	0.02075	0.21956	0.0097	0.0114	0.0461	0.01147	0.01202	0.00561	0.03302	0.01442	0.01423	0.05174	0.01157	0.00678	0.04505	0.01387	0.0149	0.01304	0.03834
ENSG00000087250.9	0.05587	0.01613	0.17237	0.20903	NA	NA	0.34376	NA	0.36789	0.40757	0.42932	0.22699	0.03031	0.56621	0.24726	0.24158	0.32908	NA	0.06398	0.04557	NA	0.39515	0.3274	0.50973	0.33525	0.55513	0.02609	0.40261	0.02369	0.02256	NA	0.088	NA	0.01907	0.50806
ENSG00000087510.7	NA	0.172	NA	NA	0.26511	NA	0.52503	NA	0.34143	0.34542	NA	0.57525	0.58362	NA	NA	NA	NA	NA	0.25187	0.76749	NA	NA	0.107	0.545	NA	0.17892	NA	0.23728	0.48756	NA	NA	NA	NA	NA	0.56566
ENSG00000088320.4	0.09159	0.52992	0.16352	0.28989	0.10768	0.36764	0.32039	0.08862	0.80401	0.07501	0.53088	0.06078	0.17475	0.0692	0.05918	0.0773	0.57255	0.52937	0.32618	0.10146	0.31684	0.56385	0.33466	0.10154	0.32853	0.06996	0.06795	0.58924	0.57907	0.11308	0.09285	0.08037	0.08619	0.05629	0.12147
ENSG00000089220.5	0.02897	0.04438	0.26314	0.36197	0.0498	0.044	0.35328	0.10506	0.58722	0.19737	0.40685	0.31716	0.05626	0.41818	0.04128	0.33029	0.16736	0.06952	0.05419	NA	0.03648	0.10723	0.17011	0.33317	0.05343	0.32313	0.05256	0.01716	0.27623	0.0	0.40346	0.03854	0.12854	0.3682	0.27074
ENSG00000089692.9	0.23986	0.27474	0.07121	0.25638	0.3641	0.10649	0.04837	0.03507	NA	0.76479	0.30003	0.08174	NA	0.4204	NA	NA	NA	0.1234	0.30871	NA	0.16903	0.13553	NA	0.86224	0.10969	0.75443	0.31002	0.52479	0.33397	NA	0.06531	NA	NA	0.40035	0.24444
ENSG00000090104.12	NA	NA	NA	NA	NA	0.76649	NA	0.31048	NA	NA	NA	0.3018	NA	NA	0.75955	0.3011	0.12224	0.46826	NA	0.27178	NA	0.67776	NA	0.57762	NA	0.64204	NA	0.65728	0.1172	NA	0.17775	0.47309	NA	NA	0.7884
ENSG00000090382.7	0.12732	0.62991	0.18516	0.04992	0.15031	NA	0.06772	0.14878	0.78856	0.10771	NA	NA	0.03753	0.02548	0.07618	NA	0.09029	0.31816	NA	0.02751	NA	0.05184	0.06487	0.63944	0.03392	0.1014	0.06986	0.67422	NA	0.17394	NA	0.06253	NA	0.16277	0.15677
ENSG00000090932.11	0.06354	0.12927	0.0	0.10658	0.07828	0.15436	0.22005	0.04751	0.65709	0.1041	0.23843	0.10022	0.10556	0.07666	NA	0.78088	0.04586	0.16347	0.62255	0.17234	0.19615	NA	0.08739	0.19711	0.23122	0.04165	0.25942	0.12709	0.0449	0.03045	0.13322	0.09034	0.03086	0.04628	0.16465
ENSG00000090971.5	0.11194	NA	0.26696	0.18096	NA	0.21713	NA	NA	0.85381	0.15607	NA	0.04945	0.11407	0.34647	NA	NA	0.52624	NA	NA	0.12342	NA	0.79123	0.60093	NA	NA	NA	0.82673	0.07679	NA	0.33087	0.12831	NA	NA	NA	NA
ENSG00000091704.10	NA	0.04667	0.74683	0.413	NA	0.49888	0.74306	NA	0.06254	0.14125	0.74865	0.01272	0.37184	NA	0.06729	NA	0.35595	NA	NA	0.50331	0.47858	0.6057	0.72406	NA	0.0539	0.05231	0.26654	0.34612	0.42331	0.02991	0.58243	NA	0.68329	0.76607	0.08936
ENSG00000092010.15	0.06052	0.14596	0.65525	0.09259	0.64491	0.37694	0.2758	0.64858	0.1501	0.63686	0.16558	0.32206	0.50772	0.00257	0.24414	0.70488	0.66301	0.5544	0.63291	0.32203	0.10984	0.25918	0.68042	0.03544	0.41606	0.22038	0.39273	0.43044	0.56086	0.0731	0.00747	0.19866	0.65191	0.35307	0.42525
ENSG00000092850.12	0.35811	0.25981	0.86851	0.82118	0.09402	0.24501	0.53464	0.83926	0.84444	0.30738	0.10075	0.07665	0.12145	0.208	0.1638	0.15867	0.30377	0.18447	0.17466	0.14303	0.17866	0.83278	0.21642	0.86462	0.17418	0.1122	0.75331	0.08755	0.74026	0.03672	0.21096	0.16674	0.47993	0.52824	0.79923
ENSG00000095596.12	0.27054	0.62358	0.12866	0.13047	0.15458	0.1519	0.21736	0.10225	NA	0.12437	0.05968	0.09846	0.66475	0.18155	NA	0.71496	0.05712	0.25624	0.62854	NA	0.57234	NA	NA	0.21518	NA	0.25569	0.11983	0.71494	0.60462	0.29642	0.51104	NA	0.30253	0.02413	NA
ENSG00000095739.11	NA	0.53132	0.51789	NA	NA	NA	0.26353	0.43604	NA	NA	NA	0.10317	NA	NA	0.25106	0.48827	0.12984	NA	0.13294	0.48323	NA	0.17532	NA	0.31175	0.12897	NA	NA	0.47885	NA	NA	0.43028	NA	0.11469	0.15444	NA
ENSG00000096384.20	0.02994	0.87343	0.82106	0.28155	0.85216	0.65703	0.13492	0.09441	0.76329	0.86325	0.15036	0.85114	0.09375	0.49862	0.18861	0.88284	0.28183	0.18549	0.19257	0.18742	0.86728	0.84247	0.11658	0.86786	0.11046	0.8503	0.86861	0.28373	0.39252	0.90111	0.5714	0.86188	0.0527	0.86809	0.90816
ENSG00000099377.14	0.84612	0.66345	0.03859	0.09258	0.56014	0.13503	0.03803	0.06295	0.30096	0.38975	0.03685	0.14602	0.86308	0.14176	0.19698	0.26377	0.04413	0.42234	0.02256	0.07658	0.00989	0.39475	0.01718	0.02012	0.23439	0.2665	0.02442	0.04289	0.0204	0.12182	0.34748	0.25312	0.06699	0.05462	0.03753
ENSG00000099624.8	NA	0.18776	0.28081	NA	NA	0.03985	0.29545	0.09463	0.10048	0.13555	NA	0.17428	NA	0.06033	NA	NA	NA	NA	NA	NA	0.17272	0.03077	0.02603	NA	0.03537	0.15115	0.38594	NA	0.72997	0.05879	NA	0.0154	0.18366	NA	NA
ENSG00000099849.15	0.04873	0.24847	0.1683	0.26418	0.33544	0.13265	0.08508	NA	NA	0.1152	0.15908	0.12288	0.09978	0.80387	0.17214	0.37428	0.21418	0.38138	0.17244	0.20759	0.35425	NA	0.42861	0.13987	0.13386	0.27225	0.11283	0.23509	0.277	0.29909	NA	0.04439	0.1675	0.78256	0.38515
ENSG00000099860.9	0.64684	NA	0.16259	NA	0.34647	NA	NA	NA	0.29659	0.36317	NA	NA	NA	0.25995	NA	NA	NA	0.71767	NA	0.09403	0.01786	NA	0.16509	0.38389	0.16046	NA	0.15694	NA	NA	0.25406	0.21711	0.37334	0.47611	0.16555	NA
ENSG00000100053.10	0.69508	0.01991	3.0e-05	0.00117	0.38826	0.00057	0.18064	0.25637	0.54362	0.01652	0.01282	0.00081	0.00539	0.20069	0.0184	0.03476	0.00416	0.00384	0.04797	0.00917	0.09174	0.00013	0.00063	0.00361	0.01974	0.00224	0.04058	0.0134	0.01772	0.00077	0.0038	0.03441	0.0095	0.31656	0.00845
ENSG00000100097.12	0.09046	0.0	0.0	0.00273	0.03173	0.00142	NA	0.05106	0.01745	0.03061	0.06182	0.0	0.01483	0.13896	0.0	0.0	0.0	8.0e-05	0.00673	0.0	0.00153	0.02312	0.01811	0.0	0.25219	0.0	0.00163	0.01595	0.0847	0.0	0.01024	0.00263	0.0212	0.0	0.01658
ENSG00000100116.17	0.07314	0.03791	0.51777	0.64595	0.24676	0.00874	0.24475	0.10657	0.25546	0.27296	0.37481	0.22612	0.09453	0.12816	0.47904	0.02365	0.11248	0.31797	0.07958	0.08469	0.05613	0.0298	0.08682	0.38533	0.13683	0.1234	0.03813	0.39378	0.10141	0.13746	0.03467	0.15105	0.37681	0.67754	0.10679
