gene_id	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000081721.12	0.13576	0.41994	0.2551	0.19917	0.3045	0.39104	0.50853	0.58813	0.47596	NA	0.6619	0.24391	0.17844	NA	0.20991	0.13158	0.11259	0.16882	0.34878	NA	0.34957	0.21759	NA	0.59318	0.36815	0.40944	NA	0.2371	0.55902	NA	0.27935	0.25734	0.25325	0.24158	NA
ENSG00000083812.13	0.20087	0.20431	0.09473	0.43559	0.24271	NA	0.20309	NA	NA	NA	0.42916	NA	0.43093	0.41565	0.42062	0.20089	0.40294	0.43583	0.43217	0.19797	0.42991	0.39419	NA	NA	NA	0.4263	0.39751	NA	0.43157	0.19849	0.19478	0.20213	0.43002	0.42978	NA
ENSG00000083838.17	0.41562	0.12038	NA	0.39441	0.53236	NA	NA	0.39913	NA	0.27738	0.6176	0.52151	NA	0.3034	0.21525	0.15646	0.55285	0.20359	NA	0.51381	0.39883	0.58109	NA	0.23445	0.51013	NA	0.26726	0.60949	NA	0.56141	0.16327	0.25537	0.25766	NA	NA
ENSG00000083845.9	0.30462	0.56901	0.42766	NA	0.47135	NA	0.21232	0.3964	NA	0.46564	0.56219	0.38389	NA	0.36505	0.42827	0.29695	NA	0.3364	0.36992	0.24318	0.21915	0.51011	0.59171	0.35267	0.18577	0.34288	0.16592	0.42547	0.32736	NA	0.407	0.40849	0.15872	NA	0.24576
ENSG00000084207.18	NA	0.29899	0.13439	0.15839	0.22502	NA	0.19541	0.24767	0.16329	0.15	0.33588	0.16927	0.19804	0.17995	0.21567	0.22775	0.09174	0.09485	0.12417	NA	0.18017	0.28212	NA	NA	0.18805	0.17249	0.10277	NA	0.07528	NA	0.26657	0.18262	NA	NA	NA
ENSG00000086159.14	0.36024	0.36647	NA	0.2057	0.1753	0.25827	0.07336	0.34597	0.67178	0.72963	0.22516	0.48941	0.75527	0.75452	0.25957	0.49106	0.16017	0.28169	0.38912	0.47909	0.4206	NA	NA	0.57186	NA	NA	NA	0.69559	0.37779	0.14909	NA	0.77892	0.38039	0.28626	0.76773
ENSG00000086506.3	0.66103	0.54588	0.54857	0.59934	0.56576	0.62249	0.57594	0.58027	0.58444	0.63007	0.57669	0.58504	0.50225	0.56967	0.62101	0.6122	0.62938	0.53798	0.54744	0.53868	0.60664	0.58885	0.52844	0.62503	0.62274	0.63104	0.59148	0.5589	0.57241	0.61644	0.56951	0.57736	0.56902	0.54123	0.54978
ENSG00000087074.9	0.36472	0.46112	NA	NA	NA	NA	NA	0.39597	NA	0.73311	NA	0.69653	0.80794	NA	NA	NA	0.8223	0.4223	NA	NA	0.44326	0.59086	NA	NA	0.3958	NA	0.42516	0.7035	0.36544	0.60684	NA	0.58372	NA	NA	0.43443
ENSG00000087077.14	0.42236	0.33073	0.29287	NA	0.26355	NA	0.20698	0.62338	NA	NA	0.31383	0.64965	0.46659	0.17325	0.51344	0.41554	0.34708	0.64867	0.58535	0.38209	0.68474	0.43879	NA	NA	NA	0.59861	0.44072	0.66733	0.63941	NA	0.41082	0.4257	0.41833	NA	0.33098
ENSG00000087086.15	0.7928	0.78636	0.42118	0.37135	0.43842	NA	0.80913	0.45668	0.42592	0.81212	0.39411	0.39872	0.49157	0.37679	0.39874	0.38878	0.44872	0.80593	0.43009	0.4312	0.85835	0.42447	0.44241	0.416	0.81032	0.43884	0.37329	0.85521	0.40463	0.43155	0.83559	0.42043	0.40891	NA	0.77001
ENSG00000087250.9	0.28091	0.0802	0.18428	0.14724	NA	NA	0.20832	NA	NA	NA	0.11019	0.13343	0.11819	0.11025	0.09931	NA	0.12381	NA	0.07644	0.27028	NA	0.1816	0.13585	NA	0.13595	0.13139	0.1015	0.20424	0.10202	0.11769	NA	0.24585	NA	NA	0.21318
ENSG00000087510.7	NA	0.28377	NA	NA	0.62879	NA	0.59162	NA	0.60469	0.75195	NA	0.62416	0.62529	NA	NA	NA	NA	NA	0.66079	0.26191	NA	NA	0.67258	0.60035	NA	0.52821	NA	0.23847	0.24803	NA	NA	NA	NA	NA	0.254
ENSG00000088320.4	0.59465	0.81583	0.71193	0.65184	0.60615	NA	0.68813	0.57542	0.57454	0.60285	0.83284	0.60328	0.70112	0.54548	0.57493	0.58529	0.78968	0.86588	0.82138	0.55495	0.66525	0.86441	0.89916	0.62342	0.82993	0.51619	0.53593	0.8675	0.8258	0.66581	0.57755	0.56026	0.57451	0.59149	0.65438
ENSG00000089220.5	0.68093	0.64259	0.71137	0.55842	0.69748	NA	0.74797	0.66003	0.71562	0.56007	0.74306	0.70402	0.64093	0.63219	0.71182	0.6703	0.70782	0.69286	0.31169	0.58582	0.72311	0.46094	0.63781	0.55475	0.8451	0.6073	0.66091	0.69303	0.60054	NA	0.5753	0.62252	0.56065	0.74969	0.59672
ENSG00000089692.9	0.30804	0.78807	0.31289	0.66815	0.63458	NA	0.62917	0.47482	NA	0.64608	0.34851	0.6401	NA	0.27594	NA	NA	NA	0.6613	0.76031	NA	0.62569	0.25576	NA	NA	0.68013	0.34899	0.69109	0.30496	0.36665	NA	0.35503	NA	NA	NA	0.30345
ENSG00000090104.12	NA	NA	NA	NA	NA	NA	NA	0.56097	NA	NA	NA	0.49694	NA	NA	0.44801	NA	0.29133	0.51084	NA	0.58058	NA	0.47876	NA	NA	NA	NA	NA	0.6533	0.45699	NA	0.61784	NA	NA	NA	0.54387
ENSG00000090382.7	0.57674	0.57776	0.44672	0.43031	0.65248	NA	0.30322	0.64014	0.66465	0.30113	NA	NA	0.30763	0.53409	0.52444	NA	0.69992	0.65278	NA	0.40904	NA	0.49158	0.57844	0.58232	0.43471	0.57116	0.49878	0.63634	NA	0.65652	NA	0.55447	NA	NA	0.52694
ENSG00000090932.11	0.2218	0.42131	0.26394	0.51494	0.49433	NA	0.28073	0.24518	NA	0.25576	NA	0.23213	0.39771	0.22361	NA	NA	0.13854	0.4617	0.22079	0.21033	0.39698	NA	0.36473	0.22826	0.57899	0.19494	0.54253	0.44684	0.20828	0.49072	0.1558	0.49078	0.3421	NA	0.21415
ENSG00000090971.5	0.36794	NA	0.0	NA	NA	NA	NA	NA	NA	0.80121	NA	0.80134	NA	0.18731	NA	NA	0.18733	NA	NA	0.68278	NA	NA	NA	NA	NA	NA	0.81669	0.28671	NA	NA	0.72217	NA	NA	NA	NA
ENSG00000091704.10	NA	0.22671	0.1613	0.35127	NA	NA	0.30836	NA	0.1605	0.25474	NA	0.23801	0.15166	NA	0.32995	NA	0.28863	NA	NA	0.30582	0.2565	0.16229	NA	NA	0.1583	0.57043	0.26873	0.2535	0.15787	0.0	NA	NA	NA	NA	0.23144
ENSG00000092010.15	0.16079	NA	0.15757	0.0862	0.08929	0.13121	0.13412	NA	0.06463	NA	0.21257	0.07782	0.28508	0.12416	0.09751	0.15106	NA	0.07279	0.15846	0.21818	0.10476	0.07768	NA	0.11984	0.16051	0.04969	0.10188	0.12364	0.18572	0.11318	0.16508	0.17087	NA	NA	NA
ENSG00000092850.12	0.17787	0.26423	NA	0.60688	0.39007	NA	0.22979	0.65425	0.17165	0.67523	0.61616	0.69309	0.61811	0.39712	0.60881	0.33517	0.3614	0.7503	0.64065	0.34545	0.21775	0.58707	0.58127	0.28999	0.69069	0.40847	0.78785	0.71006	0.61348	0.37125	0.2634	0.59027	NA	NA	0.30343
ENSG00000095596.12	0.57127	0.68096	NA	0.66583	0.74845	NA	0.50447	0.34113	NA	0.68094	0.63979	0.66902	0.65795	0.6344	NA	0.67096	0.21692	0.41739	0.64871	NA	0.74743	NA	NA	0.71371	NA	0.59812	0.36412	0.73276	0.68696	NA	0.53291	NA	NA	NA	NA
ENSG00000095739.11	NA	0.82933	0.87173	NA	NA	NA	0.8332	0.84856	NA	NA	NA	0.78575	NA	NA	0.7963	0.87197	0.79406	NA	0.87887	0.82988	NA	0.8299	NA	0.81122	0.77277	NA	NA	0.79909	NA	NA	0.81973	NA	0.80712	NA	NA
ENSG00000096384.20	0.40031	0.28357	0.84223	0.86335	0.39935	0.41982	0.38595	0.39855	0.78874	0.76975	0.35999	0.38862	0.39682	0.41035	0.40767	NA	0.87884	0.77558	0.38683	0.40714	0.41701	0.41326	0.86907	0.27677	0.80576	0.38757	NA	0.38865	0.40022	NA	0.79787	0.40462	0.36671	0.83369	0.42108
ENSG00000099377.14	0.4814	0.17664	0.72357	0.73589	0.49862	NA	0.48804	0.73457	0.45038	0.47972	0.26468	0.43998	0.13432	0.3584	0.79102	0.1483	0.42077	0.23171	0.42242	0.14124	0.59454	0.83439	0.43625	0.44948	0.22573	0.233	0.17715	0.60999	0.38873	0.42452	0.21671	0.34086	NA	NA	0.46928
ENSG00000099624.8	NA	NA	0.18452	NA	NA	NA	NA	0.19427	NA	NA	NA	NA	NA	0.19041	NA	NA	NA	NA	NA	NA	0.25183	0.24924	0.21023	NA	NA	NA	0.20186	NA	0.34313	0.27949	NA	0.28371	0.17984	NA	NA
ENSG00000099849.15	0.38305	NA	0.32458	0.76796	0.52579	NA	0.28551	NA	NA	0.82325	0.3664	0.23092	0.47614	0.70727	0.4316	0.3573	0.33309	0.19447	0.40805	0.49108	0.82427	NA	0.24418	0.55823	0.34045	0.57924	0.46467	0.36777	0.14676	0.82327	NA	0.74552	0.12661	0.34853	0.35836
ENSG00000099860.9	0.09702	NA	0.10222	NA	0.15545	NA	NA	NA	0.10601	NA	NA	NA	NA	0.16364	NA	NA	NA	NA	NA	0.14649	0.12379	NA	0.2984	NA	0.0963	NA	0.27016	NA	NA	0.15235	0.09031	0.07151	NA	0.167	NA
ENSG00000100053.10	0.40686	0.09099	0.02051	0.0734	0.03684	0.05694	0.49928	0.48516	0.50101	0.57551	0.04154	0.07571	0.09627	0.04392	0.46535	0.10092	0.34308	0.05556	0.58849	0.4963	0.41032	0.071	0.27769	0.10663	0.52733	0.07233	0.4852	0.58284	0.02794	0.10581	0.33304	0.08825	0.428	0.47924	0.03698
ENSG00000100097.12	NA	0.00828	0.00944	0.00988	0.02444	NA	NA	0.01471	NA	NA	NA	0.00849	NA	NA	0.0098	0.00303	0.00566	0.00392	0.0059	0.00433	0.00792	0.00538	0.02419	0.02189	0.04325	0.01588	NA	NA	NA	0.00395	0.00499	0.00996	NA	NA	NA
ENSG00000100116.17	0.24815	0.20433	0.13672	0.1415	0.15965	NA	0.33145	0.20626	0.15924	0.17329	0.08653	0.16959	0.23284	0.25951	0.10935	0.2492	0.13397	NA	0.11545	0.25479	0.09361	0.11203	0.11922	0.27733	0.32841	0.27475	0.15689	0.21895	0.26789	NA	0.34809	0.1615	0.26682	NA	0.09191
ENSG00000100216.6	0.75278	0.82164	0.70192	0.51014	0.83566	NA	0.80501	0.74067	0.47303	0.85983	0.70924	0.72345	0.74565	0.72203	0.70958	0.79188	0.70446	0.82103	0.82181	0.71792	0.76604	0.66182	0.79188	0.69163	0.65276	0.82947	0.76948	0.75947	0.6931	0.62211	0.76405	0.75147	0.7428	0.74149	0.48299
ENSG00000100253.13	0.62735	0.35477	0.45467	0.38626	0.22105	NA	0.25515	0.46774	0.26389	0.24932	0.16192	0.32021	0.72875	0.65429	0.30485	0.28405	0.42117	0.26896	0.88018	0.68416	0.33882	0.6395	0.26348	0.42784	0.37967	0.33491	0.14501	0.80661	0.24858	0.25843	0.44492	0.38695	0.59813	0.73683	0.30273
ENSG00000100298.16	0.12471	NA	0.09548	0.04027	0.07321	NA	0.04366	NA	NA	0.14791	0.02301	0.04479	0.07186	0.02641	0.03141	NA	0.02502	NA	0.09921	0.06809	0.04291	0.03012	0.0353	NA	0.07467	0.09785	NA	0.11614	0.08553	0.07975	0.04192	0.04343	0.0416	NA	0.09161
ENSG00000100665.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000100836.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
