gene_id	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000037042.9	35.8401	69.60671	NA	NA	52.39672	NA	NA	65.12987	NA	NA	51.64693	69.30317	NA	50.77461	61.84711	54.6783	51.35411	55.49013	58.53175	62.1186	56.50698	NA	NA	52.48561	53.87836	48.3902	67.97037	NA	47.02458	70.77626	57.49	48.17999	NA	58.0597	61.87689
ENSG00000037757.14	24.05938	38.19862	42.00244	24.07451	32.65134	38.21782	34.91888	28.61842	55.57098	21.73643	26.44687	24.31145	29.44811	23.27294	41.95419	37.58751	27.50854	24.1239	30.27619	27.71526	34.94492	26.87461	39.63924	24.12001	19.78741	27.2842	23.27103	36.90838	22.3268	20.33808	26.70043	36.96365	36.79511	32.96116	40.08638
ENSG00000039987.7	NA	64.20664	68.72385	64.72325	64.65962	74.01593	71.6909	61.17371	NA	60.5318	64.64373	70.06861	71.91265	75.16888	NA	72.12435	74.3247	NA	NA	66.51325	64.69142	63.53903	67.05181	62.96168	NA	73.85927	61.10312	NA	63.45515	71.40152	76.06947	NA	NA	64.73917	64.65962
ENSG00000041880.15	53.51585	NA	57.85332	45.90829	58.87774	46.45741	45.03808	62.04638	47.93851	69.00958	49.78364	60.90165	55.12106	55.32527	51.69075	54.42611	61.79402	48.22341	55.511	61.87203	52.85683	62.39807	63.5744	56.07641	52.13911	50.82343	55.11075	NA	58.35023	53.98607	63.68993	53.35843	45.60215	44.90469	65.36277
ENSG00000043355.12	43.18147	NA	47.49842	NA	67.31746	74.4918	43.52833	51.98622	NA	NA	56.50485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.89532	43.10372	NA	NA	NA	NA	65.56701	NA	43.2243	NA	65.83784	51.98622	NA	60.0
ENSG00000044012.4	71.54213	71.54213	71.54213	71.54213	71.54213	71.54213	71.54213	71.54213	62.08609	71.54213	71.65605	71.54213	71.54213	71.54213	71.54213	71.52	71.17834	71.54213	71.77033	71.54213	71.54213	71.54213	71.54213	71.65605	71.54213	71.54213	71.54213	71.54213	71.54213	71.54213	71.65605	71.54213	71.54213	71.54213	71.54213
ENSG00000048462.11	NA	NA	55.94242	55.63154	53.63785	52.79265	55.62583	55.7	62.25115	58.25516	55.79299	NA	55.56448	53.63785	53.63785	53.70794	NA	55.41942	53.70794	54.71154	53.77654	NA	NA	NA	NA	NA	53.63785	53.63785	53.2391	57.52084	58.53211	NA	55.68144	NA	54.0528
ENSG00000048545.18	34.42029	34.34791	33.10424	34.32024	24.51943	34.45497	34.33407	29.2802	20.5361	34.25459	34.44803	34.30642	28.9393	29.22514	29.2802	33.25662	30.01966	19.74318	29.2802	34.42029	22.44729	29.2802	23.97804	23.6649	23.78312	34.36177	32.56151	34.41336	34.31333	29.22514	30.07207	34.30642	29.22514	34.41336	34.41336
ENSG00000053372.5	33.2573	42.47246	24.66809	42.36874	40.24003	29.52466	30.20937	30.20937	23.99	29.56425	42.38599	43.81484	23.69395	29.51149	29.55003	42.64646	42.42054	29.61719	42.36874	NA	42.35151	42.33428	29.52466	32.72465	44.55206	23.77218	33.39054	42.43783	34.81829	42.48447	42.57669	42.43783	29.51149	42.33428	34.53488
ENSG00000053438.11	57.34228	NA	50.8585	50.36496	50.87754	NA	NA	54.38336	NA	59.32377	50.68762	NA	51.59119	55.72831	54.89768	53.69181	54.09188	NA	51.44844	NA	NA	NA	52.22222	NA	NA	NA	47.82493	51.63511	NA	NA	NA	51.99681	51.02203	50.57104	NA
ENSG00000053501.14	56.74533	58.71289	52.59912	60.82397	49.5904	49.6569	56.27509	34.53635	56.83337	51.62169	68.36646	53.43238	43.77808	56.22089	49.40981	52.16323	60.31377	58.18123	44.40757	52.42318	58.97233	57.65207	54.89207	36.37786	56.86795	55.59534	51.71164	67.35722	65.73337	63.63368	49.66278	56.42325	65.32394	53.3347	47.03712
ENSG00000054148.18	54.46732	49.40183	62.92299	43.25638	62.70903	66.13056	60.5947	NA	53.93646	62.47884	47.79682	72.10227	NA	46.96133	NA	60.87981	71.44362	45.82888	68.54712	NA	69.39309	49.18567	71.74556	NA	50.39216	72.7797	49.85559	60.33109	NA	NA	50.73409	72.22906	47.95455	50.5814	48.63206
ENSG00000057757.10	46.69288	34.25926	47.64782	51.43127	48.49234	48.67279	51.36664	51.22164	32.82236	52.76186	33.44114	45.70384	33.50616	44.21488	55.8284	50.91047	45.80027	56.68733	51.35305	51.33858	43.36735	51.56089	61.75722	48.69695	49.43662	51.61401	53.45157	51.70279	48.49234	51.51411	48.9967	48.86208	48.61249	49.95167	51.20675
ENSG00000060491.17	47.92304	53.05181	52.36256	68.71243	54.56548	55.8682	48.76033	68.11801	39.19075	58.73663	65.39142	61.37674	58.11774	54.5517	63.31817	67.9234	58.7861	55.371	55.80923	68.08275	55.17805	59.54421	51.65837	49.4836	44.87505	58.0604	52.84735	57.84499	60.50662	45.09236	55.48578	49.43477	49.91079	52.92627	59.14466
ENSG00000061492.12	61.06337	64.79882	60.9863	60.60268	55.89623	58.80744	60.52202	60.87444	67.57016	60.53512	57.62851	62.1058	68.10913	60.52202	60.56888	68.98281	60.60268	60.72013	60.60268	64.28571	57.3001	55.27519	56.18695	61.02254	60.60268	60.48913	60.75328	62.12061	60.48913	67.76076	57.3001	62.69801	60.67039	56.88235	52.3246
ENSG00000061656.11	61.22738	52.7933	62.41007	79.00905	58.09859	47.31938	65.79612	72.12498	67.8708	68.45873	63.74089	60.06807	64.37507	57.47308	65.0412	66.36695	65.7065	63.29794	64.55866	57.12044	48.27271	64.22851	52.46964	46.95576	51.43649	50.01649	56.83244	78.76631	76.87238	67.40088	60.82513	60.69066	65.64748	52.01005	67.11202
ENSG00000063322.15	19.17155	14.46547	20.39119	21.81239	14.17833	21.67488	19.73756	14.24639	18.31319	16.81661	19.90639	15.23221	18.25326	18.13915	13.56669	15.50627	14.26996	13.95097	18.24767	16.23323	18.25326	18.11475	14.84451	13.03403	19.18336	14.55868	13.31522	16.70103	19.14546	21.89664	17.8744	18.8764	18.33755	17.0179	16.70103
ENSG00000065518.8	40.70255	NA	37.33997	40.43949	37.35955	NA	NA	NA	NA	NA	NA	NA	37.53501	NA	40.66323	NA	18.89261	NA	NA	34.5781	NA	NA	NA	NA	NA	NA	NA	40.62399	27.36093	NA	40.61178	NA	40.62399	37.3246	NA
ENSG00000066379.15	10.26226	16.80899	16.222	NA	NA	NA	17.85624	NA	13.51644	NA	15.81509	26.81612	14.59559	10.56894	NA	21.68401	NA	10.33982	NA	19.38	26.8226	9.95665	25.3003	19.56259	13.54157	19.4508	13.26591	10.57536	15.41576	11.69089	11.24247	13.25119	12.32558	28.82376	14.10522
ENSG00000068079.8	57.65625	53.93413	61.79823	NA	62.65823	NA	52.02206	62.61651	56.64458	61.46486	68.43521	63.37462	62.94985	67.68938	61.21795	66.63862	NA	NA	66.49682	NA	56.40088	63.49392	47.00637	70.3125	52.03074	69.14063	54.81308	63.83627	52.88088	73.80573	53.51277	61.81051	60.83712	63.52873	62.88309
ENSG00000069482.7	NA	NA	NA	71.89235	70.88305	63.73585	NA	63.73585	NA	NA	NA	72.22642	NA	71.89235	NA	NA	70.88305	NA	NA	NA	65.91429	69.18212	NA	NA	72.22642	NA	69.18212	NA	72.14865	65.58753	72.83105	72.14865	NA	NA	NA
ENSG00000069696.7	89.85253	89.18306	89.93776	90.12431	90.12431	90.06211	90.12431	98.42745	98.56219	98.42067	90.16678	90.12431	98.42745	98.42745	99.00662	98.74422	90.04149	90.18659	98.49785	89.15525	98.57409	98.57409	85.46419	90.04164	98.63897	98.89746	98.48385	98.48385	90.12431	90.06211	98.59363	90.06211	98.57409	89.91567	90.04149
ENSG00000070388.12	NA	NA	NA	NA	42.37197	NA	NA	38.82958	36.84913	39.6846	NA	36.85504	36.74219	NA	NA	38.82218	39.6237	38.86663	39.64047	31.52906	38.49865	41.10687	NA	NA	NA	38.80739	NA	NA	39.60378	39.68048	37.54839	38.50608	NA	39.59645	39.48919
ENSG00000070404.10	70.14177	55.47362	46.6951	51.58702	50.01035	49.88596	40.53693	NA	38.49001	52.05903	51.22539	NA	50.12453	43.8014	NA	30.85524	44.37315	NA	53.75375	NA	NA	NA	NA	61.77122	49.98962	44.18568	NA	54.80716	67.01815	NA	NA	65.77881	NA	NA	40.39648
ENSG00000071859.15	NA	79.43744	82.46633	NA	77.27485	78.98957	80.50618	67.60563	75.12299	73.58199	71.54378	NA	77.76607	73.09449	NA	71.66031	70.94111	NA	73.93782	69.79112	75.93486	75.11858	79.20523	69.02535	77.0382	76.18065	NA	76.18187	78.20888	NA	69.16608	NA	76.60232	62.22155	72.46775
ENSG00000073067.14	58.03361	57.88562	56.31555	44.25097	65.33381	58.48252	48.71009	58.46373	NA	65.75446	50.66625	NA	NA	42.5325	52.25145	52.46432	55.34128	43.281	60.94204	57.31959	51.65483	58.05169	59.72696	NA	49.97795	46.18963	64.69547	57.15594	59.5152	61.43557	NA	48.8203	43.52508	58.65455	47.23443
ENSG00000073150.14	58.61614	69.34209	71.02337	69.87522	57.76366	67.56714	74.37597	78.30295	49.00389	79.00442	72.72946	74.94763	77.41781	73.59919	65.72357	74.91639	65.4163	51.59392	70.3631	71.04627	79.79285	70.84746	79.75724	58.49468	58.61614	72.7491	68.59239	58.61614	59.48318	70.93644	74.95817	69.29359	50.71405	57.74436	67.08256
ENSG00000073598.6	68.90157	68.69056	68.89286	68.90157	68.84368	68.84368	68.90157	68.90157	69.161	72.22222	68.90157	68.40959	68.90157	68.90157	68.90157	68.50909	68.50909	68.84368	68.90157	68.90157	68.84368	68.90157	68.89286	68.9421	68.89286	68.4593	68.90157	68.90157	68.90157	72.69737	68.84368	68.89286	68.90157	68.90157	68.90157
ENSG00000077009.14	54.48718	71.05263	53.15996	45.3321	47.30375	82.17391	46.83487	49.62406	46.87711	63.21761	54.85714	57.64192	54.76781	47.0043	60.3538	61.35825	80.91327	74.81637	58.72369	49.10486	56.74192	49.66715	59.11263	72.16884	49.79687	49.62406	65.41475	46.83487	45.29032	59.16648	74.28571	73.04813	71.70514	55.39052	65.44701
ENSG00000078401.7	25.05236	24.78226	21.48382	29.27184	21.45923	21.45923	27.74272	24.74308	44.33743	29.28432	25.05236	27.74272	21.45923	21.45923	27.74272	24.62391	24.70309	25.06548	21.38563	24.74308	24.74308	27.74272	21.41	29.28606	21.45923	21.39788	21.45923	27.75619	21.45923	21.38563	21.41015	31.09223	21.45923	25.05236	21.45923
ENSG00000078804.13	34.53372	22.87947	26.52025	14.94955	37.87287	22.67485	13.85326	21.63762	15.28468	21.8967	32.30401	26.84348	31.40794	22.71328	22.97547	29.922	30.19779	19.72369	23.32545	20.95152	21.77561	13.85326	28.86549	17.63196	23.99422	21.16487	18.29874	23.35725	23.87531	25.98622	19.20885	20.94612	31.8602	21.73587	23.39731
ENSG00000080511.5	57.90087	NA	62.28893	64.03795	62.93137	NA	58.57767	62.28893	58.10415	54.9569	62.07493	58.70787	62.1547	62.10568	62.21112	59.20816	58.24047	58.00234	62.30222	70.29586	NA	NA	58.85482	60.26946	66.05505	56.7607	55.87393	NA	NA	NA	56.0166	58.68673	NA	58.78125	64.34222
ENSG00000081721.12	73.08782	59.10897	52.59259	71.38612	73.01266	54.49516	62.19512	65.26121	47.64799	NA	60.03511	44.27412	57.35365	NA	52.41877	62.19006	71.6442	55.80475	72.8545	NA	54.60417	70.33415	NA	71.93665	54.61027	64.46971	NA	60.24629	66.21881	66.84266	70.92789	63.56502	65.28764	57.38271	NA
ENSG00000083812.13	33.21458	31.83773	35.53448	33.18571	33.00971	NA	35.24501	NA	29.85692	NA	35.56614	NA	34.25335	37.76679	34.82214	36.95652	33.76672	32.15785	35.59037	39.88465	35.24501	35.60758	NA	NA	NA	36.03257	32.17391	NA	32.66427	29.35244	34.34036	29.34725	36.04577	35.11725	NA
ENSG00000083838.17	55.65875	35.69065	41.58667	48.14282	58.11918	37.81898	NA	50.85443	42.88104	59.03749	47.98754	52.90313	45.03133	64.02921	46.47833	70.15128	40.10002	62.25806	NA	54.73482	43.70079	52.34831	32.49306	61.05731	43.51238	NA	53.34568	49.54112	NA	39.33606	29.67603	71.38761	62.13152	45.12844	NA
ENSG00000083845.9	42.08999	41.43155	42.64769	NA	46.52269	NA	55.36205	44.87588	51.29078	54.11037	48.42884	44.54134	NA	47.98422	50.67994	48.90442	NA	41.94364	47.26062	50.46134	57.61724	46.78351	66.01382	55.18963	54.14264	43.70102	46.37681	49.6507	37.62935	41.10222	50.01038	49.45848	44.9254	55.33703	48.85692
ENSG00000084207.18	NA	64.41613	63.01293	49.30868	60.57692	57.17571	46.67683	58.62595	58.93186	52.12355	54.7043	40.54642	41.79449	46.01701	46.45486	76.26208	61.21212	42.07829	61.74986	NA	39.8865	57.56385	48.29891	43.63176	68.61658	51.71053	62.55049	NA	31.12592	60.87508	44.53421	62.60454	61.12186	65.46075	NA
ENSG00000086159.14	20.4662	36.47899	NA	18.52312	24.73858	21.83808	18.17216	30.55707	16.96087	31.53377	21.8837	20.8972	13.31356	21.89514	24.91957	31.49771	28.77914	19.17437	22.41093	19.74509	20.5586	NA	NA	30.04186	NA	NA	NA	14.84862	19.47273	21.34499	NA	14.85644	10.32692	29.29365	22.13736
ENSG00000086506.3	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	95.24715	97.7314	97.37794	97.37794	97.37794	97.37794	97.37794	97.55435	97.37794	97.55435	97.37794	97.37794	97.37794	97.37794	97.7314	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794	97.37794
ENSG00000087074.9	75.68095	65.16073	NA	NA	NA	NA	NA	62.18222	70.17955	80.15564	NA	66.47815	61.80973	82.67617	NA	NA	56.39445	64.92052	NA	NA	55.63491	49.58273	69.5566	NA	53.50512	NA	66.86824	48.08114	53.5254	65.96571	NA	58.00325	NA	NA	49.09028
ENSG00000087077.14	85.66028	73.36093	70.91443	62.08057	67.45072	87.59769	86.98068	76.96672	91.15866	63.32992	65.67727	79.16591	86.49159	73.83498	83.28183	70.2616	90.65996	83.65295	82.06156	85.3001	79.91337	62.54351	65.18496	91.2223	NA	89.08816	69.033	82.94498	84.14194	NA	90.36105	67.91403	82.78293	90.12435	82.83923
ENSG00000087086.15	83.03571	83.55705	80.0	80.4878	80.18433	80.18433	83.03571	80.18433	81.28544	83.03571	80.18433	80.29005	83.03571	80.18433	80.18433	80.31809	80.59406	83.03571	80.18433	80.18433	83.37054	80.18433	80.50231	80.29005	83.37054	80.29005	80.18433	83.37054	80.18433	80.18433	83.37054	80.4878	80.18433	80.18433	83.37054
ENSG00000087250.9	52.62588	58.69565	49.45946	48.16317	NA	NA	45.27008	NA	48.5936	48.05133	48.05687	48.14286	59.10364	48.12262	48.05687	46.77864	48.45709	NA	56.21891	71.95829	NA	48.16841	51.35364	48.25526	46.66998	55.50622	69.93924	48.05687	69.56522	69.33249	NA	64.26958	NA	69.64286	48.05687
ENSG00000087510.7	NA	72.08657	NA	NA	45.94696	NA	49.22249	NA	61.33475	54.64724	NA	60.73358	58.17322	NA	NA	NA	NA	NA	49.16368	65.15684	NA	NA	49.4249	60.28272	NA	55.15464	NA	49.18327	49.16368	NA	NA	NA	NA	NA	45.91265
ENSG00000088320.4	56.45933	51.54854	47.48621	47.38891	56.49537	47.45543	47.45543	56.49537	37.26744	56.53146	51.36499	56.45933	47.45543	56.45933	56.45933	56.45933	50.2978	51.39549	51.39549	56.45933	47.45543	51.36499	51.48721	59.68403	58.84273	56.45933	56.45933	50.11869	51.36499	59.57821	56.47172	56.45933	56.53146	56.45933	59.64912
ENSG00000089220.5	41.20696	41.2987	38.94571	38.97638	41.20696	41.26808	38.97638	37.47017	39.87635	37.44038	38.94571	38.97638	41.2375	38.94571	41.20696	39.09953	37.35084	41.20696	37.84104	NA	41.20696	38.97638	36.91383	39.03785	40.97239	39.03785	41.20696	50.9816	38.96104	45.07338	38.94571	41.2375	37.26115	38.96104	38.94571
ENSG00000089692.9	76.9205	61.63587	57.8875	64.28001	77.59056	55.19399	69.4609	68.53247	NA	53.89429	55.0791	51.13141	NA	49.97788	NA	NA	NA	66.82679	49.26939	NA	72.09119	50.27088	NA	57.33519	55.77976	47.65843	50.12475	48.89376	55.16727	NA	60.83252	NA	NA	52.87452	64.8218
ENSG00000090104.12	NA	NA	NA	NA	NA	22.99398	NA	22.45296	NA	NA	NA	25.95755	NA	NA	17.32167	29.33699	26.17266	28.15978	NA	23.38318	NA	27.97014	NA	24.49121	NA	26.51163	NA	22.4701	26.64093	NA	23.26778	15.44094	NA	NA	23.37854
ENSG00000090382.7	25.67568	28.55254	24.48834	26.88679	25.65743	NA	38.43655	25.65743	36.82416	43.55474	NA	NA	25.75651	26.87472	27.71409	NA	25.09012	30.70348	NA	26.88679	NA	27.38175	26.92728	31.64634	26.92308	27.0712	26.73869	30.22002	NA	25.66959	NA	26.86869	NA	33.90597	30.20047
ENSG00000090932.11	81.96877	82.62498	62.12314	81.68457	67.5	76.49388	85.05092	79.44792	32.05387	78.35408	82.04023	80.72831	80.51318	78.65546	NA	81.63414	82.26788	80.17204	81.36546	78.2069	84.64321	NA	89.72638	80.10238	83.19149	79.60566	85.02064	81.97898	76.67323	86.59198	78.95967	81.83917	72.03404	70.37163	72.1816
ENSG00000090971.5	59.09823	NA	39.27393	39.46504	NA	59.43243	NA	NA	35.45016	59.4653	NA	53.20012	39.27393	34.47887	NA	NA	59.2673	NA	NA	59.41637	NA	40.30928	55.82579	NA	NA	NA	35.25699	25.98884	NA	55.77847	49.2871	NA	NA	NA	NA
ENSG00000091704.10	NA	81.81818	49.76584	54.14481	NA	64.52899	53.78236	NA	70.87804	72.82812	55.55716	72.71994	55.02547	NA	56.07421	NA	61.96078	NA	NA	80.78512	56.01862	81.12733	51.84232	NA	71.50259	58.59644	69.58661	67.82091	63.04608	66.75672	68.31579	NA	62.70718	49.46996	64.92693
ENSG00000092010.15	53.74001	37.98077	47.07751	58.51744	22.32405	37.26285	46.60361	40.7878	32.80507	45.02353	72.26843	50.56469	36.81551	52.81326	26.10287	46.07916	45.45262	53.49857	47.09463	43.58198	46.01043	34.88897	52.02537	40.77918	41.43567	42.1851	47.99637	58.14299	30.18529	38.77445	45.7539	47.30263	45.33263	41.80762	31.86919
ENSG00000092850.12	64.24528	57.25474	61.57476	49.65631	67.39012	66.42804	70.49225	61.53846	68.93788	65.5817	67.80186	62.26281	67.98701	64.19888	62.26281	57.61095	70.50796	65.37708	62.26281	64.05564	65.56854	61.59292	62.535	69.19295	52.28792	80.19004	59.48718	69.97801	49.42144	68.49932	56.5878	64.04001	59.4861	59.62307	59.52109
ENSG00000095596.12	53.67333	52.78842	52.93838	65.73009	59.44157	58.97084	59.78509	55.11273	NA	72.01965	56.8	71.96336	54.98544	65.37468	NA	53.17812	78.84867	50.27283	53.67937	NA	51.27232	NA	NA	56.20202	NA	60.35687	83.93352	52.80102	54.96414	58.78896	52.7833	NA	60.54054	75.33994	NA
ENSG00000095739.11	NA	35.46057	35.38246	NA	NA	NA	35.38246	35.37538	NA	NA	NA	35.40373	NA	NA	35.36122	35.91867	35.38246	NA	35.36122	35.38246	NA	34.95545	NA	35.37538	35.41792	NA	NA	21.04771	NA	NA	21.2565	NA	35.36122	35.71429	NA
ENSG00000096384.20	82.43402	81.22663	83.3035	84.10135	81.77711	83.68142	82.54712	83.76891	84.18848	82.57509	84.02851	84.00574	81.88297	83.47295	83.82191	83.87343	84.75436	83.98907	86.27199	80.8757	81.66949	81.65414	85.14614	83.91315	78.29626	81.07503	84.87373	84.77616	92.74005	85.14507	77.63596	84.07917	76.68206	84.69505	81.60812
ENSG00000099377.14	37.09057	52.58658	51.56351	52.43571	34.74233	45.74586	53.89294	54.99308	55.83827	59.43813	52.92222	59.72503	43.66049	58.34572	36.06039	46.22725	52.02105	63.39561	65.36885	73.61692	52.04664	35.66038	56.16186	64.63444	59.86868	58.24437	65.79661	41.64859	42.27866	41.9175	62.04465	39.10162	77.26409	58.32208	57.60266
ENSG00000099624.8	NA	58.54592	58.90191	NA	NA	73.61785	65.84599	69.26397	57.20646	63.46072	NA	64.5057	NA	69.28858	NA	NA	NA	NA	NA	NA	65.87438	86.90127	76.59026	NA	66.30025	73.35342	69.05028	NA	55.84416	71.79487	NA	83.54717	58.61133	NA	NA
ENSG00000099849.15	64.06141	67.00417	72.21374	55.85586	70.0	65.88103	83.66756	NA	NA	62.94543	56.29969	73.00689	62.62683	69.50874	58.81427	69.86301	69.26052	70.67328	62.46518	59.85222	70.21191	NA	79.59728	60.31868	71.74721	61.90828	69.60208	51.4687	53.83038	51.43872	NA	63.65371	65.42292	64.65574	59.95034
ENSG00000099860.9	38.68078	NA	54.94447	NA	51.38055	NA	NA	NA	63.86171	50.65299	NA	NA	NA	77.28308	NA	NA	NA	47.02467	NA	58.94428	84.78071	NA	79.73249	72.61552	56.24376	NA	59.69582	NA	NA	59.51718	56.48829	60.51608	65.57942	60.66025	NA
ENSG00000100053.10	88.06818	95.27745	99.29204	99.3921	99.42611	99.54268	92.65325	92.6818	90.28686	99.31804	95.27745	99.4614	97.78598	98.11954	97.15116	97.1831	99.54198	99.76985	97.1831	95.75972	99.49174	99.46903	99.47644	99.71591	95.27745	96.59574	94.72209	99.72707	99.05827	96.5587	99.54198	95.27745	95.75972	90.09646	99.74555
ENSG00000100097.12	88.61162	90.05491	91.14202	79.23664	82.52149	79.10217	NA	90.05491	79.27032	94.7099	81.96334	93.97944	86.35961	78.22651	89.24731	86.83499	85.71429	89.32127	86.25417	87.946	79.23664	86.26943	90.17682	89.24731	69.06629	98.97611	85.40925	88.88889	86.41593	86.75022	91.36868	80.63241	86.91964	91.14202	86.45418
ENSG00000100116.17	82.09877	88.49032	71.06145	79.84836	77.6108	75.56019	70.35647	82.42902	79.43284	75.51363	75.01743	76.67797	58.39347	64.53423	72.00604	60.15406	81.97175	77.79008	81.88963	63.85499	55.49179	87.6803	80.74246	74.75145	86.22398	80.73371	78.73518	75.35686	79.04948	86.21205	65.97796	72.56172	71.77868	74.80283	79.05289
