gene_id	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000034510.6	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577	49.4577
ENSG00000037042.9	52.54119	56.55164	NA	NA	51.54831	NA	NA	59.03392	NA	NA	57.94715	52.0342	NA	49.27548	62.58106	57.14945	52.03956	53.04274	61.57732	53.92823	48.15591	NA	NA	50.95238	62.61884	48.54566	55.49811	NA	48.76543	62.58106	55.6568	59.17566	NA	47.54911	47.7599
ENSG00000037757.14	65.74397	68.48802	64.5454	64.42149	66.28019	66.28019	66.28549	63.68246	70.20226	66.59966	64.77859	65.67342	63.83901	63.65892	63.86064	68.48802	68.48802	68.48802	68.48802	66.61307	64.5237	64.80031	66.62112	66.61843	64.80031	64.80031	64.80031	63.39117	61.407	66.31453	63.71898	65.7306	64.26269	63.76666	65.99761
ENSG00000039987.7	NA	70.83137	73.14272	72.80949	70.81469	NA	73.15147	70.81469	NA	70.82303	70.83971	70.81469	70.81469	72.80949	NA	72.80949	73.14272	NA	NA	71.40879	70.81469	73.14272	70.8272	70.81469	NA	72.83846	70.81469	NA	72.80949	72.80949	73.22156	NA	NA	72.82964	70.81469
ENSG00000041880.15	64.5553	NA	73.23814	72.76389	74.39898	73.07496	74.39898	74.39898	74.39898	74.39898	74.39898	74.39898	74.39898	74.39898	74.39898	73.28369	74.39898	74.39898	74.39898	73.97015	73.80637	73.97015	74.39898	71.94041	68.93671	74.39898	74.39898	NA	74.39898	74.39898	74.39898	73.97015	73.86236	73.72456	69.73519
ENSG00000043355.12	69.3138	NA	69.3138	NA	69.3138	NA	69.3138	69.3138	NA	NA	69.3138	NA	NA	NA	NA	NA	NA	NA	NA	69.3138	NA	69.3138	69.3138	NA	NA	NA	NA	69.3138	NA	69.3138	NA	69.3138	69.3138	NA	69.3138
ENSG00000044012.4	62.08609	62.08609	62.08609	62.08609	62.08609	NA	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609	62.08609
ENSG00000048462.11	NA	NA	69.57258	65.36232	66.75989	NA	69.57258	69.57258	65.36232	66.78657	69.57258	NA	66.75989	66.75989	66.75989	65.36232	NA	66.78657	66.75989	66.78657	69.57258	NA	NA	NA	NA	NA	65.36232	69.57258	69.57258	69.57258	65.36232	NA	65.36232	NA	65.36232
ENSG00000048545.18	28.2204	28.2204	28.2204	28.2204	28.2204	NA	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	28.2204	NA	28.2204
ENSG00000053372.5	38.45164	34.80597	35.24788	34.77829	38.4375	NA	38.4375	38.44457	34.7852	34.7852	34.77829	34.77829	34.77829	38.4375	38.47286	38.3529	34.76446	34.81983	38.45164	71.42857	38.44457	38.4375	34.77137	38.44457	38.4375	34.63366	38.44457	34.79904	34.77137	38.45871	34.85452	34.79212	34.76446	38.4375	34.61995
ENSG00000053438.11	55.10553	NA	55.10553	55.10553	55.10553	NA	NA	55.10553	NA	55.10553	55.10553	NA	55.10553	55.10553	55.10553	55.10553	NA	NA	55.10553	NA	NA	NA	55.10553	NA	NA	NA	55.10553	55.10553	NA	NA	NA	55.10553	NA	NA	NA
ENSG00000053501.14	61.25267	65.16797	63.56245	66.81095	66.81095	NA	65.08577	57.62505	66.81095	60.22305	61.26642	61.30772	58.48841	58.11131	61.80768	59.71714	61.5428	66.81095	66.81095	66.81095	66.81095	61.25267	58.18855	61.59142	66.81095	59.12029	61.4527	58.47724	62.80859	52.03633	60.30501	61.26642	58.39367	NA	60.59221
ENSG00000054148.18	51.90748	51.89531	54.15437	52.59298	52.6178	51.98198	52.3048	NA	51.7491	53.13106	54.15437	53.76782	NA	54.15437	NA	56.45462	54.15437	51.61778	51.82452	NA	51.93868	51.98198	56.45462	NA	51.73349	52.6178	53.68655	49.28114	NA	NA	52.59298	51.98198	52.6178	52.00327	51.98198
ENSG00000057757.10	36.65863	33.68829	33.19253	33.09333	33.07985	NA	33.07536	33.08434	36.73356	41.74917	36.65863	33.98853	34.04255	41.74917	36.71991	33.09783	36.66543	34.02399	33.09783	36.65863	36.65863	33.07536	33.997	36.65863	36.67223	33.9831	33.07985	36.65863	33.07985	33.09783	36.66543	34.01008	33.89738	36.65863	33.07985
ENSG00000060491.17	51.62004	52.25556	60.14451	58.49217	59.22747	NA	58.30996	58.45481	43.70429	59.7812	58.53037	58.43966	60.57393	52.06508	57.11608	58.91892	58.62069	58.64362	60.61478	58.47705	58.68068	59.79551	59.45241	59.72435	58.46995	52.07051	51.42151	58.47705	60.34783	59.75997	52.22189	60.39592	58.85185	NA	60.38317
ENSG00000061492.12	72.73786	70.31622	72.32453	75.09929	69.76006	NA	74.73089	69.97641	72.61744	75.08934	72.77432	72.32244	75.30998	75.08934	70.40575	69.36264	NA	66.98972	71.71561	75.18871	70.858	75.08934	69.65185	NA	70.41004	73.80448	71.25274	72.40727	69.72315	70.5586	72.77432	72.70818	NA	NA	71.3048
ENSG00000061656.11	59.78949	68.32135	69.08842	69.50513	53.706	NA	71.55556	64.31697	68.32135	68.32135	60.43956	72.0799	74.54655	68.32135	54.11609	64.47437	64.2062	68.32135	69.54753	59.2661	59.02463	71.62379	68.32135	61.65821	71.55556	68.32135	68.32135	56.44803	68.32135	63.7828	68.32135	68.32135	49.78407	NA	75.82796
ENSG00000063322.15	33.17907	33.17907	33.17907	30.94162	33.17907	33.17907	33.17907	33.17907	31.26427	33.17907	33.17907	33.17907	33.17907	33.17907	33.17907	33.17907	31.34162	33.17907	33.17907	33.17907	33.17907	32.02696	33.17907	33.17907	31.07445	33.17907	33.17907	33.17907	33.17907	33.17907	32.23077	33.17907	33.17907	33.17907	33.17907
ENSG00000065518.8	37.41304	NA	35.67708	35.67708	37.41304	NA	NA	NA	NA	NA	NA	NA	35.67708	NA	35.67708	NA	35.67708	NA	NA	35.67708	NA	NA	NA	NA	NA	NA	NA	35.67708	35.67708	NA	35.67708	NA	35.67708	37.41304	NA
ENSG00000066379.15	29.56189	29.56189	29.56189	NA	NA	NA	29.56189	NA	23.57575	NA	29.56189	29.56189	29.56189	29.56189	NA	23.61843	NA	25.09804	NA	23.61843	23.61843	30.86124	23.59195	29.56189	29.56189	29.56189	29.56189	29.56189	29.56189	30.86124	29.56189	25.06104	23.59421	23.61843	19.88926
ENSG00000068079.8	70.00422	70.00422	72.22222	NA	72.22222	NA	70.00422	72.22222	70.36847	72.67026	72.22222	72.1866	70.00422	72.22222	72.22222	70.89574	NA	NA	72.11723	NA	70.3131	72.22222	70.00422	72.22222	70.00422	72.22222	72.14034	70.00422	72.22222	70.53082	72.22222	70.00422	71.08926	NA	72.58558
ENSG00000069482.7	NA	NA	NA	67.4833	67.56957	NA	NA	67.56957	NA	NA	NA	68.2278	NA	67.4833	NA	NA	NA	NA	NA	NA	67.56957	67.56957	NA	NA	68.2278	NA	67.56957	NA	67.59465	67.64487	67.8465	67.59465	NA	NA	NA
ENSG00000069696.7	98.42745	98.42745	98.42745	98.42745	98.42745	NA	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	98.42745	NA	98.42745
ENSG00000070388.12	NA	NA	NA	NA	60.36036	NA	NA	60.36036	60.36036	60.36036	NA	60.36036	60.36036	NA	NA	60.36036	NA	60.36036	60.36036	60.36036	60.36036	60.36036	NA	NA	NA	60.36036	NA	NA	60.36036	60.36036	60.36036	60.36036	NA	NA	60.36036
ENSG00000070404.10	41.17302	44.61892	44.61892	41.25512	41.28548	NA	48.99873	NA	47.15193	54.48622	41.28548	NA	44.61892	41.15576	NA	41.21668	NA	NA	47.16435	NA	NA	NA	NA	NA	41.25512	41.13447	NA	47.1696	41.28548	NA	NA	41.2895	NA	NA	41.28548
ENSG00000071859.15	NA	73.91954	74.47007	NA	73.86935	NA	78.49983	73.88942	71.44886	73.81922	74.13112	NA	71.26525	72.28138	NA	73.9095	NA	NA	74.54308	70.35247	73.84929	73.81922	75.24158	73.97987	74.98055	71.19604	NA	71.22964	73.81922	NA	71.61841	NA	NA	NA	69.37096
ENSG00000073067.14	65.77061	56.93131	60.31068	60.94923	53.79388	NA	60.92242	57.0939	NA	60.16849	63.65394	NA	NA	57.68345	57.08738	53.83523	NA	60.92828	57.06615	60.3052	60.94923	59.61471	65.77061	NA	65.77061	64.38045	60.16849	59.61471	63.64602	57.11355	NA	59.21118	NA	NA	63.05395
ENSG00000073150.14	66.05273	66.05273	62.54724	62.59126	62.54724	NA	62.54724	66.05273	62.58025	62.54724	62.54724	66.05273	66.05273	62.38275	62.54724	62.38275	66.05273	66.05273	62.54724	62.54724	62.54724	66.05273	62.54724	62.57474	62.54724	62.54724	66.05273	62.54724	62.54724	62.56924	62.54724	66.05273	66.05273	62.54724	62.54724
ENSG00000073598.6	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349	71.89349
ENSG00000077009.14	62.80774	69.04899	62.81955	66.56535	67.16647	NA	67.50844	69.98905	65.15837	64.11622	69.87741	68.95954	65.46356	62.5	63.33144	65.4674	69.29941	70.00183	69.29941	69.98905	69.98905	68.92358	69.95537	71.36584	69.77901	70.10277	69.98905	65.15837	68.59314	67.72632	67.33278	67.44117	69.04899	NA	65.20101
ENSG00000078401.7	31.25307	31.25307	31.25307	31.25307	31.25307	NA	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307	31.25307
ENSG00000078804.13	19.6669	19.6762	19.64138	19.63443	19.63328	NA	19.66342	19.63328	18.97051	19.64602	21.26335	19.63328	19.63328	19.65645	19.66458	19.64022	21.35313	19.66574	19.63675	19.63907	19.66342	20.64486	19.65645	21.25849	19.64022	19.66574	20.64806	19.63328	19.66458	19.63907	21.35313	21.25364	20.62413	NA	21.24622
ENSG00000080511.5	61.13939	NA	61.04696	61.13939	61.04696	NA	61.04696	61.04696	60.75117	61.13939	61.04696	61.04696	61.04696	61.04696	61.04696	61.04696	61.04696	61.04696	61.04696	61.04696	NA	NA	60.75117	59.31474	61.13939	61.13939	61.04696	NA	NA	NA	61.04696	61.04696	NA	NA	61.13939
ENSG00000081721.12	56.80912	53.456	53.78501	56.21381	55.78221	61.25874	59.58286	59.60526	56.43253	NA	55.76585	57.74569	55.39201	NA	55.23104	53.27042	54.63016	61.4629	55.76585	NA	53.38219	53.43659	NA	55.45667	55.44049	59.80762	NA	53.60763	55.45667	55.50526	55.76585	57.00496	57.30524	53.23689	NA
ENSG00000083812.13	35.86888	35.86066	42.25404	35.8783	35.96686	NA	35.92928	NA	35.89717	NA	35.93684	NA	35.86888	35.88773	37.62408	35.86442	35.8783	35.88207	37.60985	35.86888	35.92928	37.61189	NA	NA	NA	37.65452	37.65248	NA	35.87076	35.87076	40.14109	35.86888	37.6748	35.86888	NA
ENSG00000083838.17	33.65523	40.23029	48.10119	35.439	39.46207	NA	NA	42.2169	45.85355	40.90549	37.79395	41.91879	39.45806	47.68065	37.38869	40.5059	45.6925	37.85743	NA	49.69517	42.79956	37.9681	38.42181	42.89406	45.85878	NA	52.57605	43.15805	NA	41.84526	36.28096	47.67735	40.23648	NA	NA
ENSG00000083845.9	59.87936	64.15848	59.16552	NA	62.21599	NA	60.93326	62.04808	63.29471	63.3773	64.15848	62.4628	NA	61.95286	63.70752	60.14103	NA	62.61638	63.15935	58.95745	61.22841	63.45467	64.15848	64.15848	60.1247	58.39434	56.82532	64.38269	58.77732	63.12299	64.15848	64.23945	59.63996	NA	57.06613
ENSG00000084207.18	NA	62.08655	65.08827	62.08655	62.08655	NA	62.08655	61.47842	62.08655	50.98229	62.08655	61.08833	63.97498	62.08655	64.66187	62.08655	NA	64.31	63.97498	NA	56.64046	63.97498	62.08655	NA	61.47842	64.89848	65.08827	NA	65.35627	62.08655	62.08655	62.70175	NA	NA	NA
ENSG00000086159.14	23.24547	23.24917	NA	21.65578	18.91815	19.13523	19.35352	19.84521	25.05614	21.01077	22.34691	20.1242	22.16629	22.37506	21.87453	23.24547	18.99128	19.43395	23.38662	22.72926	22.3565	NA	NA	21.51387	NA	NA	NA	20.4923	22.54215	22.58388	NA	23.87234	21.51782	19.62105	20.63492
ENSG00000086506.3	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455	95.45455
ENSG00000087074.9	68.72515	68.72515	NA	NA	NA	NA	NA	68.72515	68.88726	77.45632	NA	77.45632	77.45632	68.72515	NA	NA	68.72515	68.72515	NA	NA	68.72515	68.72515	77.45632	NA	67.46057	NA	68.72515	68.72515	68.72515	68.72515	NA	68.72515	NA	NA	68.72515
ENSG00000087077.14	90.20501	90.64605	83.2122	81.41113	91.51931	NA	89.44621	89.27948	89.56311	86.35119	84.94746	90.68053	86.40205	87.4011	91.80328	90.45358	NA	89.27948	89.27948	91.61585	89.27948	90.33369	90.72833	91.46931	NA	89.48343	89.37424	90.45358	90.74873	NA	89.27948	89.42443	87.77098	NA	91.31579
ENSG00000087086.15	83.00804	83.00804	83.00804	83.00804	83.00804	NA	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	83.00804	NA	83.00804
ENSG00000087250.9	55.57123	65.00246	64.98648	55.33009	NA	NA	60.56223	NA	60.37332	55.43331	55.50164	58.145	55.50164	59.79193	58.04006	59.86866	NA	NA	64.98648	55.50023	NA	58.63527	66.9145	NA	58.04006	66.9145	55.71092	58.59988	65.00246	60.50061	NA	60.13945	NA	NA	55.41491
ENSG00000087510.7	NA	58.20747	NA	NA	57.90951	NA	57.90951	NA	57.89039	57.89039	NA	57.89039	57.89039	NA	NA	NA	NA	NA	57.89039	57.89039	NA	NA	57.91908	57.93821	NA	57.93821	NA	57.89995	57.89039	NA	NA	NA	NA	NA	57.89039
ENSG00000088320.4	53.85542	53.85542	53.85542	53.85542	53.85542	NA	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542	53.85542
ENSG00000089220.5	48.80785	48.80785	48.80785	48.80785	48.80785	NA	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785	48.80785
ENSG00000089692.9	58.37838	62.87557	63.6284	62.87557	62.87557	NA	63.6284	62.87557	NA	61.99494	62.87557	59.8406	NA	61.94038	NA	NA	NA	62.87557	62.87557	NA	62.87557	54.65315	NA	NA	63.6284	63.62143	62.87557	61.95401	63.66327	NA	63.67025	NA	NA	NA	63.62143
ENSG00000090104.12	NA	NA	NA	NA	NA	NA	NA	30.4483	NA	NA	NA	30.72082	NA	NA	22.26219	30.72082	NA	30.4483	NA	30.72082	NA	21.44504	NA	NA	NA	30.72082	NA	30.49836	30.4483	NA	30.72082	31.01523	NA	NA	30.72082
ENSG00000090382.7	44.82886	44.82886	44.82886	44.82886	44.82886	NA	44.82886	44.82886	44.82886	44.82886	NA	NA	44.82886	44.82886	44.82886	NA	44.82886	44.82886	NA	44.82886	NA	44.82886	44.82886	44.82886	44.82886	44.82886	44.82886	44.82886	NA	44.82886	NA	44.82886	NA	NA	44.82886
ENSG00000090932.11	85.73018	89.12055	85.61373	89.12055	85.71429	NA	85.71958	85.71958	85.66663	85.71958	88.25352	85.71429	89.12055	85.73018	NA	85.73549	85.71958	88.24668	85.63962	85.71958	89.12055	NA	86.01268	85.70898	89.12055	88.24668	89.12055	89.12055	85.73018	85.71429	85.49683	89.12055	85.71959	NA	85.71958
ENSG00000090971.5	43.01386	NA	54.45523	43.02214	NA	NA	NA	NA	43.16338	49.0099	NA	49.0099	43.30556	47.9488	NA	NA	NA	NA	NA	54.45523	NA	43.30556	54.45523	NA	NA	NA	49.0099	43.30556	NA	49.0099	49.0099	NA	NA	NA	NA
ENSG00000091704.10	NA	77.4147	70.82228	76.67766	NA	NA	61.99222	NA	76.34851	79.28817	71.98104	83.05953	77.34628	NA	77.51938	NA	NA	NA	NA	77.86687	72.98665	68.66392	73.5361	NA	57.90782	74.94398	77.80263	77.82333	78.13135	75.91946	77.31182	NA	NA	NA	78.48048
ENSG00000092010.15	55.48481	52.96678	53.91244	53.13622	51.8677	52.90755	56.17075	53.91244	46.83885	51.86318	47.19993	49.93003	50.76572	54.33508	53.91244	55.48481	56.17075	55.60076	50.45164	53.91244	46.75292	42.56614	50.02516	55.62376	55.48481	51.49161	55.76983	55.48481	47.08808	51.43833	52.06871	53.91244	49.38156	55.63172	52.32496
ENSG00000092850.12	58.65987	58.02007	69.8461	57.99048	61.70563	NA	65.63677	64.1926	58.70588	58.6752	62.77207	58.65987	64.20376	56.02161	62.75531	55.01242	NA	64.43904	58.65987	58.6752	62.75531	67.75904	65.63677	67.72221	58.65987	60.05898	58.65987	60.62024	62.75531	60.67306	58.69054	67.7038	NA	NA	67.72221
ENSG00000095596.12	69.08493	69.08493	69.08493	69.08493	69.08493	NA	69.08493	69.49117	NA	69.08493	69.08493	69.08493	69.08493	69.08493	NA	69.08493	NA	59.41362	65.64351	NA	59.30916	NA	NA	69.08493	NA	69.08493	69.08493	69.08493	69.08493	69.08493	69.08493	NA	NA	NA	NA
ENSG00000095739.11	NA	34.40559	34.40559	NA	NA	NA	34.40559	34.40559	NA	NA	NA	34.40559	NA	NA	34.40559	34.40559	34.40559	NA	34.40559	34.40559	NA	34.40559	NA	34.40559	34.40559	NA	NA	34.40559	NA	NA	34.40559	NA	34.40559	NA	NA
ENSG00000096384.20	84.4029	82.48101	83.98852	83.98852	84.4064	84.4029	84.39769	84.68847	84.93767	83.98852	83.98852	84.37762	84.60479	84.68847	84.68847	83.98852	83.98852	83.98852	84.4029	84.60479	84.60479	84.60479	83.98852	84.48529	83.98852	84.60479	84.60479	84.60479	84.68847	83.98852	83.98852	84.38634	84.68847	83.98852	84.4064
ENSG00000099377.14	52.05195	52.87878	52.65351	52.05195	52.54545	NA	50.24983	47.90516	45.25939	52.81787	58.87873	45.56538	53.85289	48.81428	52.93483	54.40138	NA	57.50851	48.6214	50.53593	48.38635	48.42999	55.78085	48.36383	46.723	53.09211	51.84045	54.39195	48.02956	51.60628	50.75299	57.36585	NA	NA	50.97268
ENSG00000099624.8	NA	68.68198	68.68198	NA	NA	NA	68.68198	68.68198	66.16357	68.68198	NA	65.65328	NA	65.6609	NA	NA	NA	NA	NA	NA	68.68198	68.68198	65.64894	NA	68.68198	68.68198	68.68198	NA	65.66419	68.68198	NA	68.68198	68.68198	NA	NA
ENSG00000099849.15	55.33387	63.07307	63.19244	52.85724	53.32761	NA	60.3525	NA	NA	53.04758	48.78174	60.72204	59.32418	58.05057	62.53384	62.07925	58.04569	52.9925	57.93459	61.0522	57.78382	NA	62.74788	60.78717	56.88871	63.16215	60.45987	59.55387	58.56128	55.49182	NA	52.12727	61.87283	61.43539	62.35663
ENSG00000099860.9	69.52937	NA	66.6609	NA	60.8796	NA	NA	NA	65.5058	66.6609	NA	NA	NA	66.6609	NA	NA	NA	71.46597	NA	69.56123	66.6609	NA	65.11884	66.6609	66.6609	NA	65.31625	NA	NA	70.74667	66.6609	66.6609	69.52937	62.64841	NA
ENSG00000100053.10	90.47404	90.69431	91.13372	90.60694	90.6506	90.60694	89.62912	90.47404	89.62912	89.62912	90.6506	90.60694	91.06954	90.6506	89.62912	90.6506	89.62912	90.60694	89.62912	90.47404	89.62912	90.60694	89.62912	90.73806	89.62912	90.60694	89.62912	90.47404	90.6506	91.1567	90.51491	90.60694	90.47404	89.62912	90.6506
ENSG00000100097.12	80.71279	86.75348	77.20588	77.20588	79.21093	NA	NA	77.20588	86.75348	77.20588	77.20588	86.75348	77.20588	86.75348	86.75348	86.75348	88.12223	77.2317	77.28337	77.2317	77.20588	77.25753	86.75348	77.20588	79.45205	86.75348	77.2317	77.38693	77.20588	77.69929	77.43882	77.33512	77.43882	NA	86.75348
ENSG00000100116.17	84.13027	85.66265	84.7431	83.16139	86.09925	NA	84.22823	84.40905	86.65536	85.36996	84.09711	85.66236	83.89219	85.30207	84.53823	84.92969	84.46666	85.35795	83.60094	84.23552	82.35529	84.03254	84.19177	84.56432	84.0868	84.89958	86.70486	82.5031	83.57721	84.07594	84.14114	83.9761	84.0868	NA	84.96702
ENSG00000100216.6	39.13971	39.13971	39.13971	39.13971	39.13971	NA	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971	39.13971
