gene_id	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000061492.12	0.92473	0.80332	0.99806	0.99727	0.8509	0.99709	0.99816	0.9964	0.94194	0.99745	0.95748	0.99786	0.99778	0.99891	0.99466	0.91643	0.99416	0.99839	0.99898	0.81669	0.96335	0.96432	0.98833	0.87287	0.99871	0.99772	0.9979	0.97044	0.99837	0.95954	0.96055	0.99917	0.99492	0.89423	0.98624
ENSG00000061656.11	0.9773	0.94952	0.99044	0.8032	0.92164	1.0	0.99528	0.88528	1.0	0.99123	0.98603	0.5473	0.8651	0.99716	0.94706	0.94785	0.92263	0.87274	0.94758	0.99298	0.9936	0.99278	0.9389	0.99298	0.99467	1.0	0.99694	0.83659	0.91402	0.97234	0.87739	0.85425	0.89314	0.802	0.84619
ENSG00000063322.15	0.99952	0.99241	0.98384	0.96827	0.99952	0.97856	0.96415	0.99954	0.99572	0.99897	0.91239	0.97145	0.96724	0.99964	0.99986	0.91882	0.99892	1.0	0.99981	0.99949	0.99925	0.99966	1.0	1.0	0.92296	1.0	1.0	0.99947	0.99921	0.95281	0.97237	0.97428	0.9664	0.9107	0.99955
ENSG00000065518.8	0.74958	NA	0.99352	0.73882	0.72384	NA	NA	NA	NA	NA	NA	NA	0.79056	NA	0.73269	NA	0.9875	NA	NA	0.78125	NA	NA	NA	NA	NA	NA	NA	0.79949	0.97126	NA	0.78254	NA	0.84286	0.6981	NA
ENSG00000066379.15	0.99973	0.83626	0.98103	NA	NA	NA	0.67119	NA	0.96197	NA	0.98882	0.93393	0.98876	0.99807	NA	0.88717	NA	0.99936	NA	0.87665	0.86997	0.99342	0.91163	0.84669	0.94091	0.97462	0.85049	0.99878	0.72677	0.94282	0.90649	0.90074	0.83811	0.77239	0.92565
ENSG00000068079.8	0.84014	0.98442	0.99676	NA	1.0	NA	0.99133	0.99718	1.0	1.0	0.78541	0.99127	0.75376	0.75	0.7166	0.72489	NA	NA	0.99125	NA	0.58756	0.91404	0.99724	0.81384	1.0	0.8989	0.99751	0.95149	0.99671	0.77044	0.97031	0.73543	0.99166	0.81237	0.81735
ENSG00000069482.7	NA	NA	NA	0.95429	0.88359	0.80546	NA	0.83567	NA	NA	NA	0.74205	NA	0.92252	NA	NA	0.90948	NA	NA	NA	0.96298	0.97082	NA	NA	0.6486	NA	0.97705	NA	0.9866	0.95014	0.90015	0.96019	NA	NA	NA
ENSG00000069696.7	0.76226	0.8021	0.84459	0.85155	0.79823	0.81491	0.82938	1.0	1.0	1.0	0.76166	0.86228	1.0	1.0	0.885	0.83333	0.8065	0.82491	1.0	0.54364	0.93131	0.93951	0.88889	0.75758	1.0	0.87452	0.84779	0.83591	0.77738	0.84736	0.99394	0.86039	0.93167	0.83883	0.83163
ENSG00000070388.12	NA	NA	NA	NA	0.97652	NA	NA	0.87871	0.98083	0.92463	NA	0.87375	0.8676	NA	NA	0.89112	0.92925	0.87095	0.9177	0.99115	0.87188	0.88781	NA	NA	NA	0.88259	NA	NA	0.91382	0.99867	0.95346	0.88201	NA	0.91222	0.97158
ENSG00000070404.10	0.65423	0.95788	0.99439	0.95138	0.96103	0.94156	0.98776	NA	0.95172	0.95975	0.95981	NA	0.96572	0.99409	NA	0.97897	0.74475	NA	0.79167	NA	NA	NA	NA	0.79843	0.96882	0.99622	NA	0.96861	0.6658	NA	NA	0.74773	NA	NA	0.94264
ENSG00000071859.15	NA	0.86354	0.925	NA	0.94283	0.68949	0.99476	0.91454	0.93154	0.99708	0.73977	NA	0.86598	0.95117	NA	0.87255	0.97264	NA	0.94875	0.89341	0.98932	0.9911	0.90439	0.99826	0.8439	0.85244	NA	0.81145	0.98774	NA	0.78097	NA	0.82471	0.91463	0.91873
ENSG00000073067.14	0.81519	0.92476	0.96449	0.79693	0.93417	0.87233	0.88162	0.88399	NA	0.83077	0.7935	NA	NA	0.92315	0.9962	0.80933	0.84284	0.94475	0.97472	0.85033	0.89667	0.94716	0.98876	NA	1.0	0.99779	0.91924	0.90396	0.84933	0.93436	NA	0.99888	0.98644	0.86439	0.99713
ENSG00000073150.14	0.99612	0.94557	0.94419	0.93159	0.99765	0.93936	0.93525	0.94017	0.98216	0.93953	0.94223	0.937	0.94471	0.93858	0.94031	0.9504	0.99643	0.99727	0.94587	0.94059	0.94126	0.93787	0.93266	0.94455	0.995	0.94518	0.993	0.99426	0.99065	0.94469	0.93624	0.93177	0.99852	0.99926	0.9902
ENSG00000073598.6	0.83872	0.84593	0.74759	0.85002	0.81391	0.82811	0.83132	0.82921	0.94222	0.81643	0.7257	0.83241	0.83402	0.85795	0.85817	0.85185	0.85196	0.81845	0.84499	0.84941	0.82072	0.8438	0.83259	0.85344	0.7923	0.7488	0.83402	0.83305	0.85944	0.82667	0.82235	0.82388	0.84203	0.85118	0.72577
ENSG00000077009.14	0.74156	0.9661	0.99905	0.99746	0.99927	0.74843	0.99334	0.99815	0.99257	0.95977	0.99209	0.87473	0.69631	1.0	0.74644	0.84008	0.9	0.68232	0.99213	0.92126	0.92942	0.99579	0.9976	0.99481	0.99546	0.99584	0.65114	0.99346	0.99447	0.9899	0.47875	0.58111	0.83028	0.92045	0.97051
ENSG00000078401.7	0.97135	0.9351	0.88692	0.89905	0.8774	0.88107	0.88401	0.94453	0.97247	0.91839	0.97214	0.87518	0.885	0.87942	0.87825	0.96165	0.94789	0.96526	0.89705	0.9483	0.93938	0.88078	0.88397	0.91888	0.88364	0.88452	0.8795	0.9135	0.89018	0.89184	0.88496	0.92232	0.87592	0.97012	0.87664
ENSG00000078804.13	0.7928	0.76261	0.9777	0.99915	0.95807	0.88372	0.98205	0.88062	0.99223	0.84805	0.93965	0.92523	0.9554	0.78858	0.98711	0.93443	0.93073	0.98711	0.81607	0.97624	0.92406	0.98084	0.95342	0.99004	0.95168	0.62917	0.98314	0.9195	0.98194	0.94021	0.99535	0.95417	0.97651	0.94058	0.77896
ENSG00000080511.5	0.99819	NA	0.97087	0.93463	0.90756	NA	0.88917	0.93576	0.97661	0.92814	0.89034	0.97278	0.91836	0.92194	0.96542	0.90761	0.99397	1.0	0.93044	0.91293	NA	NA	0.91814	0.90878	0.92752	0.98191	0.95029	NA	NA	NA	0.9604	0.89453	NA	0.92089	0.9392
ENSG00000081721.12	0.84789	0.84444	0.96112	0.75652	0.69519	0.98269	0.69613	0.91591	0.94475	NA	0.98789	0.99749	0.81128	NA	0.85457	0.62909	0.69231	0.99692	0.69464	NA	0.90514	0.92643	NA	0.88527	0.99206	0.8345	NA	0.85508	0.79835	0.87097	0.88077	0.75409	0.8193	0.78503	NA
ENSG00000083812.13	0.99432	0.99883	0.99939	0.99669	0.99478	NA	0.99172	NA	0.99958	NA	0.99563	NA	0.99406	0.99382	0.99495	0.99414	0.99529	0.99898	0.9938	0.98483	0.99599	0.98212	NA	NA	NA	0.99745	0.98354	NA	0.99949	0.99963	0.99449	0.99963	0.99005	0.99501	NA
ENSG00000083838.17	0.96635	0.94398	0.99289	1.0	0.80387	0.99932	NA	0.69911	0.97549	0.96172	0.85411	0.97129	0.96228	0.8827	1.0	0.90182	0.99713	0.86486	NA	0.95089	0.99464	0.84432	0.90841	0.90909	0.92719	NA	0.91731	0.99533	NA	0.95931	0.99604	0.90004	0.78418	0.90288	NA
ENSG00000083845.9	0.96766	0.98925	0.93699	NA	0.97798	NA	0.94317	0.8782	0.98186	0.68532	0.98449	0.98782	NA	0.99481	0.98257	0.72124	NA	0.98295	0.98797	0.9927	0.64722	0.98864	0.75931	0.964	0.99316	0.99265	0.98976	0.87433	0.99149	0.91458	0.99448	0.97678	0.99144	0.90877	0.67963
ENSG00000084207.18	NA	0.8547	0.85905	0.65568	0.64608	0.9161	0.94397	0.66142	0.76889	0.78935	0.86511	0.94604	0.99415	0.94931	0.95398	0.79932	0.80912	0.99515	0.88839	NA	0.9892	0.86423	0.98813	0.97921	0.95393	0.78623	0.82419	NA	0.98038	0.87059	0.94535	0.79443	0.82335	0.88559	NA
ENSG00000086159.14	0.95906	0.89648	NA	0.99164	0.97793	0.99125	0.93402	0.96475	0.9148	0.9403	0.98909	0.9876	0.9943	0.98171	0.98602	0.91563	0.51386	0.98661	0.98435	0.95144	0.99191	NA	NA	0.94825	NA	NA	NA	0.976	0.9508	0.84211	NA	0.98471	0.99378	0.97487	0.99461
ENSG00000086506.3	0.63184	0.673	0.64137	0.5866	0.62275	0.62045	0.62792	0.64483	0.84791	0.62239	0.63085	0.63412	0.65076	0.64245	0.63129	0.57795	0.64516	0.61947	0.58673	0.63258	0.61402	0.62155	0.63118	0.63757	0.61947	0.62654	0.62424	0.60265	0.63725	0.61597	0.63188	0.6359	0.63033	0.62121	0.64877
ENSG00000087074.9	0.87801	0.93401	NA	NA	NA	NA	NA	0.9287	0.99748	0.96304	NA	1.0	0.99421	0.9069	NA	NA	0.99317	1.0	NA	NA	0.9283	0.99917	1.0	NA	1.0	NA	0.93117	0.99536	0.99656	0.95636	NA	0.99737	NA	NA	0.9962
ENSG00000087077.14	0.84786	0.89617	0.9241	0.99338	0.95328	0.9889	0.99035	0.99297	0.99789	0.99669	0.99011	0.93829	0.93388	0.8697	0.91396	0.99266	0.91576	0.76232	0.93315	0.67536	0.99973	0.98417	0.99661	0.99534	NA	0.99359	0.99474	0.98138	0.99436	NA	0.82308	0.9897	0.99851	0.99703	0.7839
ENSG00000087086.15	0.73646	0.7235	0.94253	0.90728	0.91499	0.91364	0.72856	0.91336	0.84793	0.73793	0.92031	0.94084	0.73633	0.93874	0.90975	0.9447	0.94138	0.7295	0.92188	0.92191	0.5758	0.91894	0.92396	0.88621	0.55326	0.9282	0.91548	0.57963	0.90843	0.92166	0.5908	0.9318	0.91499	0.92053	0.57351
ENSG00000087250.9	0.99235	0.9635	0.94033	0.94892	NA	NA	0.93157	NA	0.88347	0.95873	0.87795	0.84155	0.97398	0.94394	0.83273	0.8674	0.79586	NA	0.69956	0.85053	NA	0.86716	0.89266	0.92352	0.80077	0.99384	0.86123	0.96016	0.7665	0.92443	NA	0.97823	NA	0.91583	0.9611
ENSG00000087510.7	NA	0.94649	NA	NA	0.90789	NA	0.94844	NA	0.80981	0.87003	NA	0.94979	0.94056	NA	NA	NA	NA	NA	0.87084	0.94451	NA	NA	0.90201	0.96081	NA	0.96732	NA	0.86845	0.93397	NA	NA	NA	NA	NA	0.98251
ENSG00000088320.4	0.81515	0.89518	0.90783	0.92607	0.80452	0.96627	0.96445	0.79432	1.0	0.81145	0.90277	0.80392	0.89639	0.78831	0.79191	0.79518	0.89759	0.89273	0.84217	0.8094	0.96666	0.89897	0.7988	0.86265	0.89152	0.80904	0.79735	0.89275	0.89828	0.9	0.80783	0.81157	0.80422	0.79928	0.89556
ENSG00000089220.5	0.99401	0.99007	0.92808	0.93448	0.99215	0.99175	0.91745	0.97017	0.98493	0.96314	0.90519	0.90514	0.98043	0.90344	0.99137	0.92816	0.95535	0.99125	0.99658	NA	0.99238	0.95999	0.93805	0.91474	0.95877	0.92323	0.98586	0.99507	0.94413	0.0	0.90118	0.98803	0.96742	0.89347	0.94194
ENSG00000089692.9	0.93503	0.91975	0.79928	0.96025	0.92082	0.97339	0.77485	0.72074	NA	0.99287	0.90894	0.85794	NA	0.99577	NA	NA	NA	0.88672	0.98839	NA	0.89891	0.96001	NA	0.99647	0.93488	0.99775	0.90843	0.99507	0.86535	NA	0.82564	NA	NA	0.99204	0.9606
ENSG00000090104.12	NA	NA	NA	NA	NA	0.99381	NA	0.97703	NA	NA	NA	0.99894	NA	NA	0.99505	0.92128	0.92471	0.94444	NA	0.99381	NA	0.96923	NA	0.92713	NA	0.98671	NA	0.99554	0.93844	NA	0.96572	0.9888	NA	NA	0.96649
ENSG00000090382.7	0.79178	0.97074	0.84739	0.7315	0.88516	NA	0.77088	0.82427	0.9921	0.9798	NA	NA	0.9898	0.63048	0.83908	NA	0.72624	0.856	NA	0.65935	NA	0.75337	0.77021	0.97574	0.66753	0.85518	0.80439	0.9868	NA	0.88696	NA	0.72268	NA	0.87468	0.79324
ENSG00000090932.11	0.8597	0.97515	0.0	0.94754	0.94695	0.80459	0.92774	0.83083	0.99819	0.98433	0.99316	0.92857	0.92291	0.83171	NA	0.99866	0.82944	0.90797	0.99897	0.99134	0.9762	NA	0.90108	0.86783	0.98676	0.83392	0.98904	0.99401	0.81989	0.39741	0.90013	0.99739	0.83149	0.90081	0.92636
ENSG00000090971.5	0.92652	NA	0.96911	0.89708	NA	0.97225	NA	NA	1.0	0.87295	NA	0.81326	0.98425	1.0	NA	NA	0.9944	NA	NA	0.84894	NA	1.0	0.98237	NA	NA	NA	0.99957	0.97449	NA	0.89423	0.99763	NA	NA	NA	NA
ENSG00000091704.10	NA	0.72617	0.99791	0.96057	NA	0.99874	0.99942	NA	0.83562	0.94215	0.9993	0.80234	1.0	NA	0.94885	NA	0.99893	NA	NA	0.99183	0.99908	0.98968	0.99814	NA	0.87233	0.92672	0.99834	0.99726	0.99736	0.90157	0.9957	NA	0.99432	1.0	0.84031
ENSG00000092010.15	0.69909	0.99775	0.98894	0.74381	0.99892	1.0	0.99407	0.99934	0.98886	0.99237	0.98068	0.99132	1.0	0.73227	0.98519	0.98834	0.98867	0.99595	0.99733	0.99734	0.99404	0.98272	1.0	0.66948	0.99549	0.98438	0.9964	0.99522	0.99964	0.99757	0.82831	0.98744	1.0	1.0	1.0
ENSG00000092850.12	0.82861	0.9369	0.99936	0.99836	0.87099	0.86978	0.98998	0.99425	0.99301	0.97518	0.79736	0.51103	0.90808	0.83857	0.86856	0.93769	0.7785	0.81508	0.85623	0.81648	0.92853	0.99561	0.89753	0.99929	0.90308	0.74644	0.99581	0.72551	0.98837	0.75586	0.91203	0.83745	0.90692	0.99566	0.99853
ENSG00000095596.12	0.99758	0.99572	0.99306	0.98195	0.89697	0.95366	0.94589	0.99704	NA	0.92201	0.85963	0.88139	0.99661	0.9905	NA	0.99521	0.95966	0.9894	0.99384	NA	0.99365	NA	NA	0.87987	NA	0.99477	0.86016	0.99675	0.99191	0.98358	0.99806	NA	0.99488	0.75149	NA
ENSG00000095739.11	NA	0.88591	0.90041	NA	NA	NA	0.90213	0.88991	NA	NA	NA	0.78737	NA	NA	0.89504	0.86588	0.79724	NA	0.80752	0.89821	NA	0.89292	NA	0.9	0.89251	NA	NA	0.9984	NA	NA	0.99626	NA	0.7792	0.86485	NA
ENSG00000096384.20	0.99779	0.99774	0.9927	0.99643	0.99583	0.93767	0.91623	0.99827	0.99147	0.99771	0.89943	0.9979	0.87697	0.94781	0.99209	0.99924	0.99654	0.99239	0.99497	0.99788	0.9957	0.99233	0.93154	0.99847	0.97234	0.99491	1.0	0.99798	0.96338	1.0	0.93585	0.99642	0.90249	0.99461	0.9995
ENSG00000099377.14	0.99803	1.0	0.94767	0.93371	0.99801	0.99575	0.9632	0.94887	0.96678	0.9037	0.88845	0.9575	0.99817	0.94763	0.98928	0.92619	0.84493	0.88398	0.81843	0.83753	0.75917	0.86843	0.83414	0.83945	0.83546	0.9907	0.90618	0.99583	0.89879	0.9936	0.93709	0.99113	0.82833	0.89599	0.8772
ENSG00000099624.8	NA	0.93593	0.9324	NA	NA	0.77555	0.96002	0.87578	0.94203	0.98551	NA	0.95874	NA	0.94659	NA	NA	NA	NA	NA	NA	0.97548	0.93369	0.95429	NA	0.71889	0.77639	0.95124	NA	0.99044	0.78205	NA	0.78636	0.92076	NA	NA
ENSG00000099849.15	0.8	0.98598	0.80759	0.99201	0.97987	0.82141	0.81477	NA	NA	0.99278	0.99055	0.92454	0.82603	0.99582	0.93928	0.95639	0.99422	0.94434	0.95334	0.97902	0.98424	NA	0.89715	0.99385	0.79779	0.99882	0.95189	0.74225	0.99579	0.98859	NA	0.93668	0.85477	0.99897	0.99769
ENSG00000099860.9	0.99916	NA	0.8	NA	0.99817	NA	NA	NA	0.95017	1.0	NA	NA	NA	0.78171	NA	NA	NA	1.0	NA	0.78726	0.71677	NA	0.74444	0.99538	0.79602	NA	0.76527	NA	NA	0.7758	0.82934	0.8559	0.98009	0.86458	NA
ENSG00000100053.10	0.98164	0.7937	0.88342	0.66008	0.99347	0.86331	0.84978	0.95087	0.95924	0.75804	0.84663	0.69266	0.60012	0.91663	0.87652	0.74862	0.9357	0.50856	0.92703	0.82738	0.68554	0.72972	0.86462	0.64148	0.76773	0.8373	0.89453	0.74154	0.489	0.63452	0.90553	0.83318	0.84646	0.82802	0.94576
ENSG00000100097.12	0.63534	0.0	0.84894	0.5625	0.64319	0.51024	NA	0.79008	0.4359	0.55676	0.6776	0.58197	0.55046	0.70093	0.82328	0.80556	0.69291	0.80117	0.52252	0.7369	0.53365	0.63451	0.67241	0.7963	0.82857	0.91905	0.37093	0.58065	0.59416	0.81046	0.71691	0.69776	0.64873	0.83537	0.58416
ENSG00000100116.17	0.7388	0.95411	0.95504	0.93609	0.99421	0.74895	0.99628	0.81669	0.91457	0.99692	0.99106	0.84473	0.85972	0.94527	0.9979	0.87845	0.93026	0.99737	0.86293	0.88759	0.87989	0.65925	0.8267	0.99874	0.8814	0.97995	0.64897	0.99012	0.92036	0.78947	0.89974	0.9938	0.76188	0.9954	0.63544
ENSG00000100216.6	0.88128	0.88966	0.84126	0.6866	0.99721	0.88217	0.85728	0.88242	1.0	0.93261	0.96745	0.97167	0.99788	0.88491	0.87112	0.87934	0.97011	0.85853	0.96373	0.96418	0.99548	0.97154	0.82319	0.96736	0.73053	0.9647	0.99769	0.95917	0.96655	0.97346	0.87962	0.86119	0.88675	0.97059	0.71529
