gene_id	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000048462.11	NA	NA	0.11809	0.60053	0.07538	NA	0.15597	0.14302	0.54373	0.19749	0.12028	NA	0.16397	0.1767	0.32978	0.46921	NA	0.17955	0.14694	0.30895	0.12203	NA	NA	NA	NA	NA	0.44533	0.11509	0.05017	0.07655	0.57675	NA	0.58776	NA	0.53603
ENSG00000048545.18	0.83468	0.84685	0.78074	0.82148	0.71169	NA	0.79596	0.647	0.76917	0.7757	0.79236	0.85591	0.79505	0.70416	0.66261	0.74976	0.82832	0.81816	0.81138	0.76106	0.84453	0.78428	0.78857	0.7584	0.80759	0.83445	0.83024	0.85027	0.82831	0.83722	0.76412	0.78625	0.74424	NA	0.82459
ENSG00000053372.5	0.11431	0.45948	0.18988	0.28766	0.16454	NA	0.09841	0.18169	0.65064	0.17848	0.31367	0.18725	0.29397	0.13299	0.1191	0.22664	0.46872	0.17348	0.16115	0.08384	0.13265	0.13308	0.17261	0.01785	0.08884	0.83718	0.12918	0.19846	0.17482	0.07509	0.33832	0.12506	0.17571	0.12428	0.81965
ENSG00000053438.11	0.72449	NA	0.34204	0.33781	0.80837	NA	NA	0.33819	NA	0.71686	0.80835	NA	0.79088	0.80036	0.84175	0.81688	NA	NA	0.8054	NA	NA	NA	0.80431	NA	NA	NA	0.34494	0.81242	NA	NA	NA	0.32628	NA	NA	NA
ENSG00000053501.14	0.29275	0.30566	0.43149	0.39599	0.41712	NA	0.24632	0.36493	0.32314	0.26534	0.39578	0.35314	0.20191	0.2231	0.28577	0.08962	0.22206	0.38206	0.27671	0.39725	0.39996	0.2947	0.14445	0.33992	0.37211	0.15129	0.20183	0.30154	0.16102	0.37017	0.40349	0.26677	0.17561	NA	0.26566
ENSG00000054148.18	0.11616	0.02947	0.10831	0.07406	0.05777	0.02919	0.01874	NA	0.04492	0.06602	0.03986	0.01614	NA	0.07442	NA	0.10776	0.06291	0.06514	0.0206	NA	0.02658	0.04492	0.02742	NA	0.06148	0.0494	0.05411	0.09772	NA	NA	0.018	0.08076	0.04793	0.01546	0.0376
ENSG00000057757.10	0.2372	0.30229	0.31854	0.29209	0.30163	NA	0.29464	0.29808	0.23685	0.69072	0.77257	0.73342	0.75636	0.66654	0.34165	0.12747	0.25353	0.63876	0.28558	0.22715	0.26303	0.32897	0.71318	0.71336	0.69095	0.33198	0.63195	0.79299	0.32685	0.33371	0.68457	0.12852	0.32242	0.76786	0.30831
ENSG00000060491.17	0.84569	0.76704	0.24631	0.2196	0.37229	NA	0.37038	0.18979	0.68753	0.23629	0.29684	0.30998	0.22264	0.26324	0.62928	0.28495	0.51999	0.31401	0.31142	0.20702	0.22831	0.35352	0.42181	0.31722	0.24063	0.62826	0.80948	0.29259	0.34167	0.314	0.6904	0.30388	0.268	NA	0.48026
ENSG00000061492.12	0.76094	0.22953	0.7897	0.81776	0.7564	NA	0.39441	0.85754	0.79358	0.83734	0.38301	0.35493	0.18994	0.85046	0.23337	0.23784	NA	0.19286	0.75454	0.75738	0.34175	0.786	0.0	NA	0.2397	0.45024	0.37949	0.38149	0.23996	0.21456	0.78797	0.4063	NA	NA	0.40213
ENSG00000061656.11	0.23385	0.63681	0.45189	0.34366	0.26579	NA	0.39992	0.4057	0.72199	0.67209	0.37187	0.38583	0.16679	0.69372	0.32976	0.39275	0.11879	0.51783	0.64348	0.48381	0.43729	0.68797	0.52316	0.38085	0.70502	0.75366	0.67356	0.33649	0.57964	0.31177	0.59189	0.63175	0.2305	NA	0.27226
ENSG00000063322.15	0.79414	0.66037	0.70602	0.60814	0.72568	0.63814	0.68722	0.71566	0.38853	0.73243	0.56736	0.6734	0.68681	0.73373	0.70677	0.3538	0.72516	0.74834	0.74845	0.66843	0.6924	0.70516	0.38037	0.67722	0.64402	0.81487	0.68634	0.74162	0.73907	0.77056	0.56249	0.70343	0.70048	0.63575	0.76526
ENSG00000065518.8	0.27827	NA	0.55143	0.68449	0.28671	NA	NA	NA	NA	NA	NA	NA	0.7007	NA	0.59079	NA	0.65544	NA	NA	0.60841	NA	NA	NA	NA	NA	NA	NA	0.65204	0.69718	NA	0.65752	NA	0.66985	0.24688	NA
ENSG00000066379.15	0.54728	0.47812	0.41515	NA	NA	NA	0.37929	NA	0.19609	NA	0.24069	0.32246	0.36238	0.61659	NA	0.20127	NA	0.25327	NA	0.26209	0.27208	0.41732	0.2771	0.38406	0.42397	0.37462	0.40731	0.58177	0.43656	0.31815	0.28066	0.4719	0.28293	0.22439	0.3156
ENSG00000068079.8	0.68431	0.7588	0.33228	NA	0.38197	NA	0.67671	0.40029	0.28397	0.13886	0.38424	0.15642	0.71008	0.31201	0.38649	0.31971	NA	NA	0.37196	NA	0.09435	0.33494	0.70763	0.36993	0.73252	0.32867	0.22323	0.74856	0.40718	0.31155	0.36086	0.69466	0.22088	NA	0.10378
ENSG00000069482.7	NA	NA	NA	0.0732	0.09515	NA	NA	0.09028	NA	NA	NA	0.09767	NA	0.06234	NA	NA	NA	NA	NA	NA	0.04503	0.09604	NA	NA	0.07899	NA	0.06551	NA	0.04618	0.09004	0.08042	0.07741	NA	NA	NA
ENSG00000069696.7	0.71026	0.65879	0.60078	0.56067	0.628	NA	0.63905	0.82689	0.80303	0.88976	0.60333	0.63577	0.91093	0.77172	0.80332	0.82284	0.61425	0.60476	0.83583	0.6117	0.79344	0.80764	0.64209	0.62992	0.86471	0.75568	0.90787	0.91401	0.5973	0.5294	0.91205	0.57536	0.89502	NA	0.5462
ENSG00000070388.12	NA	NA	NA	NA	0.76442	NA	NA	0.77975	0.69859	0.80127	NA	0.8005	0.75454	NA	NA	0.80883	NA	0.71724	0.80986	0.79594	0.80012	0.76555	NA	NA	NA	0.75169	NA	NA	0.75957	0.76146	0.81773	0.82303	NA	NA	0.81992
ENSG00000070404.10	0.38742	0.72523	0.56656	0.45832	0.428	NA	0.36442	NA	0.35113	0.26599	0.61899	NA	0.38718	0.60678	NA	0.46352	NA	NA	0.26494	NA	NA	NA	NA	NA	0.41428	0.64269	NA	0.43041	0.41157	NA	NA	0.33702	NA	NA	0.50477
ENSG00000071859.15	NA	0.22217	0.22081	NA	0.2185	NA	0.38389	0.43425	0.15501	0.22276	0.40982	NA	0.44083	0.29108	NA	0.22634	NA	NA	0.08626	0.21308	0.22217	0.43283	0.12148	0.44096	0.14206	0.22995	NA	0.42512	0.23282	NA	0.25572	NA	NA	NA	0.2898
ENSG00000073067.14	0.33112	0.31194	0.27062	0.53365	0.49321	NA	0.43719	0.37359	NA	0.20669	0.38504	NA	NA	0.23148	0.49041	0.19178	NA	0.52563	0.42179	0.5061	0.50841	0.15889	0.20092	NA	0.43193	0.54232	0.37718	0.27818	0.41296	0.23972	NA	0.15554	NA	NA	0.49348
ENSG00000073150.14	0.86265	0.8554	0.86011	0.83223	0.83076	NA	0.84709	0.8454	0.78484	0.88656	0.83365	0.85174	0.88026	0.81298	0.86404	0.78051	0.92188	0.91265	0.8241	0.85315	0.81484	0.81778	0.80774	0.89091	0.81971	0.79926	0.85416	0.83534	0.82913	0.83611	0.27309	0.86644	0.89355	0.89094	0.80711
ENSG00000073598.6	0.49895	0.61698	0.55453	0.49247	0.55239	0.52529	0.50747	0.49863	0.47968	0.64476	0.52581	0.65332	0.53711	0.50841	0.49722	0.72666	0.57797	0.50793	0.60054	0.53752	0.51095	0.50172	0.56734	0.50064	0.52722	0.5927	0.52835	0.50814	0.49814	0.64253	0.55329	0.53292	0.49854	0.53774	0.51315
ENSG00000077009.14	0.30541	0.44932	0.45374	0.18351	0.09783	NA	0.14191	0.24111	0.15823	0.1147	0.09722	0.23537	0.12772	0.04869	0.37699	0.1489	0.08823	0.24435	0.07169	0.2089	0.22035	0.08705	0.12716	0.10426	0.22803	0.09806	0.20387	0.12845	0.47705	0.15588	0.11066	0.10374	0.16839	NA	0.22002
ENSG00000078401.7	0.74341	0.73481	0.67529	0.8135	0.62908	NA	0.81729	0.73784	0.73578	0.72654	0.72192	0.70353	0.7209	0.67559	0.717	0.75669	0.68153	0.72503	0.70732	0.75613	0.714	0.79806	0.67579	0.78401	0.72786	0.69167	0.70863	0.81574	0.70923	0.66295	0.69467	0.75346	0.62958	0.77145	0.67203
ENSG00000078804.13	0.34471	0.66405	0.74464	0.40476	0.1896	NA	0.19588	0.78809	0.35732	0.36717	0.32844	0.81308	0.38102	0.5554	0.18941	0.17708	0.70389	0.69796	0.75128	0.73476	0.38326	0.82849	0.35443	0.34425	0.38644	0.63584	0.62387	0.39468	0.62898	0.18776	0.71162	0.44926	0.85181	NA	0.545
ENSG00000080511.5	0.2577	NA	0.61608	0.2497	0.77685	NA	0.74851	0.7581	0.66606	0.23929	0.70455	0.65769	0.69788	0.78639	0.72152	0.83099	0.75128	0.72298	0.74571	0.79	NA	NA	0.68101	0.24186	0.25159	0.68638	0.70294	NA	NA	NA	0.76139	0.71215	NA	NA	0.24525
ENSG00000081721.12	0.29331	0.16154	0.15821	0.34464	0.25601	0.35444	0.65832	0.65457	0.6461	NA	0.46956	0.40949	0.32979	NA	0.66347	0.12986	0.21573	0.1478	0.28886	NA	0.37512	0.33156	NA	0.63122	0.35663	0.2235	NA	0.37773	0.30398	0.3537	0.26256	0.36923	0.10678	0.39603	NA
ENSG00000083812.13	0.3142	0.14909	0.15093	0.36746	0.4204	NA	0.36255	NA	0.36921	NA	0.36762	NA	0.90774	0.8831	0.14828	0.15051	0.36094	0.37372	0.36232	0.1516	0.3691	0.88153	NA	NA	NA	0.36477	0.35964	NA	0.37715	0.15013	0.14167	0.14975	0.85121	0.36163	NA
ENSG00000083838.17	0.40384	0.16354	0.26023	0.3808	0.57688	NA	NA	0.38963	0.55687	0.26888	0.36547	0.52154	0.31219	0.3159	0.45119	0.20696	0.5938	0.28306	NA	0.49721	0.40982	0.43609	0.24884	0.20594	0.55398	NA	0.29876	0.60448	NA	0.62847	0.2179	0.23033	0.23592	NA	NA
ENSG00000083845.9	0.2242	0.68712	0.22558	NA	0.43019	NA	0.27509	0.33151	0.57086	0.41195	0.58286	0.37052	NA	0.46933	0.41102	0.29127	NA	0.31397	0.43225	0.22517	0.20348	0.50632	0.48694	0.34864	0.23114	0.30274	0.20288	0.61301	0.28986	0.41621	0.63347	0.42274	0.17299	NA	0.19483
ENSG00000084207.18	NA	0.31181	0.18905	0.26903	0.43273	NA	0.16279	0.21603	0.1379	0.27864	0.28019	0.24505	0.21083	0.17057	0.1944	0.36255	NA	0.1189	0.11391	NA	0.10614	0.18355	0.15914	NA	0.16752	0.28043	0.172	NA	0.31492	0.17405	0.306	0.21394	NA	NA	NA
ENSG00000086159.14	0.72663	0.75352	NA	0.33203	0.2015	0.21765	0.06539	0.42021	0.68781	0.7591	0.36784	0.3079	0.7504	0.77228	0.23562	0.57243	0.23818	0.24966	0.66776	0.72054	0.38938	NA	NA	0.641	NA	NA	NA	0.4211	0.32408	0.2973	NA	0.69345	0.34592	0.43475	0.77334
ENSG00000086506.3	0.43194	0.44942	0.40633	0.45633	0.46101	0.40302	0.45747	0.43043	0.4115	0.41868	0.42602	0.46099	0.44939	0.44002	0.46283	0.40814	0.41867	0.40717	0.39576	0.45687	0.45208	0.4679	0.42037	0.41628	0.43859	0.4107	0.46206	0.45569	0.42992	0.47477	0.41638	0.44646	0.46455	0.39337	0.45617
ENSG00000087074.9	0.3259	0.77234	NA	NA	NA	NA	NA	0.65051	0.68719	0.73402	NA	0.73111	0.78274	0.37071	NA	NA	0.70997	0.39575	NA	NA	0.62507	0.53069	0.77496	NA	0.36032	NA	0.63562	0.71221	0.37287	0.58647	NA	0.55244	NA	NA	0.67188
ENSG00000087077.14	0.63032	0.39832	0.29059	0.39734	0.42117	NA	0.61925	0.60262	0.42949	0.41367	0.42009	0.62974	0.45661	0.2663	0.42892	0.40597	NA	0.67104	0.57453	0.3756	0.41132	0.62363	0.33619	0.65184	NA	0.41733	0.40362	0.28564	0.68923	NA	0.36648	0.60798	0.34406	NA	0.30448
ENSG00000087086.15	0.54185	0.52891	0.43138	0.44392	0.45532	NA	0.55463	0.43689	0.43659	0.53543	0.44375	0.46271	0.55353	0.43084	0.42937	0.39445	0.46201	0.55582	0.43311	0.45414	0.57929	0.43462	0.43829	0.47494	0.51111	0.46421	0.40362	0.57782	0.42777	0.42991	0.59236	0.38754	0.13763	NA	0.55794
ENSG00000087250.9	0.36265	0.10747	0.36026	0.26046	NA	NA	0.34154	NA	0.3449	0.20213	0.16812	0.19565	0.15648	0.19536	0.14526	0.11891	NA	NA	0.12288	0.27071	NA	0.29032	0.30443	NA	0.23583	0.28809	0.0951	0.32513	0.09866	0.29123	NA	0.11455	NA	NA	0.35245
ENSG00000087510.7	NA	0.28648	NA	NA	0.59925	NA	0.58115	NA	0.53622	0.73269	NA	0.58533	0.5498	NA	NA	NA	NA	NA	0.64365	0.17411	NA	NA	0.62261	0.49129	NA	0.45436	NA	0.15294	0.15751	NA	NA	NA	NA	NA	0.1676
ENSG00000088320.4	0.70043	0.72885	0.64189	0.61002	0.61085	NA	0.70213	0.67719	0.65113	0.68101	0.70523	0.675	0.63314	0.70456	0.69836	0.63602	0.6851	0.80432	0.73291	0.58936	0.70295	0.81743	0.74063	0.67522	0.71326	0.57394	0.65635	0.73997	0.82205	0.70283	0.59913	0.67345	0.69015	0.58679	0.76
ENSG00000089220.5	0.74099	0.55244	0.74576	0.71357	0.72426	NA	0.76149	0.62986	0.75868	0.77544	0.7625	0.78058	0.64904	0.78788	0.78618	0.75934	0.74391	0.63047	0.66903	0.80589	0.71901	0.73157	0.70233	0.73722	0.78985	0.76754	0.46527	0.82452	0.69185	0.77741	0.79788	0.7071	0.70476	0.78162	0.74072
ENSG00000089692.9	0.61132	0.81842	0.25752	0.77328	0.60363	NA	0.6273	0.44961	NA	0.62749	0.74234	0.61922	NA	0.24722	NA	NA	NA	0.65939	0.75934	NA	0.6536	0.50178	NA	NA	0.66432	0.29836	0.63238	0.26448	0.29086	NA	0.28876	NA	NA	NA	0.62674
ENSG00000090104.12	NA	NA	NA	NA	NA	NA	NA	0.72705	NA	NA	NA	0.75528	NA	NA	0.78784	0.81752	NA	0.39891	NA	0.75218	NA	0.75132	NA	NA	NA	0.77606	NA	0.78742	0.73728	NA	0.73959	0.7775	NA	NA	0.74977
ENSG00000090382.7	0.47682	0.6078	0.36285	0.43481	0.55698	NA	0.47748	0.59904	0.60508	0.37503	NA	NA	0.25897	0.54658	0.47217	NA	0.65763	0.64732	NA	0.38403	NA	0.4189	0.51389	0.66183	0.38908	0.45929	0.41858	0.58108	NA	0.63577	NA	0.45794	NA	NA	0.54444
ENSG00000090932.11	0.17761	0.54801	0.23001	0.52123	0.54995	NA	0.38004	0.2018	0.22584	0.20935	0.16915	0.20073	0.45792	0.17054	NA	0.25933	0.23051	0.45786	0.20273	0.17578	0.40063	NA	0.44835	0.20117	0.57479	0.40383	0.49689	0.41921	0.17595	0.58994	0.11799	0.4992	0.38093	NA	0.20378
ENSG00000090971.5	0.68405	NA	0.48784	0.31838	NA	NA	NA	NA	0.18394	0.70846	NA	0.52724	0.61706	0.54964	NA	NA	NA	NA	NA	0.38005	NA	0.67641	0.57177	NA	NA	NA	0.71884	0.41192	NA	0.78773	0.39287	NA	NA	NA	NA
ENSG00000091704.10	NA	0.41251	0.16733	0.33415	NA	NA	0.48817	NA	0.29349	0.2542	0.12032	0.3376	0.08905	NA	0.39739	NA	NA	NA	NA	0.43631	0.33264	0.23496	0.29677	NA	0.18504	0.66965	0.28973	0.37603	0.23269	0.18092	0.45809	NA	NA	NA	0.40324
ENSG00000092010.15	0.32889	0.05864	0.25256	0.14979	0.15807	0.19512	0.28566	0.29046	0.08999	0.13984	0.28535	0.15721	0.21587	0.13784	0.21504	0.21426	0.22563	0.20259	0.34147	0.44621	0.16656	0.19449	0.20687	0.27285	0.34677	0.21203	0.21872	0.30586	0.31563	0.22564	0.27024	0.27883	0.14503	0.27858	0.11606
ENSG00000092850.12	0.30688	0.60671	0.58333	0.59357	0.71892	NA	0.7246	0.69478	0.27876	0.68704	0.6689	0.68901	0.57848	0.36236	0.6103	0.6816	NA	0.68557	0.65978	0.72065	0.51094	0.57492	0.50233	0.59319	0.68623	0.14461	0.69854	0.73445	0.64181	0.6992	0.58195	0.52776	NA	NA	0.58303
ENSG00000095596.12	0.57142	0.67601	0.6473	0.66163	0.6951	NA	0.53455	0.31112	NA	0.69536	0.60765	0.65453	0.60277	0.63394	NA	0.67609	NA	0.40368	0.65984	NA	0.70899	NA	NA	0.6038	NA	0.58255	0.62514	0.69062	0.68606	0.7437	0.72896	NA	NA	NA	NA
ENSG00000095739.11	NA	0.74086	0.7498	NA	NA	NA	0.85522	0.77791	NA	NA	NA	0.79538	NA	NA	0.8189	0.74424	0.70891	NA	0.78337	0.74748	NA	0.85237	NA	0.80251	0.75659	NA	NA	0.87525	NA	NA	0.78129	NA	0.75299	NA	NA
ENSG00000096384.20	0.35215	0.87559	0.81677	0.83692	0.35715	0.34023	0.32111	0.35904	0.76783	0.87267	0.79706	0.3477	0.33548	0.3489	0.35298	0.87907	0.8883	0.80346	0.33639	0.35925	0.35664	0.35177	0.82708	0.28478	0.77088	0.34207	0.35261	0.34931	0.33821	0.92214	0.83995	0.34994	0.33678	0.87374	0.36102
ENSG00000099377.14	0.42486	0.22978	0.7995	0.37888	0.44976	NA	0.453	0.41719	0.42218	0.42772	0.25664	0.40362	0.18924	0.29448	0.83257	0.25905	NA	0.36921	0.3882	0.29472	0.67113	0.82347	0.38235	0.76687	0.18639	0.39525	0.43379	0.76618	0.78361	0.75568	0.73164	0.37595	NA	NA	0.42907
ENSG00000099624.8	NA	0.18344	0.24133	NA	NA	NA	0.2477	0.1659	0.12873	0.15889	NA	0.12513	NA	0.29289	NA	NA	NA	NA	NA	NA	0.30137	0.24266	0.30488	NA	0.30271	0.24087	0.18818	NA	0.3153	0.24162	NA	0.18383	0.24178	NA	NA
ENSG00000099849.15	0.51599	0.24401	0.29443	0.82105	0.80363	NA	0.48216	NA	NA	0.80517	0.24728	0.31353	0.29458	0.47175	0.18605	0.34414	0.30181	0.36991	0.3536	0.31326	0.74037	NA	0.13602	0.2717	0.19059	0.26964	0.33954	0.21188	0.39469	0.81058	NA	0.79611	0.35738	0.48399	0.53098
ENSG00000099860.9	0.20912	NA	0.15313	NA	0.37076	NA	NA	NA	0.14208	0.16593	NA	NA	NA	0.31359	NA	NA	NA	0.09139	NA	0.16897	0.21599	NA	0.2887	0.23902	0.14498	NA	0.1638	NA	NA	0.17093	0.13753	0.15109	0.07128	0.36192	NA
ENSG00000100053.10	0.5552	0.06877	0.006	0.07011	0.08112	0.08407	0.51504	0.57167	0.49766	0.5279	0.02843	0.05528	0.06131	0.048	0.50872	0.06051	0.47981	0.05029	0.5864	0.46939	0.48687	0.08719	0.30215	0.06749	0.50573	0.09135	0.54218	0.55822	0.0234	0.07814	0.42296	0.1016	0.52593	0.46951	0.03248
ENSG00000100097.12	0.009	0.02849	0.00452	0.02248	0.03357	NA	NA	0.01359	0.00484	0.0011	0.04335	0.00843	0.01064	0.02444	0.00794	0.00648	0.01574	0.00312	0.00924	0.00733	0.01587	0.00882	0.03617	0.02131	0.02595	0.02251	0.00865	0.00816	0.00839	0.00707	0.00659	0.01147	0.01199	NA	0.02887
ENSG00000100116.17	0.2251	0.15796	0.18227	0.21945	0.16404	NA	0.29569	0.11297	0.1084	0.17827	0.11818	0.20042	0.20735	0.14085	0.22282	0.14278	0.35757	0.15397	0.23743	0.20824	0.20325	0.20008	0.07483	0.19816	0.24875	0.26702	0.13476	0.17604	0.16737	0.20679	0.27376	0.26883	0.29963	NA	0.17057
ENSG00000100216.6	0.73737	0.7432	0.65383	0.49084	0.83673	NA	0.6709	0.70613	0.74655	0.83387	0.748	0.72307	0.73727	0.73129	0.69447	0.76785	0.65684	0.72971	0.60181	0.73747	0.75722	0.60159	0.66788	0.64153	0.51342	0.66902	0.80122	0.82377	0.76982	0.60098	0.69296	0.72657	0.76859	0.80589	0.56882
ENSG00000100253.13	0.33935	0.34221	0.43308	0.41086	0.25227	NA	0.43488	0.7718	0.4517	0.22452	0.42817	0.231	0.77984	0.74647	0.30032	0.27569	0.75236	0.42241	0.81838	0.73905	0.42424	0.40223	0.43097	0.43503	0.81878	0.32146	0.22092	0.80038	0.3257	0.43272	0.41496	0.22749	0.77801	0.61147	0.28008
