Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000060491.17	3.65	2.00	3.17	.48	.02	na	.04	3.75	na	.16	6.32	.32	5.45	3.29	8.82	4.08	1.06	1.05	5.94	.89	.44	1.65	.30	4.02	3.94	5.14	.04	0	.05	2.98	0	3.80	2.83	na	.02
ENSG00000061492.12	.54	3.75	0	.27	7.09	na	1.22	.70	1.66	1.61	2.90	.73	.77	0	2.78	1.11	1.86	.20	.45	4.35	6.43	4.91	2.32	na	.61	.87	.88	1.53	1.43	4.82	6.25	.72	na	na	1.36
ENSG00000061656.11	1.59	na	na	14.89	.78	na	.56	1.99	na	na	2.72	.28	0	.17	.43	1.69	.33	12.12	.34	1.35	4.13	.55	4.87	na	.91	.24	1.62	10.37	6.79	na	6.18	.81	2.81	na	1.60
ENSG00000063322.15	.10	.88	1.60	1.51	.44	1.97	.46	.56	1.20	.25	3.13	.69	.62	.15	.04	4.65	.66	.14	.30	.26	.12	.09	na	.82	1.44	0	.57	.14	0	1.44	.74	.34	2.34	1.17	na
ENSG00000065518.8	3.69	na	1.45	3.13	4.96	na	na	na	na	na	na	na	3.21	na	7.49	na	1.67	na	na	1.88	na	na	na	na	na	na	na	2.17	1.50	na	3.99	na	2.32	5.65	na
ENSG00000066379.15	.38	1.59	1.55	na	na	na	6.14	na	3.52	na	16.06	21.11	1.04	.41	na	2.59	na	.38	na	2.85	6.97	1.45	2.75	4.28	.57	.56	5.30	.24	2.85	1.74	2.87	2.35	1.87	6.01	1.41
ENSG00000068079.8	.17	na	2.16	na	na	na	4.66	na	na	na	2.86	2.67	1.18	8.21	2.91	3.49	na	na	.53	na	11.03	.40	3.53	.08	na	9.69	1.60	1.65	.93	7.44	1.47	.67	na	na	.87
ENSG00000069482.7	na	na	na	26.75	17.52	na	na	0	na	na	na	0	na	33.64	na	na	15.17	na	na	na	5.51	19.95	na	na	0	na	14.51	na	7.01	23.69	0	23.82	na	na	na
ENSG00000069696.7	0	17.23	15.75	17.50	16.95	na	17.75	na	na	na	15.70	16.21	na	na	0	na	16.87	16.95	na	16.31	na	na	13.91	16.25	na	0	na	na	16.60	16.08	na	15.89	na	na	17.45
ENSG00000070388.12	na	na	na	na	0	na	na	0	2.65	1.91	na	1.16	1.14	na	na	0	1.34	0	1.66	.50	0	0	na	na	na	0	na	na	2.35	.93	0	0	na	na	0
ENSG00000070404.10	2.79	na	na	.23	.31	na	na	na	4.98	3.16	1.19	na	.37	.27	na	na	.60	na	1.03	na	na	na	na	na	.36	na	na	na	.27	na	na	1.05	na	na	.25
ENSG00000071859.15	na	5.29	4.88	na	0	na	.44	0	na	3.12	3.34	na	5.21	.05	na	1.78	na	na	2.25	0	1.47	.64	3.30	1.89	3.38	7.59	na	7.97	1.23	na	4.87	na	na	na	3.40
ENSG00000073067.14	14.97	.72	7.22	3.44	.57	na	4.94	0	na	1.43	12.48	na	na	2.80	0	8.34	15.03	3.26	3.37	4.75	0	.50	na	na	.29	1.00	0	10.36	8.25	6.27	na	.36	na	na	0
ENSG00000073150.14	0	2.83	0	0	.39	na	0	3.35	4.94	0	2.32	0	2.21	2.09	0	0	0	0	0	0	2.05	1.20	1.67	0	1.14	5.65	2.03	1.18	2.05	0	0	2.16	.24	0	3.89
ENSG00000073598.6	18.30	0	18.05	18.63	19.17	18.06	18.58	17.95	19.35	0	18.03	0	17.95	18.64	18.56	0	0	19.18	17.97	18.29	18.45	18.81	18.04	17.51	18.27	0	19.19	18.37	18.58	0	18.08	18.13	18.64	17.68	18.35
ENSG00000077009.14	14.35	2.63	1.22	0	0	na	3.23	.50	6.81	5.68	3.50	0	7.82	0	2.77	0	6.18	5.09	4.13	4.61	3.49	1.40	1.66	1.16	.75	.97	2.94	2.64	0	na	1.34	.42	5.67	na	6.11
ENSG00000078401.7	12.18	11.19	15.72	0	16.57	na	0	12.04	11.45	0	11.71	0	15.39	15.01	0	10.93	11.41	11.57	15.00	12.44	11.57	0	16.09	0	15.21	15.95	16.16	0	14.79	15.78	15.23	0	16.04	12.23	15.13
ENSG00000078804.13	2.16	3.64	5.13	.33	2.26	na	.20	.72	na	.46	4.20	1.38	2.77	15.64	1.94	3.42	2.69	2.38	2.29	4.26	.41	0	4.38	1.76	1.35	2.76	.81	1.08	2.57	1.76	2.93	5.29	.99	na	2.32
ENSG00000080511.5	0	na	11.94	3.43	1.49	na	6.53	3.99	0	6.32	0	6.81	2.68	2.76	6.23	5.75	.45	.59	3.46	2.68	na	na	10.94	5.41	2.81	2.43	6.75	na	na	na	5.16	5.53	na	na	2.91
ENSG00000081721.12	9.06	2.99	2.15	0	0	.22	8.47	6.25	6.48	na	2.50	1.04	10.94	na	0	0	0	1.12	5.82	na	8.65	12.64	na	8.30	1.05	15.37	na	0	9.92	na	10.62	0	.43	.47	na
ENSG00000083812.13	3.17	.60	.12	.01	1.09	na	.93	na	na	na	1.04	na	1.55	.82	1.46	.78	1.97	.33	.99	.81	.46	.03	na	na	na	.45	2.58	na	.10	.40	2.47	.14	.72	1.87	na
ENSG00000083838.17	.62	4.10	na	2.47	.14	na	na	2.59	na	.34	2.67	.70	na	.15	.09	3.45	.77	2.57	na	0	.95	4.22	na	1.81	5.78	na	7.43	1.77	na	1.78	1.54	.19	4.82	na	na
ENSG00000083845.9	.84	2.65	.05	na	.02	na	12.21	6.12	na	18.78	.77	1.33	na	.33	3.01	7.40	na	2.14	1.08	.66	.12	0	14.00	2.44	1.36	0	.62	3.15	1.59	na	4.60	3.23	3.59	na	4.34
ENSG00000084207.18	na	.42	3.93	10.17	3.01	na	1.70	2.92	8.11	3.56	4.53	4.62	1.55	1.30	4.15	2.68	13.10	.56	1.47	na	.84	7.19	na	na	1.06	.88	.47	na	1.72	na	.22	4.99	na	na	na
ENSG00000086159.14	1.61	2.66	na	2.19	.95	2.87	3.25	3.83	11.97	4.18	5.32	3.91	1.73	2.50	6.97	7.99	2.27	1.95	.71	4.96	2.16	na	na	6.23	na	na	na	2.04	.83	9.77	na	1.28	.50	1.54	1.47
ENSG00000086506.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087074.9	2.42	1.62	na	na	na	na	na	2.65	na	.88	na	.35	1.53	na	na	na	.78	.15	na	na	2.49	.20	na	na	.42	na	2.68	.99	.94	2.10	na	.89	na	na	1.09
ENSG00000087077.14	4.41	0	1.98	na	.69	na	.37	1.71	na	na	1.89	.03	5.84	.11	.01	.27	.24	0	4.72	12.17	.51	1.55	na	na	na	.36	1.00	.53	2.36	na	2.83	1.90	0	na	2.81
ENSG00000087086.15	0	0	29.52	30.58	30.89	na	0	30.18	32.73	0	30.93	31.05	22.41	30.97	31.72	29.97	31.70	0	30.82	31.16	.03	31.02	29.85	30.45	0	30.87	31.18	0	31.12	30.90	0	30.42	30.51	na	0
ENSG00000087250.9	1.99	6.19	1.67	0	na	na	1.71	na	na	na	0	0	6.88	0	0	na	0	na	.21	4.05	na	2.00	0	na	0	0	2.77	0	10.18	2.00	na	0	na	na	0
ENSG00000087510.7	na	2.31	na	na	4.94	na	7.30	na	5.07	0	na	5.99	8.01	na	na	na	na	na	8.59	0	na	na	7.32	0	na	0	na	9.10	9.33	na	na	na	na	na	7.15
ENSG00000088320.4	14.94	0	14.68	14.62	15.44	na	13.43	16.15	15.83	15.35	0	14.77	13.66	15.60	15.82	15.56	0	0	0	15.81	13.40	0	0	10.41	0	15.43	16.20	0	0	9.38	15.72	15.95	14.54	15.73	9.88
ENSG00000089220.5	5.40	12.49	2.09	2.23	8.19	na	2.25	4.46	1.68	4.15	2.12	1.44	11.49	1.06	6.44	2.31	3.19	10.51	5.27	.90	7.62	4.64	3.38	2.53	0	2.23	13.44	3.99	2.88	na	1.17	11.42	3.72	1.24	3.76
ENSG00000089692.9	0	1.57	7.46	.81	6.03	na	9.99	15.30	na	1.37	0	5.67	na	1.47	na	na	na	2.45	.62	na	4.85	3.24	na	na	4.95	1.39	0	1.93	.13	na	6.72	na	na	na	3.21
ENSG00000090104.12	na	na	na	na	na	na	na	4.39	na	na	na	2.83	na	na	1.16	na	11.59	5.57	na	2.30	na	.27	na	na	na	na	na	1.27	2.84	na	2.16	na	na	na	1.47
ENSG00000090382.7	3.18	5.56	10.85	7.88	1.52	na	.04	1.60	1.10	0	na	na	2.83	4.50	9.23	na	1.90	1.55	na	8.44	na	6.23	0	1.63	7.85	2.79	5.41	.02	na	1.81	na	3.93	na	na	.02
ENSG00000090932.11	2.70	3.46	0	2.36	2.81	na	1.20	2.71	na	.78	na	2.63	5.43	0	na	na	0	2.44	.44	1.25	1.70	na	4.90	7.45	.66	8.04	0	.90	9.21	4.09	0	.45	12.39	na	3.63
ENSG00000090971.5	2.28	na	.96	na	na	na	na	na	na	0	na	0	na	.63	na	na	6.53	na	na	0	na	na	na	na	na	na	.21	0	na	na	0	na	na	na	na
ENSG00000091704.10	na	1.41	.78	0	na	na	.40	na	2.03	7.49	na	6.63	.38	na	4.39	na	.42	na	na	.73	.79	.65	na	na	.21	1.61	.06	.34	.14	1.55	na	na	na	na	6.05
ENSG00000092010.15	3.29	na	.16	.47	1.33	.41	3.01	na	1.43	na	2.40	2.22	.02	18.91	.58	1.27	na	1.44	1.59	.72	0	3.60	na	.06	1.97	2.49	.78	2.72	.66	3.59	9.32	.36	na	na	na
ENSG00000092850.12	2.42	10.32	na	1.22	5.36	na	.18	.32	1.66	2.30	3.76	.65	7.16	.73	.29	6.77	3.69	.05	.39	3.29	14.05	.27	11.44	.52	5.95	3.69	0	1.42	5.11	1.07	13.67	.56	na	na	.06
ENSG00000095596.12	.90	1.13	na	.58	.03	na	.84	.30	na	3.60	3.36	4.05	1.75	1.96	na	1.27	7.34	.69	2.40	na	3.05	na	na	0	na	1.56	.04	.03	3.23	na	.82	na	na	na	na
ENSG00000095739.11	na	5.63	7.00	na	na	na	2.12	6.61	na	na	na	4.20	na	na	4.13	7.71	6.18	na	7.21	6.70	na	2.14	na	2.95	4.20	na	na	.39	na	na	.72	na	5.37	na	na
ENSG00000096384.20	.32	.60	2.47	0	1.90	0	3.56	.13	6.53	.81	0	1.04	5.56	3.69	1.42	na	0	1.26	1.37	0	0	2.45	0	.07	4.05	2.08	na	.39	2.45	na	1.90	0	3.69	2.14	.15
ENSG00000099377.14	.13	1.68	1.99	4.43	.74	na	3.87	6.86	4.32	1.64	2.66	2.83	.37	6.23	.80	5.36	5.33	.24	11.71	.08	17.89	1.08	8.29	3.07	.25	.41	6.60	.50	3.75	1.53	1.40	2.97	na	na	6.06
ENSG00000099624.8	na	na	2.20	na	na	na	na	.25	na	na	na	na	na	.39	na	na	na	na	na	na	1.16	5.65	5.30	na	na	na	.09	na	.01	1.06	na	9.38	.51	na	na
ENSG00000099849.15	2.69	na	2.42	.64	1.12	na	5.68	na	na	.65	2.14	1.33	3.05	.80	.06	.82	.39	1.31	4.49	.21	1.58	na	1.02	1.13	4.29	.41	4.84	1.16	2.15	1.13	na	2.90	.04	.42	.59
ENSG00000099860.9	.58	na	2.07	na	.48	na	na	na	11.72	na	na	na	na	0	na	na	na	na	na	5.65	13.37	na	5.33	na	3.79	na	2.29	na	na	3.15	3.74	2.01	na	2.57	na
ENSG00000100053.10	5.24	4.44	36.60	20.31	.24	19.14	0	0	10.73	.45	20.73	26.81	12.08	0	9.08	3.17	16.16	26.32	.89	13.32	11.82	24.40	29.04	18.36	8.61	18.20	3.23	0	3.72	24.48	14.82	11.36	11.37	3.81	21.66
ENSG00000100097.12	na	0	22.04	7.20	1.01	na	na	0	na	na	na	1.22	na	na	15.79	11.79	13.10	16.10	2.67	7.78	3.40	1.57	7.14	11.17	0	21.67	na	na	na	10.24	1.46	6.19	na	na	na
ENSG00000100116.17	3.17	3.01	.97	.32	0	na	.94	.41	8.82	.69	3.73	2.31	14.64	1.47	.83	3.15	1.36	na	6.76	.28	4.15	8.54	7.48	.88	1.21	3.45	4.78	1.07	.85	na	2.95	1.23	.90	na	4.58
ENSG00000100216.6	.17	.17	.21	.83	0	na	.20	.12	1.90	0	6.09	5.64	.02	.15	.20	0	7.07	0	0	6.97	.09	7.59	.14	6.45	.83	0	1.26	4.98	5.33	7.75	0	.23	.18	4.83	.94
ENSG00000100253.13	5.86	7.85	2.22	4.73	4.84	na	7.54	0	2.02	.97	1.37	11.73	1.32	.98	1.62	1.52	1.57	0	0	6.10	2.00	4.22	.80	.45	.47	3.63	10.08	.84	7.97	1.49	1.48	3.12	2.76	2.03	8.76
ENSG00000100298.16	4.35	na	7.36	2.89	.67	na	.02	na	na	3.28	3.19	1.78	0	1.82	.16	na	1.09	na	9.85	3.98	0	2.45	3.43	na	.39	.74	na	.42	.41	3.61	7.26	2.70	2.01	na	8.21
ENSG00000100941.9	2.83	2.47	2.59	.37	.49	3.26	.37	.06	3.01	.06	1.05	1.17	1.34	.04	1.40	7.77	2.33	1.49	5.38	12.78	3.03	.05	3.54	2.78	na	na	6.64	0	na	0	1.80	.08	2.82	0	.70
ENSG00000100985.7	10.17	7.86	9.43	10.37	12.78	na	13.08	12.60	9.60	8.54	13.56	9.86	14.23	0	13.47	14.01	6.08	8.13	10.46	0	10.45	13.69	13.56	13.77	13.66	13.11	10.54	0	10.30	0	10.04	0	10.43	na	9.52
ENSG00000101162.4	0	4.37	4.97	.01	4.82	na	.03	4.36	4.86	0	4.72	4.62	0	4.63	0	5.40	0	0	4.51	4.66	5.28	4.47	5.03	na	4.39	4.72	0	4.56	4.22	3.50	0	4.20	na	na	0
ENSG00000101189.7	0	6.13	7.38	0	7.78	na	6.31	.01	6.25	5.18	0	7.45	0	6.45	6.54	0	8.03	0	6.29	6.49	5.92	8.05	8.08	5.60	7.35	0	7.63	6.74	5.93	6.03	0	6.23	7.80	0	6.07
ENSG00000101197.13	4.36	1.37	18.97	7.09	.18	1.31	2.46	1.15	0	1.85	1.82	6.74	18.17	12.00	0	18.10	4.58	3.84	5.72	8.13	13.13	4.97	12.65	3.42	.56	.78	1.35	1.40	8.00	13.91	5.92	11.98	11.97	12.95	5.01
ENSG00000101335.10	2.02	0	0	4.50	0	na	0	0	0	.67	4.09	2.33	0	4.19	0	.79	0	0	3.31	0	0	0	2.35	.26	0	2.97	4.41	4.10	0	2.05	1.18	0	0	4.28	4.52
ENSG00000101405.3	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	na	0
ENSG00000101856.10	na	0	na	.03	.32	.01	na	.01	na	na	na	na	na	0	na	na	0	.01	0	na	0	0	na	0	na	0	na	0	0	0	na	0	na	na	0
ENSG00000101888.12	2.87	3.32	.16	4.86	.15	na	5.14	2.65	0	na	4.14	4.50	8.48	0	7.02	.05	1.66	1.81	0	1.29	1.03	.04	3.86	4.52	.08	2.55	0	2.15	6.47	5.86	.21	0	4.58	0	.29
ENSG00000101951.17	na	17.37	6.22	na	8.76	.37	2.01	0	1.20	2.59	na	na	5.74	27.13	2.28	.66	na	1.05	20.97	3.84	na	.52	na	7.29	5.52	na	2.94	na	2.76	0	2.19	5.18	1.42	5.74	na
ENSG00000102007.11	8.97	25.18	18.68	1.75	1.34	1.42	.78	1.07	.68	1.19	2.17	22.70	22.36	1.21	.58	.29	19.76	1.28	.71	5.62	.74	1.02	14.34	5.86	1.93	.44	.27	.41	.02	0	14.72	.61	.32	1.94	1.55
ENSG00000102145.16	12.52	1.00	na	.94	na	na	5.05	5.65	1.39	3.20	0	0	5.22	.17	.40	5.54	na	5.12	.07	1.53	.53	.42	na	1.98	3.77	7.88	.58	2.66	0	1.34	na	.07	2.73	2.88	1.10
ENSG00000102239.5	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102265.12	5.26	na	3.46	0	11.17	na	na	3.97	3.38	1.79	na	6.44	.35	1.51	2.38	22.78	na	na	5.67	2.82	14.94	2.94	na	0	11.80	na	1.69	8.55	3.62	na	8.69	na	na	.59	0
ENSG00000102390.11	10.12	3.18	2.64	3.61	11.50	na	13.78	5.23	0	14.13	.23	13.63	8.54	.12	18.87	12.68	10.00	.03	12.56	13.33	10.61	2.04	6.41	0	12.79	14.96	2.01	14.47	.02	16.34	20.68	4.86	7.12	na	7.29
ENSG00000102401.20	.02	1.01	.34	.04	.23	na	.18	.14	.72	2.19	1.59	.72	.48	.65	2.65	na	0	.58	.09	.14	2.10	.28	.48	.20	.16	2.82	.01	0	.86	2.07	.04	.01	1.90	0	.30
ENSG00000102409.10	0	0	0	na	0	na	.02	0	0	0	0	na	na	na	na	0	0	na	0	na	na	0	0	na	0	na	0	na	0	1.16	0	na	na	na	0
ENSG00000102854.16	.36	1.97	na	1.84	.47	1.95	.28	0	1.78	10.45	1.85	5.48	3.61	0	1.39	na	1.93	7.11	0	3.70	.47	.91	2.46	2.35	1.50	0	1.79	na	na	na	na	.29	.05	1.47	1.57
ENSG00000102890.16	2.40	1.20	1.56	.92	na	0	3.21	.83	.33	.59	1.43	5.32	3.64	1.04	1.38	1.47	1.33	.42	3.67	.22	3.30	1.02	na	.92	0	7.26	.68	.71	3.45	na	1.62	0	2.04	1.67	1.82
ENSG00000102931.8	2.33	na	na	0	9.03	na	1.79	na	na	.84	0	.36	na	1.19	22.17	1.06	na	6.76	9.31	0	na	2.72	4.79	na	2.00	5.76	.09	1.51	na	7.33	6.19	19.20	na	na	8.84
ENSG00000102962.5	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000102978.13	.13	na	.05	.04	3.98	.02	3.10	2.10	na	12.25	8.23	3.27	5.91	.11	na	na	1.99	2.00	8.24	.07	2.04	1.84	5.94	5.93	.36	2.22	.15	4.51	.40	na	1.43	1.14	1.38	.12	na
ENSG00000102981.10	.06	2.19	.64	2.85	na	na	4.24	na	na	.08	.39	na	na	.05	na	na	na	.46	.90	.82	.51	na	na	na	0	na	na	na	.05	na	na	2.23	.37	na	3.04
ENSG00000103035.11	na	0	na	na	na	na	11.03	na	na	11.82	na	4.88	7.89	7.17	0	8.07	na	.83	na	11.92	.93	0	7.89	na	2.87	na	na	12.67	0	na	1.92	.02	2.12	na	na
ENSG00000103152.12	na	8.44	1.33	.48	na	na	4.70	3.38	3.54	7.80	na	0	4.49	3.74	2.20	na	na	na	15.88	na	.01	na	2.10	na	na	13.20	15.11	na	na	na	6.03	.82	.66	na	1.23
ENSG00000103254.10	na	na	1.06	3.58	1.74	na	4.31	.37	0	1.71	1.24	na	na	1.61	9.45	2.66	0	.62	7.50	3.00	.44	18.88	na	na	.40	na	0	na	.68	2.87	1.65	.64	4.15	na	.86
ENSG00000103260.9	.49	na	3.79	.62	.80	na	na	.19	na	na	.54	.42	.14	.48	.48	.20	3.26	na	.49	1.49	na	2.81	1.95	.17	na	na	3.66	na	2.50	.87	6.47	.06	3.92	na	4.84
ENSG00000103269.14	2.69	8.69	6.50	.06	2.65	na	7.32	10.67	2.61	7.64	0	4.91	5.11	.64	3.06	5.16	7.51	5.09	.03	1.12	5.64	7.28	1.31	11.53	.49	1.64	.06	.07	.85	4.74	0	1.98	5.39	na	2.21
ENSG00000103507.14	.47	na	na	na	na	.24	.26	1.18	na	.71	2.29	na	1.93	1.20	na	1.86	1.83	na	3.05	.96	na	.18	.80	1.28	na	.48	0	5.43	3.19	na	2.77	.77	.13	na	.01
ENSG00000104142.11	10.29	0	4.53	0	1.13	na	4.87	6.27	1.40	1.51	6.81	2.24	1.42	1.30	.94	.63	0	.79	5.42	0	5.40	4.96	2.57	5.78	5.12	2.36	0	4.42	0	8.75	11.21	0	na	na	2.25
ENSG00000104472.10	na	na	na	.80	na	na	.40	na	na	na	na	na	na	1.03	na	na	na	.04	.21	.15	0	na	0	na	0	na	na	na	.33	1.26	na	.34	0	0	na
ENSG00000104825.17	.01	1.52	1.65	3.28	.01	2.87	2.59	1.25	3.49	7.02	1.49	1.16	3.45	3.39	3.12	0	.98	5.21	2.34	4.15	.86	3.53	na	na	2.56	18.10	10.92	0	4.90	1.49	na	3.13	.85	.86	1.31
ENSG00000104863.12	0	3.17	.66	0	2.45	.90	0	1.61	.63	na	.28	0	5.31	5.00	.04	5.42	na	8.09	.85	5.47	.49	na	2.76	1.76	na	.16	0	.59	0	2.55	4.18	.18	.76	.04	na
ENSG00000104899.8	10.89	.19	na	.63	.44	na	5.51	5.87	.23	.17	12.85	.28	16.90	2.16	3.69	.32	6.21	2.37	4.96	na	6.80	.27	.06	7.54	na	.26	2.20	2.65	na	5.41	na	7.54	8.11	0	13.48
ENSG00000104918.8	na	na	na	na	na	na	na	na	0	13.63	na	na	na	0	na	na	na	na	na	na	na	na	na	na	18.33	na	na	na	32.18	0	na	38.04	na	na	na
ENSG00000104938.18	.29	.86	2.67	1.73	.01	na	.25	2.40	10.46	na	.13	2.66	1.01	.31	1.29	na	.05	1.30	.20	1.50	1.54	1.98	na	.06	1.68	.59	0	na	.02	0	7.18	.52	2.01	na	na
