Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000053438.11	338	na	2	18	26	na	na	90	na	148	62	na	85	2	71	16	na	na	6	na	na	na	9	na	na	na	25	39	na	na	na	60	na	na	na
ENSG00000053501.14	139	31	25	89	141	na	37	23	45	151	88	75	20	256	32	16	21	67	57	21	135	130	30	17	211	4	414	281	436	12	47	53	120	na	20
ENSG00000054148.18	346	30	281	35	206	195	155	na	42	17	46	142	na	36	na	62	189	26	246	na	171	102	105	na	65	415	17	156	na	na	35	233	96	111	69
ENSG00000057757.10	855	10	24	186	178	na	374	359	159	222	41	153	215	127	1131	40	204	372	190	1002	367	109	37	106	154	123	601	79	353	30	133	133	179	233	249
ENSG00000060491.17	727	55	205	35	159	na	201	577	2	92	280	71	670	669	1640	42	84	64	446	106	81	185	14	155	236	696	86	292	242	61	171	202	245	na	45
ENSG00000061492.12	217	55	27	39	437	na	121	101	26	51	133	48	56	72	295	22	na	13	27	318	626	534	61	na	29	54	68	197	159	77	205	35	na	na	204
ENSG00000061656.11	98	9	0	421	81	na	39	140	29	10	170	24	124	33	75	24	24	466	33	87	245	68	49	10	30	69	75	640	605	0	133	56	125	na	61
ENSG00000063322.15	25	28	76	157	53	251	201	117	36	12	213	177	105	57	113	81	37	52	37	58	28	28	2	32	94	51	82	25	69	37	47	23	282	104	11
ENSG00000065518.8	214	na	19	27	119	na	na	na	na	na	na	na	76	na	358	na	27	na	na	25	na	na	na	na	na	na	na	137	101	na	54	na	112	196	na
ENSG00000066379.15	29	22	28	na	na	na	288	na	32	na	462	781	42	32	na	34	na	24	na	204	558	160	24	75	18	22	340	18	190	29	61	97	117	334	181
ENSG00000068079.8	86	0	27	na	0	na	165	0	0	0	27	31	65	332	113	23	na	na	40	na	447	152	26	59	0	295	39	55	40	49	21	52	0	na	167
ENSG00000069482.7	na	na	na	670	574	na	na	606	na	na	na	275	na	1804	na	na	na	na	na	na	224	1077	na	na	312	na	533	na	338	209	87	577	na	na	na
ENSG00000069696.7	817	197	300	747	908	na	517	0	0	0	265	748	0	0	252	0	234	398	0	140	0	0	16	90	0	580	0	0	1107	183	0	624	0	na	299
ENSG00000070388.12	na	na	na	na	255	na	na	660	119	141	na	152	192	na	na	60	na	318	233	97	521	97	na	na	na	519	na	na	579	37	54	148	na	na	92
ENSG00000070404.10	162	11	11	9	17	na	10	na	59	62	40	na	25	46	na	0	na	na	186	na	na	na	na	na	36	1	na	9	98	na	na	97	na	na	80
ENSG00000071859.15	na	51	87	na	84	na	18	39	10	65	86	na	159	43	na	15	na	na	65	106	62	30	26	22	102	257	na	151	89	na	45	na	na	na	162
ENSG00000073067.14	1129	16	266	160	53	na	443	429	na	32	429	na	na	168	102	85	na	134	168	378	135	58	16	na	17	64	74	1078	745	100	na	33	na	na	94
ENSG00000073150.14	212	79	89	106	45	na	483	639	136	65	197	156	313	381	242	117	34	52	203	275	347	566	53	83	92	676	293	242	432	55	88	177	23	29	646
ENSG00000073598.6	1861	201	523	819	1119	1320	1623	1826	282	356	782	770	1314	1632	1892	188	396	834	1055	1333	1615	1925	266	508	801	784	1399	1606	1900	180	522	788	1085	1276	1593
ENSG00000077009.14	1118	22	26	22	39	na	197	33	57	107	81	175	335	88	163	116	90	151	107	212	203	67	16	18	36	33	213	140	159	18	190	82	179	na	327
ENSG00000078401.7	1823	238	681	475	1444	na	1008	1802	243	331	746	710	1667	1946	1299	232	486	742	1297	1338	1487	1157	349	305	986	1388	1755	1030	2235	342	659	451	1394	1313	1963
ENSG00000078804.13	196	94	159	57	294	na	104	192	5	30	341	117	473	828	305	93	81	127	282	497	124	126	163	82	322	206	34	352	198	54	115	289	34	na	372
ENSG00000080511.5	76	na	285	119	40	na	367	340	75	69	77	201	137	242	370	65	8	27	191	86	na	na	142	96	89	38	383	na	na	na	96	205	na	na	188
ENSG00000081721.12	951	30	28	132	399	41	288	323	24	na	72	59	541	na	169	76	153	22	261	na	406	714	na	132	24	796	na	319	705	7	175	88	97	224	na
ENSG00000083812.13	1174	31	12	56	135	na	271	na	7	na	110	na	313	145	493	34	150	33	168	209	113	308	na	na	na	80	593	na	72	22	254	24	135	425	na
ENSG00000083838.17	52	70	11	21	173	na	na	347	0	25	62	51	4	287	67	33	27	166	na	24	95	714	9	74	520	na	655	182	na	42	86	61	346	na	na
ENSG00000083845.9	52	25	68	na	73	na	608	385	12	336	24	43	na	20	195	69	na	61	38	29	208	48	122	37	32	75	28	169	99	22	84	96	129	na	423
ENSG00000084207.18	na	18	54	233	81	na	82	238	38	61	82	134	64	61	195	16	na	20	65	na	47	457	7	na	19	277	25	na	83	2	19	77	na	na	na
ENSG00000086159.14	372	52	na	106	46	254	549	933	181	206	360	406	190	205	1194	173	78	147	70	646	498	na	na	177	na	na	na	206	196	157	na	67	21	217	138
ENSG00000086506.3	1399	186	362	533	789	947	1164	1374	198	392	599	751	974	1174	1351	209	391	545	847	960	1220	1383	196	379	551	763	939	1178	1363	194	373	520	766	1014	1119
ENSG00000087074.9	342	40	na	na	na	na	na	377	22	43	na	37	214	156	na	na	30	15	na	na	297	20	11	na	37	na	327	125	163	34	na	48	na	na	155
ENSG00000087077.14	310	41	30	21	31	na	21	147	9	16	54	27	364	220	242	9	na	89	210	657	42	92	4	14	na	15	53	67	168	na	121	57	86	na	143
ENSG00000087086.15	1446	203	584	917	1236	na	1267	2090	331	406	922	1233	1063	1856	2224	296	637	650	1227	1555	1241	2168	296	604	628	1229	1558	1211	2172	308	415	905	1212	na	1217
ENSG00000087250.9	78	35	25	0	na	na	53	na	0	0	0	0	126	0	0	0	na	na	3	122	na	34	0	na	0	0	104	0	518	18	na	255	na	na	0
ENSG00000087510.7	na	23	na	na	298	na	580	na	77	128	na	291	587	na	na	na	na	na	651	582	na	na	128	68	na	54	na	1169	1714	na	na	na	na	na	1083
ENSG00000088320.4	1862	158	516	776	1104	na	1417	2014	284	544	436	1052	1200	1663	1965	280	383	473	618	1412	1406	1084	155	362	336	1097	1451	1078	1076	159	560	851	1028	1399	1026
ENSG00000089220.5	332	158	120	183	346	na	328	614	51	145	155	182	729	213	415	57	143	378	374	130	454	608	69	114	108	221	947	200	494	8	55	422	313	163	428
ENSG00000089692.9	410	29	298	45	534	na	1230	1875	na	36	414	354	na	105	na	na	na	114	68	na	479	242	na	na	256	99	160	158	519	na	253	na	na	na	314
ENSG00000090104.12	na	na	na	na	na	na	na	337	na	na	na	162	na	na	119	9	na	198	na	128	na	26	na	na	na	15	na	86	246	na	61	13	na	na	91
ENSG00000090382.7	279	43	271	328	118	na	203	171	25	56	na	na	107	284	649	na	56	60	na	526	na	572	69	22	303	215	448	119	na	26	na	146	na	na	72
ENSG00000090932.11	217	48	50	102	62	na	202	307	16	17	21	111	417	309	na	11	111	99	26	114	153	na	74	239	63	338	114	90	1113	45	127	29	563	na	255
ENSG00000090971.5	167	na	15	0	na	na	na	na	0	65	na	143	0	40	na	na	na	na	na	86	na	9	0	na	na	na	10	23	na	0	113	na	na	na	na
ENSG00000091704.10	na	30	15	30	na	na	28	na	18	150	10	305	31	na	330	na	na	na	na	36	52	41	14	na	69	67	77	35	16	16	9	na	na	na	375
ENSG00000092010.15	200	10	26	144	50	22	174	14	34	8	64	83	7	1070	39	13	17	36	60	33	10	186	0	45	54	96	36	146	39	35	185	12	12	9	0
ENSG00000092850.12	239	157	8	60	318	na	29	132	24	58	156	144	558	266	166	94	na	247	103	221	1446	114	192	21	222	219	71	402	476	64	449	78	na	na	53
ENSG00000095596.12	43	16	9	29	135	na	110	31	na	90	129	198	147	226	na	16	na	21	151	na	225	na	na	207	na	68	138	99	293	3	17	na	na	na	na
ENSG00000095739.11	na	121	302	na	na	na	297	1005	na	na	na	365	na	na	640	174	271	na	602	732	na	336	na	130	284	na	na	51	na	na	33	na	458	na	na
ENSG00000096384.20	58	15	128	72	203	405	564	28	171	43	395	109	738	585	259	12	67	100	143	60	173	461	42	4	322	222	3	61	453	0	102	112	389	281	41
ENSG00000099377.14	95	20	63	178	36	na	363	695	53	83	110	192	36	783	105	77	na	125	535	284	1085	160	107	68	110	27	369	51	366	29	66	138	na	na	566
ENSG00000099624.8	na	0	35	na	na	na	8	71	0	0	na	0	na	184	na	na	na	na	na	na	60	308	37	na	0	0	60	na	72	18	na	194	16	na	na
ENSG00000099849.15	302	6	57	26	55	na	459	na	na	25	96	66	202	67	57	14	13	81	232	16	166	na	13	26	191	21	340	89	186	18	na	121	129	25	36
ENSG00000099860.9	28	na	26	na	16	na	na	na	74	0	na	na	na	191	na	na	na	0	na	113	622	na	49	0	93	na	83	na	na	18	54	56	0	181	na
ENSG00000100053.10	304	97	529	473	11	743	145	285	83	104	446	919	441	370	500	40	253	587	53	559	572	1412	217	292	204	595	133	523	164	216	234	261	362	124	910
ENSG00000100097.12	0	42	223	115	19	na	na	231	0	0	0	30	0	16	395	26	31	119	18	158	61	39	17	98	24	404	0	0	0	33	21	47	0	na	0
ENSG00000100116.17	286	32	21	22	36	na	41	231	73	19	85	63	953	124	50	31	28	7	221	205	276	411	66	19	30	105	224	64	73	14	60	59	30	na	202
ENSG00000100216.6	534	55	206	593	44	na	586	457	16	60	280	355	120	409	646	34	242	241	394	573	191	1014	102	198	570	284	55	332	480	150	137	302	245	297	1166
ENSG00000100253.13	509	110	68	235	268	na	858	254	43	26	93	595	75	80	144	18	48	47	50	424	179	361	14	26	17	187	746	52	804	20	37	132	165	163	655
ENSG00000100298.16	231	15	103	52	24	na	82	na	17	37	35	50	122	110	189	na	20	na	251	164	80	97	24	8	25	35	na	58	77	25	108	53	63	na	348
ENSG00000100665.12	30	55	139	361	209	na	104	1013	64	365	103	257	306	751	266	27	295	223	418	523	90	832	148	95	468	296	701	407	69	58	223	121	132	na	509
ENSG00000100836.11	54	10	26	119	na	na	23	69	27	100	na	na	212	113	38	3	na	147	30	255	86	265	0	na	496	127	0	11	32	na	4	na	na	na	111
ENSG00000100941.9	213	40	44	17	24	233	23	42	39	18	33	50	94	112	132	80	46	43	176	467	158	66	41	60	na	na	374	140	na	24	28	47	136	34	32
ENSG00000100985.7	1724	188	457	755	1256	na	1923	2170	236	409	1002	960	1765	966	2330	347	289	588	1018	845	1518	2367	335	677	1013	1293	1270	973	1753	152	487	470	1016	na	1384
ENSG00000101084.19	na	66	232	217	173	na	307	681	48	149	123	323	na	181	133	13	na	na	173	151	60	352	17	na	38	na	95	87	22	131	253	297	na	na	186
ENSG00000101162.4	701	147	337	368	656	na	567	1033	165	156	482	629	467	na	599	183	na	247	611	791	1081	1063	174	na	448	643	431	930	1002	119	239	427	na	na	591
ENSG00000101189.7	926	172	422	424	886	na	1074	968	178	293	422	854	727	1097	1302	149	458	427	715	921	1001	1615	231	316	629	467	1085	1148	1176	171	219	529	891	678	1031
ENSG00000101197.13	381	13	548	299	125	41	363	na	24	48	76	340	1280	1068	575	244	132	130	300	428	851	470	137	91	27	154	109	120	653	189	155	445	557	797	380
ENSG00000101335.10	na	56	39	328	157	na	251	85	78	19	326	139	116	583	180	12	160	219	220	300	519	66	123	14	252	198	576	528	317	137	45	98	57	478	717
ENSG00000101405.3	1482	220	427	628	859	na	1307	1499	199	446	647	914	1123	1326	1487	227	454	653	823	1093	1304	1564	213	437	643	896	1122	1276	na	212	421	657	870	na	1334
ENSG00000101856.10	na	113	na	111	na	696	na	219	na	na	na	na	na	531	na	na	65	416	616	na	198	861	na	35	na	145	na	210	662	129	na	175	na	na	621
ENSG00000101888.12	352	61	62	297	365	na	646	301	70	9	203	261	660	161	805	10	67	169	119	129	131	54	72	134	39	238	na	252	985	137	116	166	319	159	28
ENSG00000101951.17	na	119	na	na	277	128	108	407	61	48	na	na	na	1118	189	41	na	228	483	na	na	42	na	120	189	na	154	na	169	99	40	107	35	216	na
ENSG00000102007.11	470	305	409	398	454	568	461	660	90	198	528	1004	1254	653	432	34	415	311	368	195	462	693	130	82	484	147	134	246	195	110	281	235	149	717	na
ENSG00000102145.16	1215	14	16	na	21	na	na	531	18	87	265	24	369	74	37	74	8	210	119	100	na	42	15	53	147	451	110	219	336	18	10	67	159	186	87
ENSG00000102239.5	1145	166	303	518	694	na	994	1134	164	306	443	603	782	1025	1158	161	313	491	640	811	967	1196	141	296	475	624	800	953	1198	168	324	485	642	787	990
ENSG00000102265.12	103	0	23	98	218	na	0	168	26	29	na	na	15	48	84	177	na	na	179	109	702	138	0	139	239	na	44	282	150	6	105	0	na	69	276
ENSG00000102390.11	823	38	56	127	544	na	962	439	65	344	na	661	772	407	na	143	225	328	566	808	720	142	72	104	465	745	159	1005	365	197	534	na	327	na	472
ENSG00000102401.20	16	23	14	23	12	na	20	70	15	na	91	82	55	91	493	7	19	23	61	39	190	48	19	14	14	na	26	345	285	30	21	na	166	182	41
ENSG00000102409.10	276	na	34	na	158	na	389	251	47	91	129	na	na	na	na	100	na	na	237	na	na	20	34	na	36	na	377	na	354	25	122	na	na	na	348
ENSG00000102854.16	35	26	16	114	32	148	30	96	23	295	100	336	317	37	132	10	63	453	97	277	53	114	43	75	73	129	147	20	17	10	21	na	23	114	135
ENSG00000102890.16	236	21	77	71	5	217	394	164	16	28	99	487	444	137	198	24	34	30	244	20	326	143	6	30	23	438	65	72	370	9	na	na	153	180	287
ENSG00000102891.4	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	na	0	0	0	0	0	0	na	0	0	0
ENSG00000102931.8	780	na	na	9	575	na	127	na	na	26	92	26	na	256	1044	20	na	114	444	309	na	211	52	na	54	185	30	107	na	85	212	na	na	na	880
ENSG00000102962.5	524	87	155	244	335	na	440	496	79	133	234	311	357	427	491	83	171	239	279	381	403	516	50	125	280	350	366	473	567	70	169	na	329	351	467
ENSG00000102978.13	11	3	12	15	132	22	231	96	12	215	228	138	285	12	na	6	29	51	297	49	93	138	58	106	14	74	12	261	30	9	28	na	52	80	na
ENSG00000102981.10	272	37	28	315	na	na	424	na	10	75	18	na	na	320	na	7	na	62	63	70	114	na	na	na	67	na	na	na	319	na	na	na	47	na	305
ENSG00000103035.11	na	51	na	na	na	na	610	na	7	269	na	188	339	618	90	85	na	na	na	587	50	84	na	na	83	na	na	730	157	na	32	na	88	na	na
ENSG00000103152.12	na	71	30	12	17	na	290	194	29	152	na	250	159	179	145	na	na	14	684	na	54	na	21	na	17	507	696	na	na	na	123	na	29	na	76
ENSG00000103254.10	na	na	15	117	65	na	246	33	15	32	24	na	15	128	627	21	63	17	303	144	268	1378	8	7	14	9	196	na	32	25	26	na	127	na	86
ENSG00000103260.9	28	na	60	46	36	na	na	25	12	na	24	23	50	28	44	50	51	11	27	120	na	216	45	12	na	na	283	na	261	19	154	na	280	na	332
ENSG00000103269.14	250	135	205	32	146	na	667	1091	28	220	199	278	381	49	294	59	247	216	70	73	473	772	20	361	22	80	117	256	90	77	65	na	289	na	171
ENSG00000103343.13	289	na	25	32	184	na	65	na	66	58	406	185	291	290	291	94	14	337	190	165	107	na	35	43	226	133	206	46	68	9	na	na	60	61	na
ENSG00000103507.14	55	5	na	na	na	30	62	131	7	23	91	19	184	93	na	24	47	17	190	53	na	15	33	na	na	27	38	509	444	4	72	na	12	na	60
ENSG00000104142.11	866	86	241	349	212	na	457	776	21	80	439	400	79	222	1077	22	na	70	399	588	812	806	72	210	514	344	530	611	331	201	361	na	na	na	373
ENSG00000104472.10	na	na	6	35	na	na	157	na	8	na	na	na	na	319	na	na	na	127	27	38	198	na	21	na	33	na	na	na	186	15	na	na	na	299	na
ENSG00000104825.17	653	15	54	120	62	188	189	104	38	230	99	58	239	283	253	23	297	147	150	323	77	337	2	8	87	804	548	31	557	25	6	na	39	98	109
ENSG00000104863.12	0	22	9	0	56	30	0	536	53	0	13	169	169	181	24	21	na	97	22	365	194	na	22	42	na	85	44	21	0	12	77	na	91	24	na
ENSG00000104889.7	400	na	43	na	115	na	367	119	na	12	102	19	43	748	228	23	83	33	91	58	84	270	20	na	55	521	251	176	105	38	67	na	280	na	na
ENSG00000104899.8	1307	109	na	21	380	na	449	558	43	97	434	120	1611	198	267	90	204	100	339	na	706	459	90	175	na	104	153	170	na	77	na	na	560	730	1450
ENSG00000104918.8	4	0	na	na	1	na	na	na	130	16	na	na	na	638	na	0	na	0	na	na	0	1	0	0	19	0	0	0	111	107	0	na	1	0	na
ENSG00000104938.18	61	18	148	86	56	na	31	515	190	na	21	162	102	32	157	na	na	74	39	316	162	275	8	21	112	42	69	na	236	23	21	na	136	na	na
ENSG00000104976.13	252	6	76	45	43	na	401	na	66	20	15	na	54	169	1	43	42	0	196	231	66	1200	79	44	28	192	111	na	0	na	78	na	29	55	55
ENSG00000104979.9	na	na	na	0	na	na	na	na	19	157	na	247	na	0	na	0	24	na	139	na	290	15	na	41	0	na	na	37	226	na	0	na	na	na	474
ENSG00000105137.13	281	21	na	na	274	na	302	180	53	154	109	128	110	159	204	26	173	252	874	344	na	66	107	101	109	59	397	38	458	23	32	na	503	na	121
ENSG00000105141.6	1019	161	64	381	739	1377	598	237	69	135	146	522	974	556	1410	168	101	119	113	418	712	758	185	163	312	731	209	1178	1149	210	50	na	222	217	325
ENSG00000105146.14	170	21	11	67	89	1270	35	92	52	10	43	57	107	54	291	14	162	413	301	116	80	57	18	62	142	26	78	66	79	24	31	na	237	127	46
ENSG00000105185.12	60	0	46	0	19	na	47	0	38	63	82	33	149	223	74	2	39	0	38	363	18	49	41	46	10	7	98	na	1	32	23	na	130	61	na
ENSG00000105198.12	1181	16	229	122	0	346	358	0	na	42	0	0	na	na	0	0	na	0	na	610	na	0	0	0	na	0	na	na	0	33	114	na	na	na	0
ENSG00000105246.6	na	122	10	na	na	na	72	na	na	43	na	na	na	506	1410	na	219	372	447	260	484	201	na	447	73	564	na	920	na	199	na	na	na	761	na
ENSG00000105261.8	830	78	136	201	442	727	448	1602	42	328	298	167	1150	663	752	131	90	246	637	1172	483	1456	201	245	77	339	727	396	83	143	41	na	320	216	942
ENSG00000105369.10	278	105	269	194	265	456	35	382	2	258	72	104	1031	293	665	142	84	435	301	599	54	104	18	144	121	270	376	394	99	127	19	na	229	314	580
ENSG00000105371.10	na	52	na	na	600	na	628	1077	na	na	287	na	na	592	na	na	na	339	509	na	146	777	149	na	na	455	622	na	417	na	65	na	na	na	433
ENSG00000105376.5	na	8	26	175	na	na	1100	333	34	9	na	na	527	na	283	na	na	41	386	na	na	na	22	na	99	148	na	708	17	na	na	na	na	na	na
ENSG00000105472.14	1212	113	124	251	180	na	282	769	18	294	433	323	1125	244	364	71	249	161	853	240	255	728	270	228	359	274	123	832	824	143	499	na	127	779	589
ENSG00000105519.18	425	11	228	155	121	472	44	72	15	na	38	na	na	166	398	14	117	52	66	171	194	100	17	6	104	199	na	82	121	na	na	na	224	30	37
ENSG00000105550.10	221	81	373	597	540	na	93	576	134	365	153	138	775	781	493	42	91	83	613	813	1115	1579	184	240	83	273	122	187	1461	123	147	na	564	na	551
ENSG00000105640.13	na	18	na	81	27	na	52	167	10	12	29	na	na	78	na	29	na	46	na	272	20	na	na	na	59	34	76	85	93	24	17	na	115	na	129
ENSG00000105672.15	87	52	11	103	196	434	584	150	11	46	77	361	145	194	121	167	na	18	421	51	14	409	51	na	458	na	160	73	na	163	184	na	155	427	496
ENSG00000105677.12	45	50	77	na	39	na	386	163	20	84	194	17	38	208	138	24	na	na	63	170	na	31	na	12	15	278	115	83	124	na	146	na	na	na	289
ENSG00000105697.9	766	0	na	na	na	na	306	0	30	na	na	257	na	0	0	na	0	na	0	200	0	0	0	122	0	0	0	na	646	0	na	na	162	na	0
ENSG00000105711.14	146	3	112	na	46	222	276	39	na	na	2	49	29	22	184	7	na	86	60	143	118	49	6	203	25	na	143	21	na	14	21	na	8	11	91
ENSG00000106038.13	na	na	70	na	na	81	87	na	12	51	14	40	129	63	na	na	5	162	na	197	na	233	9	41	51	99	159	45	na	78	na	na	233	na	na
ENSG00000106268.16	193	40	na	21	209	na	100	na	28	na	109	136	109	80	18	9	42	99	294	20	233	55	18	na	32	107	61	517	154	23	22	na	4	29	173
ENSG00000106330.12	362	36	203	40	38	na	299	729	23	63	203	277	401	47	83	41	na	24	395	70	218	176	21	326	4	33	237	78	916	61	37	na	na	na	44
ENSG00000106333.13	na	21	na	14	na	na	77	na	27	18	23	na	139	26	41	na	na	16	27	na	na	na	13	na	na	na	43	na	38	74	32	na	na	na	75
ENSG00000106367.15	260	207	75	152	162	340	34	992	na	na	12	na	na	na	20	64	22	65	476	106	101	296	na	27	23	na	524	53	251	16	32	na	131	80	893
ENSG00000106400.12	129	15	83	28	75	na	73	268	10	26	82	260	256	622	147	0	314	112	93	24	265	131	35	284	108	32	83	45	31	35	23	na	45	116	498
ENSG00000106560.11	na	22	na	42	37	na	36	na	6	35	0	83	48	0	na	7	0	na	na	0	na	112	na	0	0	36	0	0	na	na	45	na	0	na	na
ENSG00000106803.10	na	na	43	167	na	na	na	542	22	68	21	na	90	na	234	53	277	16	na	786	46	263	99	na	184	na	186	84	na	na	na	na	360	na	na
ENSG00000107140.17	577	10	62	90	276	na	16	241	20	28	24	41	169	262	496	39	11	59	434	119	136	491	41	18	251	54	288	654	78	11	35	na	75	na	56
ENSG00000107159.14	529	63	14	na	na	246	621	639	36	na	59	329	142	103	na	na	206	na	8	217	223	na	82	58	84	na	231	962	240	131	27	na	102	1090	na
ENSG00000107175.12	601	71	285	344	583	505	361	194	57	191	289	521	456	131	856	256	307	139	252	958	97	108	53	563	486	200	872	1124	442	80	303	na	129	706	1118
ENSG00000107185.10	926	143	181	105	724	na	109	192	14	327	151	253	366	652	224	148	59	353	535	617	131	673	225	148	359	844	530	173	679	160	80	na	280	na	1111
ENSG00000107317.13	35	na	24	29	na	na	25	11	0	12	35	51	0	23	na	na	na	35	38	129	42	0	29	145	16	0	62	31	na	46	44	na	na	na	227
ENSG00000107807.13	na	57	89	na	na	na	na	na	na	na	301	na	93	na	na	23	na	na	64	155	191	378	na	na	na	na	na	na	260	na	33	na	na	na	na
ENSG00000107815.10	101	18	19	22	37	na	729	31	16	22	248	98	708	na	89	16	na	9	124	329	287	297	118	111	29	93	400	190	74	106	17	na	45	na	na
ENSG00000107821.15	343	39	na	0	39	151	na	578	0	na	na	na	280	10	na	na	161	na	na	169	126	na	51	na	na	na	135	na	na	9	0	na	174	30	0
ENSG00000107872.14	202	20	50	34	72	na	na	117	19	na	101	na	468	na	42	71	97	225	na	91	141	216	43	28	181	104	334	na	508	83	66	na	na	235	36
ENSG00000107984.10	na	56	na	na	83	na	676	312	29	na	22	157	154	na	na	33	na	na	300	245	na	305	27	na	na	187	155	336	35	38	103	na	202	62	515
ENSG00000108179.14	468	139	11	25	301	na	274	234	59	129	34	32	67	861	256	12	75	154	170	585	17	343	18	18	111	81	32	224	263	64	13	na	35	169	1042
ENSG00000108255.8	1211	44	293	12	122	490	185	791	9	397	233	581	1039	1028	253	77	167	49	942	717	388	629	12	171	753	320	1037	925	74	109	177	na	702	172	360
ENSG00000108342.13	304	8	38	32	110	na	27	100	na	127	na	10	58	107	63	na	32	13	46	77	na	127	4	12	108	110	121	35	107	8	24	na	21	na	40
