Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000026025.16	87.65	78.86	86.55	99.60	na	70.75	na	96.93	na	na	70.80	98.78	73.89	na	98.56	na	99.76	na	na	98.16	na	98.51	98.47	na	na	97.18	98.41	83.40	na	92.03	na	na	98.25	98.62	na
ENSG00000033100.17	na	80.90	99.18	98.80	97.69	97.27	95.66	96.01	98.85	na	79.91	99.49	97.15	99.39	na	97.79	97.68	na	93.26	95.00	98.66	98.98	na	88.51	na	na	98.19	94.57	85.45	86.83	92.85	77.22	na	96.84	98.27
ENSG00000034510.6	41.01	39.36	42.04	41.46	40.13	42.80	41.07	40.11	75.58	41.96	40.95	41.09	41.77	40.70	41.11	40.82	42.03	41.19	41.29	41.48	42.09	41.29	43.26	39.53	41.03	41.32	40.09	40.73	40.98	42.18	41.21	40.98	41.41	40.86	40.48
ENSG00000037042.9	90.74	81.85	na	na	83.55	na	na	72.83	na	na	68.16	76.43	na	93.75	95.79	84.34	86.86	79.21	95.89	84.64	85.46	na	na	86.90	97.77	93.30	77.63	na	95.48	87.12	77.80	70.36	na	77.58	87.88
ENSG00000037757.14	97.42	83.90	77.91	99.23	66.71	85.79	91.76	56.88	97.09	97.23	82.13	96.25	93.68	86.48	70.50	95.37	95.70	96.25	70.07	78.31	67.27	97.59	77.48	97.69	88.21	65.34	83.05	75.73	46.56	95.24	96.86	68.67	77.03	87.28	91.63
ENSG00000039987.7	na	91.19	81.60	99.02	98.71	71.30	98.97	74.66	na	85.38	99.17	88.98	89.87	88.21	na	86.56	88.95	na	na	83.33	98.93	67.95	74.11	80.15	na	92.49	76.23	na	98.25	77.01	87.63	na	na	99.70	97.12
ENSG00000041880.15	90.86	na	84.35	98.71	73.41	96.39	97.53	66.03	97.49	95.00	98.20	87.10	86.58	98.14	97.56	96.12	57.40	97.16	95.37	94.70	95.95	77.69	88.04	89.37	72.20	79.87	95.34	na	91.43	96.99	98.28	93.96	98.93	98.11	62.58
ENSG00000043355.12	96.17	na	97.12	na	80.65	78.07	97.06	93.14	na	na	78.48	na	na	na	na	na	na	na	na	na	na	97.83	95.35	na	na	na	na	73.64	na	91.80	na	85.03	94.61	na	85.94
ENSG00000044012.4	61.90	66.61	60.70	61.38	63.79	61.81	61.08	60.82	70.49	61.45	60.45	63.50	63.03	61.87	62.87	61.60	62.90	63.33	61.91	61.86	62.49	62.21	60.36	61.41	62.24	61.40	61.16	62.97	62.74	59.07	61.85	59.60	61.67	62.86	62.31
ENSG00000048462.11	na	na	45.43	75.74	48.97	97.72	54.63	48.05	77.48	74.68	44.81	na	49.01	41.94	56.10	47.87	na	81.74	41.48	65.51	51.36	na	na	na	na	na	44.16	40.52	25.40	43.66	94.42	na	63.22	na	72.38
ENSG00000048545.18	87.69	85.27	85.73	86.61	86.89	88.37	86.49	73.09	99.89	86.58	88.34	87.28	79.00	74.82	74.74	88.14	84.00	97.29	81.85	87.54	97.32	80.93	98.46	98.03	98.17	88.25	88.62	87.51	87.82	82.36	84.22	85.90	78.44	88.38	85.80
ENSG00000053372.5	85.84	83.74	99.80	83.47	90.96	100.00	86.83	85.27	90.62	100.00	88.03	99.83	98.93	100.00	100.00	78.65	91.51	100.00	90.26	na	85.55	89.71	100.00	85.73	98.39	99.19	84.90	73.33	87.97	91.26	81.06	73.39	100.00	84.86	89.31
ENSG00000053438.11	87.83	na	99.34	95.84	97.87	na	na	93.48	na	86.68	95.82	na	83.72	98.37	90.19	93.50	88.41	na	98.65	na	na	na	96.56	na	na	na	95.52	96.18	na	na	na	88.46	97.56	86.79	na
ENSG00000053501.14	84.64	94.54	57.38	61.80	85.98	87.05	95.54	97.74	93.51	54.95	53.29	87.01	95.41	53.75	82.94	72.28	94.88	79.84	96.69	96.08	58.66	79.05	86.60	89.23	49.40	91.61	83.75	42.82	64.22	68.75	53.71	90.66	56.15	84.07	96.32
ENSG00000054148.18	94.89	90.48	72.75	97.85	68.96	61.21	62.44	na	96.10	95.60	97.52	59.18	na	99.08	na	70.95	55.54	96.98	61.40	na	67.59	97.30	58.20	na	96.28	46.70	99.39	76.12	na	na	95.65	55.21	96.74	96.27	97.33
ENSG00000057757.10	83.85	98.49	96.32	77.36	83.88	82.57	76.49	82.39	89.45	77.82	99.00	79.76	95.92	98.26	74.06	88.15	78.62	68.74	77.53	62.71	90.54	85.38	77.33	83.22	84.62	84.56	70.51	85.94	82.64	87.07	81.68	86.21	84.45	85.62	81.62
ENSG00000060491.17	85.31	83.74	77.63	88.11	85.88	82.56	91.60	75.14	98.87	86.52	72.81	82.41	77.37	80.02	73.19	68.57	94.38	89.02	76.96	88.75	89.16	83.64	69.39	72.33	72.54	79.55	82.95	85.25	75.62	74.88	73.87	80.32	79.09	87.59	91.49
ENSG00000061492.12	83.48	67.86	97.72	98.48	50.07	98.76	96.23	98.84	96.17	98.13	70.03	97.63	94.28	94.25	96.93	83.25	97.68	97.36	99.16	77.49	68.41	60.90	86.23	82.77	99.25	95.03	96.17	75.58	94.49	75.96	66.63	97.08	97.48	83.10	81.29
ENSG00000061656.11	90.89	89.04	99.34	64.55	90.55	97.02	93.57	87.47	95.35	91.53	92.02	89.44	76.71	93.71	90.02	85.12	94.81	66.48	91.19	94.71	91.27	94.87	91.56	96.55	97.61	96.22	94.26	58.28	71.07	96.50	61.29	88.26	67.10	79.28	89.14
ENSG00000063322.15	99.24	92.51	87.76	80.51	99.39	88.23	83.73	98.29	98.19	98.48	83.63	86.01	98.07	97.97	98.63	77.45	97.19	91.29	99.50	98.14	89.32	99.18	99.11	98.06	90.23	98.94	99.28	98.88	97.73	78.97	86.44	99.24	78.47	88.49	99.31
ENSG00000065518.8	72.62	na	96.36	70.66	65.13	na	na	na	na	na	na	na	74.02	na	71.60	na	90.98	na	na	74.09	na	na	na	na	na	na	na	77.36	98.09	na	75.71	na	80.01	68.44	na
ENSG00000066379.15	98.77	69.07	81.30	na	na	na	42.68	na	96.90	na	65.19	58.73	96.15	99.29	na	84.18	na	97.36	na	66.69	46.67	86.20	60.68	71.70	97.41	93.67	81.62	97.89	59.35	76.88	73.66	81.53	65.70	51.17	76.60
ENSG00000068079.8	73.24	89.40	92.61	na	85.71	na	93.85	85.85	96.40	85.87	69.34	89.20	77.40	37.91	75.81	68.26	na	na	90.92	na	28.32	92.28	94.83	76.29	97.45	47.54	95.71	91.98	98.73	46.08	97.04	63.83	78.20	60.97	66.08
ENSG00000069482.7	na	na	na	51.46	67.76	77.74	na	80.70	na	na	na	87.09	na	38.68	na	na	72.51	na	na	na	92.39	61.26	na	na	79.39	na	71.69	na	87.97	49.41	92.58	58.55	na	na	na
ENSG00000069696.7	82.05	60.95	69.34	66.66	67.31	67.53	67.63	100.00	100.00	100.00	66.10	67.75	100.00	100.00	79.41	93.98	67.59	64.30	100.00	61.23	99.42	99.23	71.79	68.89	100.00	79.02	95.68	94.77	67.44	65.26	76.25	66.52	99.24	83.68	65.81
ENSG00000070388.12	na	na	na	na	85.40	na	na	86.51	89.66	89.18	na	84.00	83.15	na	na	85.20	92.33	83.53	89.36	95.79	85.94	87.60	na	na	na	83.72	na	na	88.24	93.10	94.55	85.01	na	89.34	96.51
ENSG00000070404.10	62.71	73.30	96.09	94.90	93.75	92.34	87.58	na	72.30	69.66	97.31	na	89.69	97.79	na	88.05	63.72	na	74.58	na	na	na	na	71.68	94.49	98.57	na	96.76	70.01	na	na	80.73	na	na	86.49
ENSG00000071859.15	na	82.00	78.08	na	80.49	72.41	97.96	79.37	98.96	95.00	61.65	na	63.42	96.72	na	68.61	95.59	na	95.81	81.92	94.01	95.83	77.70	96.12	71.59	60.72	na	53.93	92.65	na	63.74	na	79.06	91.33	51.58
ENSG00000073067.14	55.73	85.29	74.48	81.87	78.52	75.84	67.24	79.83	na	86.65	53.98	na	na	69.61	97.71	57.95	47.95	83.41	70.52	57.12	86.38	71.90	89.81	na	99.59	97.82	74.51	62.73	59.23	65.39	na	97.67	94.11	83.39	98.47
ENSG00000073150.14	98.89	85.07	83.98	80.92	94.42	90.99	92.35	83.86	97.86	87.36	85.35	85.09	84.35	85.80	82.29	91.99	98.59	98.25	90.22	84.34	85.61	89.86	85.96	89.18	98.85	84.67	97.23	98.52	92.38	84.43	82.87	84.42	98.56	99.24	91.91
ENSG00000073598.6	65.45	80.54	64.32	66.39	64.95	65.53	65.43	65.66	87.53	81.43	66.38	80.91	64.88	66.65	65.83	80.89	81.77	66.20	66.26	66.86	66.14	65.07	65.41	63.01	64.45	81.89	64.80	64.90	65.46	82.28	65.65	64.36	65.70	66.25	65.28
ENSG00000077009.14	51.76	95.83	97.60	98.61	95.17	62.08	95.63	98.42	92.37	96.75	95.65	55.25	40.41	91.38	71.61	58.70	43.29	68.74	95.10	94.10	63.68	96.78	96.81	97.49	96.00	97.41	68.54	95.25	95.68	96.90	70.47	58.52	61.54	63.30	47.63
ENSG00000078401.7	73.57	73.90	67.51	88.75	67.68	67.42	89.01	73.00	93.10	89.44	74.06	88.36	68.27	68.91	88.77	71.93	74.08	72.93	68.86	71.86	73.32	88.88	68.67	88.93	68.28	68.24	67.34	88.04	69.37	66.69	67.93	88.29	67.20	73.08	68.36
ENSG00000078804.13	86.62	91.50	86.03	98.82	98.06	90.39	90.08	92.23	98.70	92.03	85.77	85.93	89.13	69.32	87.96	86.35	86.47	88.39	91.60	86.48	93.43	89.67	83.98	95.77	94.74	85.61	94.58	94.79	88.42	89.20	82.58	79.66	86.81	94.19	90.27
ENSG00000080511.5	98.66	na	65.71	86.14	82.94	na	70.78	68.57	92.87	73.86	84.98	70.40	84.80	83.93	68.31	76.48	98.79	99.05	83.79	95.50	na	na	71.08	73.74	86.54	87.00	73.61	na	na	na	74.10	63.77	na	73.68	83.06
ENSG00000081721.12	80.17	75.19	91.76	73.46	71.71	97.83	74.26	89.55	91.42	na	96.24	97.65	68.97	na	85.76	72.62	71.16	98.26	81.69	na	84.85	64.05	na	67.54	98.24	65.10	na	88.10	70.23	92.41	45.41	72.62	88.18	86.19	na
ENSG00000083812.13	93.09	99.39	99.55	94.42	94.84	na	95.73	na	99.78	na	97.49	na	95.48	99.29	94.77	93.31	90.11	93.06	96.93	98.55	94.80	93.10	na	na	na	99.47	93.36	na	99.69	99.16	87.11	99.57	90.95	94.79	na
ENSG00000083838.17	96.50	87.29	98.19	99.25	82.15	98.92	na	70.79	98.31	96.93	84.19	97.09	96.50	84.20	98.46	96.08	98.00	79.27	na	96.88	93.86	78.40	89.75	92.55	75.77	na	75.01	97.60	na	96.51	89.85	81.45	77.65	76.14	na
ENSG00000083845.9	98.31	93.58	78.51	na	78.64	na	93.49	62.14	97.97	48.97	96.31	96.92	na	97.93	94.25	32.47	na	75.10	97.33	96.07	75.13	98.22	62.17	93.52	96.82	96.09	96.00	68.05	97.32	65.36	96.78	87.01	93.07	64.58	71.37
ENSG00000084207.18	na	80.40	92.39	69.08	63.70	95.84	98.37	67.54	45.60	77.36	68.24	94.79	97.22	97.15	97.44	73.18	55.17	96.13	96.57	na	96.64	71.63	94.05	98.22	93.10	75.11	95.79	na	95.33	99.01	97.94	72.91	78.73	96.50	na
ENSG00000086159.14	93.52	70.00	na	92.54	93.03	85.41	82.46	86.73	92.34	79.64	81.96	83.04	98.26	80.77	83.35	70.54	79.50	87.79	97.15	76.85	87.19	na	na	77.53	na	na	na	94.75	90.98	72.61	na	95.74	98.14	89.49	96.04
ENSG00000086506.3	61.91	59.74	60.25	60.08	61.79	60.90	61.38	61.04	67.21	62.13	62.82	59.63	60.21	61.17	62.42	63.60	62.55	61.00	63.58	60.60	62.02	60.32	58.57	61.40	60.17	61.68	60.54	61.87	62.15	59.61	61.68	59.10	60.43	60.56	59.88
ENSG00000087074.9	87.64	90.57	na	na	na	na	na	88.00	98.62	92.11	na	96.55	98.13	90.47	na	na	97.06	99.36	na	na	88.46	99.70	98.90	na	96.57	na	89.54	95.67	95.97	92.00	na	98.75	na	na	96.26
ENSG00000087077.14	71.06	85.64	94.64	94.82	97.57	93.38	96.46	96.13	98.84	93.27	96.07	98.96	67.31	84.00	79.51	97.36	80.44	82.07	72.12	49.79	94.92	92.94	93.93	96.88	na	94.24	92.93	96.28	94.15	na	78.72	96.18	96.18	93.58	75.78
ENSG00000087086.15	65.64	69.60	35.51	35.96	35.42	34.16	68.13	34.29	79.36	64.48	34.38	34.83	65.85	35.15	34.02	34.63	34.19	68.35	34.29	34.03	66.80	34.72	35.19	34.55	67.23	34.19	34.69	66.81	34.39	33.30	66.95	34.45	35.38	35.30	66.52
ENSG00000087250.9	72.37	51.91	96.58	100.00	na	na	97.85	na	100.00	100.00	100.00	100.00	69.16	100.00	100.00	99.17	100.00	na	98.79	71.87	na	97.93	97.47	100.00	98.95	96.73	76.41	100.00	64.04	77.29	na	67.64	na	72.02	100.00
ENSG00000087510.7	na	93.11	na	na	86.95	na	83.94	na	96.20	92.59	na	84.53	82.40	na	na	na	na	na	82.07	92.88	na	na	76.83	95.01	na	95.72	na	80.67	80.55	na	na	na	na	na	82.96
ENSG00000088320.4	57.69	85.67	66.14	66.68	57.06	68.78	68.16	55.84	99.69	56.24	85.67	57.32	67.81	56.27	56.18	58.10	86.00	84.17	85.78	55.87	68.54	85.89	87.17	70.75	85.69	57.30	57.19	86.36	86.31	74.00	55.39	57.05	57.54	56.00	73.60
ENSG00000089220.5	71.59	69.31	80.44	80.47	71.39	69.26	80.71	75.93	95.29	78.02	80.34	79.91	68.95	81.80	70.62	79.14	76.48	71.78	78.80	na	71.13	76.51	77.21	80.03	93.62	80.30	67.66	79.35	79.14	99.44	80.05	69.16	77.68	81.46	79.16
ENSG00000089692.9	91.11	99.15	74.07	98.03	88.04	88.67	68.56	63.34	na	98.30	88.54	77.69	na	98.52	na	na	na	80.84	98.50	na	80.68	90.49	na	98.80	83.86	96.78	90.11	98.06	88.17	na	77.70	na	na	97.57	97.65
ENSG00000090104.12	na	na	na	na	na	97.01	na	89.56	na	na	na	91.15	na	na	98.30	91.95	60.27	85.16	na	88.79	na	94.06	na	99.09	na	96.61	na	94.00	76.07	na	77.49	90.24	na	na	98.52
ENSG00000090382.7	75.48	86.00	69.84	75.92	84.22	na	88.60	79.14	95.27	90.49	na	na	93.86	64.49	74.03	na	73.73	97.81	na	68.89	na	74.03	78.91	98.27	72.88	86.56	78.83	97.40	na	83.56	na	73.26	na	89.71	98.36
ENSG00000090932.11	80.98	93.93	89.13	93.11	78.60	78.76	88.02	61.99	98.64	93.71	99.03	78.33	75.58	83.47	na	99.06	78.84	74.03	99.38	97.29	93.46	na	85.89	81.99	96.44	64.14	97.86	98.13	65.49	69.08	74.76	97.34	55.47	70.82	75.20
ENSG00000090971.5	75.57	na	99.03	100.00	na	76.07	na	na	100.00	76.29	na	77.65	100.00	90.67	na	na	82.73	na	na	75.86	na	99.59	97.88	na	na	na	97.74	98.90	na	97.46	89.94	na	na	na	na
ENSG00000091704.10	na	78.44	98.90	98.39	na	97.68	98.83	na	73.77	67.89	99.09	56.42	98.66	na	68.72	na	98.72	na	na	96.86	98.24	96.21	97.96	na	90.58	78.65	97.14	97.97	98.53	74.77	98.44	na	97.28	99.19	56.91
ENSG00000092010.15	56.37	88.68	88.23	66.32	90.60	91.25	89.69	87.78	94.28	91.81	86.03	92.58	95.98	34.55	84.02	85.91	90.71	95.05	88.34	91.55	84.00	90.90	96.13	69.73	88.79	85.68	90.12	81.23	96.90	86.35	49.68	93.23	96.39	95.77	96.84
ENSG00000092850.12	87.81	71.72	99.74	97.34	72.98	83.59	99.03	98.65	98.33	97.45	85.92	82.58	69.01	82.91	84.34	71.30	82.57	86.62	84.72	83.06	66.25	98.86	75.22	99.26	74.70	79.57	98.60	79.77	97.11	80.25	65.99	84.80	85.88	97.08	98.96
ENSG00000095596.12	97.19	97.66	99.02	97.56	80.62	88.61	92.37	98.90	na	84.35	70.52	64.88	97.88	95.80	na	97.69	62.82	98.44	96.29	na	96.92	na	na	88.35	na	96.90	80.08	96.98	95.68	97.88	96.47	na	96.99	70.90	na
ENSG00000095739.11	na	87.52	87.35	na	na	na	87.37	86.44	na	na	na	87.21	na	na	86.84	86.90	87.24	na	86.06	86.94	na	85.87	na	86.14	86.18	na	na	99.12	na	na	98.24	na	86.36	85.34	na
ENSG00000096384.20	99.56	99.06	97.37	99.06	97.59	91.74	83.37	99.62	95.79	99.08	90.79	98.96	70.99	78.66	98.03	99.46	98.62	98.34	98.16	99.26	98.26	97.01	92.87	99.92	81.04	97.08	99.96	99.57	98.46	99.92	89.47	98.57	72.79	97.36	99.59
ENSG00000099377.14	98.31	84.74	63.86	72.36	99.10	96.90	66.12	68.28	97.36	89.81	68.29	80.56	98.90	75.17	98.10	68.66	53.67	87.06	57.51	79.01	31.25	79.91	52.89	69.31	83.30	98.98	56.76	95.93	80.82	99.09	84.48	93.75	76.79	64.41	64.98
ENSG00000099624.8	na	97.83	93.64	na	na	76.24	96.30	76.65	99.42	98.98	na	99.54	na	76.02	na	na	na	na	na	na	98.38	62.14	75.32	na	97.20	97.51	88.26	na	97.96	77.24	na	50.62	94.44	na	na
ENSG00000099849.15	81.90	96.20	80.47	94.61	93.06	84.02	73.96	na	na	98.16	90.55	85.71	79.43	95.54	85.78	88.18	97.00	86.78	77.45	98.83	94.42	na	81.08	98.07	82.18	99.07	75.72	97.50	97.11	97.54	na	79.22	87.38	98.39	94.57
ENSG00000099860.9	96.80	na	69.75	na	82.73	na	na	na	92.86	99.46	na	na	na	73.19	na	na	na	87.71	na	73.71	40.47	na	75.70	93.27	72.89	na	73.44	na	na	81.22	76.28	81.49	95.14	83.32	na
ENSG00000100053.10	89.98	64.40	25.09	35.60	95.51	36.10	77.28	84.14	90.50	73.19	60.07	24.91	57.94	75.20	76.29	79.97	38.80	50.89	82.98	69.51	61.35	25.43	29.86	38.89	67.31	40.58	95.79	71.49	54.61	44.78	37.08	67.93	68.85	95.47	61.11
ENSG00000100097.12	98.13	59.09	32.60	62.23	96.73	62.69	na	62.78	96.15	95.57	98.18	58.39	100.00	98.31	33.98	36.60	34.94	29.21	96.59	29.76	63.60	96.91	41.27	31.02	96.58	31.50	97.27	99.06	100.00	30.04	65.38	52.73	100.00	33.01	100.00
ENSG00000100116.17	65.90	60.66	98.36	99.29	93.08	39.40	96.27	74.74	95.04	96.47	94.98	96.61	69.44	77.23	98.09	50.66	98.29	96.05	92.50	59.93	65.58	64.69	81.24	98.11	93.47	87.14	60.31	96.00	98.69	79.31	55.27	98.27	97.41	95.39	69.88
ENSG00000100216.6	84.09	87.80	79.73	65.05	98.77	86.22	82.09	85.45	97.85	88.33	82.40	82.16	98.09	85.09	83.00	84.78	83.46	82.28	92.87	81.89	98.28	78.42	80.53	81.10	65.91	92.18	98.55	71.21	76.55	86.23	81.85	81.69	86.01	75.34	70.48
ENSG00000100253.13	69.61	70.84	97.77	64.20	68.37	96.08	66.50	87.26	96.68	98.79	86.12	62.93	97.84	98.38	98.37	98.47	85.47	98.75	98.10	68.64	97.99	62.14	98.25	98.92	99.16	97.00	59.11	97.67	67.69	82.38	84.92	80.90	97.23	84.71	72.42
ENSG00000100298.16	82.35	98.02	44.79	95.82	68.46	na	98.20	na	97.22	74.11	98.02	98.21	97.03	97.29	76.16	na	98.63	na	77.50	na	98.34	96.40	96.12	99.24	98.91	97.80	na	69.73	98.32	98.31	47.91	97.09	97.98	na	34.88
ENSG00000100665.12	99.18	84.48	85.98	75.43	97.12	97.57	97.33	86.19	98.13	75.30	94.63	97.43	74.91	75.07	94.78	97.98	73.41	76.16	63.37	74.83	94.49	86.29	73.24	96.87	75.97	85.26	84.59	87.37	98.76	74.79	74.54	97.53	93.39	86.09	75.61
ENSG00000100836.11	97.66	88.41	98.78	72.49	na	75.65	99.49	96.62	85.50	87.08	na	na	97.56	83.99	99.28	99.44	98.31	90.22	99.28	69.36	89.29	58.38	99.23	99.71	42.80	77.63	100.00	99.12	98.93	na	99.63	na	91.71	99.79	98.25
ENSG00000100941.9	82.82	87.41	87.63	97.48	96.41	76.23	98.43	98.74	94.87	98.18	97.65	93.95	88.40	89.92	96.58	71.77	80.08	95.88	84.64	66.86	83.11	91.82	80.33	83.31	na	na	71.25	91.72	na	92.27	84.01	98.05	86.31	95.88	81.97
ENSG00000100985.7	77.52	82.22	77.18	82.47	72.82	92.94	68.70	74.63	93.68	83.94	73.02	77.93	73.45	90.48	73.56	66.52	91.79	84.40	76.70	90.34	81.33	73.49	73.40	68.89	72.23	73.86	81.36	90.28	80.44	90.97	76.52	91.55	82.17	69.24	83.39
ENSG00000101084.19	na	74.88	64.87	86.67	87.64	72.55	92.13	76.62	80.23	56.79	95.68	73.74	na	95.35	94.35	97.60	75.98	na	94.54	95.74	98.21	83.59	97.05	76.10	98.67	na	89.94	75.80	99.17	56.54	57.70	52.43	97.98	98.57	95.64
ENSG00000101162.4	96.13	90.18	88.54	94.49	89.13	89.42	96.30	89.49	88.11	96.31	88.63	88.75	96.30	na	96.10	88.02	96.37	96.51	89.59	89.16	88.29	89.74	89.12	96.84	89.15	89.36	96.88	89.43	89.90	91.85	94.32	90.21	96.86	88.64	96.17
ENSG00000101189.7	91.63	87.75	86.34	92.28	86.25	94.25	84.62	91.26	100.00	85.54	91.36	91.28	90.75	85.66	84.89	90.95	85.94	90.91	84.54	85.03	85.32	85.47	85.84	85.47	84.51	94.37	86.18	85.69	84.48	88.46	94.51	85.30	86.37	90.96	84.41
ENSG00000101197.13	95.61	81.00	66.77	64.52	78.30	97.31	77.59	na	97.30	98.10	97.96	65.46	65.26	72.33	76.21	62.36	68.40	56.13	67.84	60.73	59.48	69.53	59.73	97.00	98.91	76.55	96.44	98.41	57.64	62.05	66.92	60.65	79.84	50.56	73.55
ENSG00000101335.10	na	89.19	99.20	91.11	93.43	89.63	93.46	99.53	98.86	98.73	95.99	95.36	94.93	91.23	98.92	91.69	91.68	89.86	93.32	91.33	88.43	99.63	89.46	99.17	86.09	93.86	89.26	92.05	93.19	89.57	92.99	93.53	99.43	95.76	90.76
ENSG00000101405.3	65.33	64.29	63.80	65.37	66.19	65.89	67.61	65.58	65.98	67.77	66.51	66.31	68.51	68.47	65.35	70.74	69.50	67.18	64.54	67.27	68.06	67.93	69.20	65.99	66.91	67.52	66.20	65.99	na	64.71	67.01	66.29	66.72	65.91	68.20
ENSG00000101856.10	na	83.78	na	94.29	na	82.09	na	95.80	na	na	na	na	na	87.31	na	na	95.12	80.69	79.92	na	95.36	83.22	na	97.60	na	94.97	na	95.32	87.08	81.45	na	92.16	na	na	86.90
ENSG00000101888.12	83.54	76.75	92.15	79.47	80.35	97.21	78.79	74.44	95.92	99.59	73.20	73.26	69.79	94.90	78.11	98.77	89.79	87.67	98.19	98.19	96.56	99.10	81.66	71.20	98.68	79.84	na	79.22	79.01	82.73	84.04	90.51	74.01	84.76	94.90
ENSG00000101951.17	na	59.78	na	na	61.91	90.16	97.66	74.98	93.46	80.99	na	na	na	56.33	89.80	59.02	na	87.09	40.89	na	na	99.03	na	68.05	72.83	na	76.75	na	95.72	67.98	97.85	94.95	56.63	73.53	na
ENSG00000102007.11	56.56	54.34	55.21	69.49	71.65	73.55	75.72	74.87	90.17	74.44	63.60	41.10	42.61	73.21	77.84	79.28	42.98	74.54	74.32	90.48	75.64	74.07	54.51	44.30	69.59	81.10	97.43	79.33	96.37	80.07	44.51	76.75	79.25	68.74	na
ENSG00000102145.16	46.44	98.85	99.37	na	98.38	68.42	na	60.08	98.60	80.32	81.76	98.65	70.40	99.09	98.82	65.99	97.42	61.13	97.83	98.46	na	99.57	96.51	98.01	79.31	65.34	98.35	96.64	81.87	98.65	99.31	97.86	80.89	97.11	98.89
ENSG00000102239.5	92.33	92.68	92.59	91.95	91.74	92.39	91.49	92.04	94.21	91.71	92.65	92.78	91.73	91.78	91.91	92.60	92.67	91.41	92.51	na	92.28	91.99	92.21	93.19	92.17	92.42	92.39	92.31	91.75	91.99	92.89	92.35	91.77	92.40	92.03
