Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000083845.9	100.00	100.00	100.00	na	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000084207.18	na	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	na	100.00	100.00	100.00	na	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	na	na	na
ENSG00000086159.14	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00	na	na	na	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00
ENSG00000086506.3	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000087074.9	100.00	100.00	na	na	na	na	na	100.00	100.00	100.00	na	100.00	100.00	100.00	na	na	100.00	100.00	na	na	100.00	100.00	100.00	na	100.00	na	100.00	100.00	100.00	100.00	na	100.00	na	na	100.00
ENSG00000087077.14	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	na	100.00
ENSG00000087086.15	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000087250.9	100.00	100.00	100.00	100.00	na	na	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00	100.00	na	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	na	na	100.00
ENSG00000087510.7	na	100.00	na	na	100.00	na	100.00	na	100.00	100.00	na	100.00	100.00	na	na	na	na	na	100.00	100.00	na	na	100.00	100.00	na	100.00	na	100.00	100.00	na	na	na	na	na	100.00
ENSG00000088320.4	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000089220.5	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000089692.9	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	na	100.00	100.00	100.00	na	100.00	na	na	na	100.00	100.00	na	100.00	100.00	na	na	100.00	100.00	100.00	100.00	100.00	na	100.00	na	na	na	100.00
ENSG00000090104.12	na	na	na	na	na	na	na	100.00	na	na	na	100.00	na	na	100.00	100.00	na	100.00	na	100.00	na	100.00	na	na	na	100.00	na	100.00	100.00	na	100.00	100.00	na	na	100.00
ENSG00000090382.7	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	na	na	100.00	100.00	100.00	na	100.00	100.00	na	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	na	100.00	na	na	100.00
ENSG00000090932.11	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000090971.5	100.00	na	100.00	100.00	na	na	na	na	100.00	100.00	na	100.00	100.00	100.00	na	na	na	na	na	100.00	na	100.00	100.00	na	na	na	100.00	100.00	na	100.00	100.00	na	na	na	na
ENSG00000091704.10	na	100.00	100.00	100.00	na	na	100.00	na	100.00	100.00	100.00	100.00	100.00	na	100.00	na	na	na	na	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	na	na	100.00
ENSG00000092010.15	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000092850.12	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00
ENSG00000095596.12	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	na	100.00	na	100.00	100.00	na	100.00	na	na	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	na	na	na
ENSG00000095739.11	na	100.00	100.00	na	na	na	100.00	100.00	na	na	na	100.00	na	na	100.00	100.00	100.00	na	100.00	100.00	na	100.00	na	100.00	100.00	na	na	100.00	na	na	100.00	na	100.00	na	na
ENSG00000096384.20	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	99.96	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000099377.14	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00
ENSG00000099624.8	na	100.00	100.00	na	na	na	100.00	100.00	100.00	100.00	na	100.00	na	100.00	na	na	na	na	na	na	100.00	100.00	100.00	na	100.00	100.00	100.00	na	100.00	100.00	na	100.00	100.00	na	na
ENSG00000099849.15	100.00	100.00	100.00	100.00	100.00	na	100.00	na	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00
ENSG00000099860.9	100.00	na	100.00	na	100.00	na	na	na	100.00	100.00	na	na	na	100.00	na	na	na	100.00	na	100.00	100.00	na	100.00	100.00	100.00	na	100.00	na	na	100.00	100.00	100.00	100.00	100.00	na
ENSG00000100053.10	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000100097.12	100.00	100.00	100.00	100.00	100.00	na	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000100116.17	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000100216.6	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000100253.13	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000100298.16	100.00	100.00	100.00	100.00	100.00	na	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000100665.12	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000100836.11	100.00	100.00	100.00	100.00	na	na	100.00	100.00	100.00	100.00	na	na	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	na	100.00	na	na	na	100.00
ENSG00000100941.9	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000100985.7	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000101084.19	na	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	na	na	100.00	100.00	100.00	100.00	100.00	na	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00
ENSG00000101162.4	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00
ENSG00000101189.7	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000101197.13	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000101335.10	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000101405.3	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00
ENSG00000101856.10	na	100.00	na	100.00	100.00	100.00	na	100.00	na	na	na	na	na	100.00	na	na	100.00	100.00	100.00	na	100.00	100.00	na	100.00	na	100.00	na	100.00	100.00	100.00	na	100.00	na	na	100.00
ENSG00000101888.12	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000101951.17	na	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	na	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	na	100.00	na	100.00	100.00	na	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na
ENSG00000102007.11	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000102145.16	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000102239.5	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00
ENSG00000102265.12	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	na	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00
ENSG00000102390.11	100.00	100.00	100.00	100.00	100.00	na	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	100.00	na	100.00	na	100.00
